M,S,L,tau_lam_label,tau_lam,beta_label,beta,int_label,interaction,margin,n_datasets,level_dependent_plain,level_dependent_plain_lo,level_dependent_plain_hi,level_dependent_significant_only,level_dependent_significant_only_lo,level_dependent_significant_only_hi,ii_holds_alpha,ii_holds_alpha_lo,ii_holds_alpha_hi,ii_holds_alpha_prime,ii_holds_alpha_prime_lo,ii_holds_alpha_prime_hi,equivalence_declared,equivalence_declared_lo,equivalence_declared_hi,equivalence_any_level,equivalence_any_level_lo,equivalence_any_level_hi,interaction_half_width_median,half_width_over_margin,interaction_est_mean
10,47,1,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0425,0.03450117971009799,0.05225291855224844,0.0,1.0842021724855044e-19,0.001917047281252934,0.269,0.25002216940197686,0.288863506441962,0.0145,0.01011467734679028,0.020746775563306317,0.6765,0.655676134794168,0.6966471475155498,0.6765,0.655676134794168,0.6966471475155498,0.015350897893009023,0.6140359157203609,0.0001606208722317201
10,47,1,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.033,0.026022752700289677,0.041767769460400554,0.0135,0.009294493997659236,0.019570793006999862,0.371,0.35009496132421736,0.39239963687434576,0.0285,0.022062516054529094,0.03674525953169242,0.046,0.03765702335931109,0.05608365557206656,0.046,0.03765702335931109,0.05608365557206656,0.015373475420572488,0.6149390168228994,0.02516553679903141
10,47,1,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.8605,0.844623401847952,0.8749944070622647,0.177,0.16089671809231565,0.19434169445137367,0.6745,0.6536472112354749,0.6946837392633679,0.6745,0.6536472112354749,0.6946837392633679,0.015527993022338302,0.6211197208935321,-2.9779428826222877e-05
10,47,1,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0005,8.826773070546787e-05,0.0028268625032662133,0.9125,0.8993120578362034,0.9241063781567628,0.316,0.29599388872795984,0.33671158467154116,0.056,0.04674833393876454,0.06695400404698805,0.056,0.04674833393876454,0.06695400404698805,0.015518513621622623,0.6207405448649048,0.02464101589777507
10,47,2,0,0.0,0,0.0,0,0.0,0.025,2000,0.104,0.09137205082544919,0.1181462506213031,0.0,1.0842021724855044e-19,0.001917047281252934,0.0375,0.030021256563230403,0.04675201217192855,0.002,0.0007780273070510575,0.005131351785076866,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00391354093914254,0.15654163756570158,-6.27415176780248e-05
10,47,2,0,0.0,0,0.0,margin,0.025,0.025,2000,0.504,0.4821009817758073,0.5258836818459427,0.0755,0.06471759454279065,0.08790997859899309,0.0295,0.02293885238774463,0.037865089103914375,0.0,1.0842021724855044e-19,0.001917047281252934,0.02,0.014721726201265444,0.027118639188737373,0.133,0.11881894582357963,0.14858816688086,0.003976017405260294,0.15904069621041175,0.02501191535361621
10,47,2,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0125,0.008481081388571086,0.018388039710650523,0.0,1.0842021724855044e-19,0.001917047281252934,0.3885,0.3673719069282892,0.4100555946154301,0.0345,0.027351694147721588,0.04343307687112489,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00393332764674071,0.1573331058696284,-5.806759399608403e-06
10,47,2,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.018,0.01302999144428223,0.024818042134845595,0.005,0.0027181808584985597,0.009179695949941846,0.4505,0.4288101840637623,0.4723796036170817,0.046,0.03765702335931109,0.05608365557206656,0.0175,0.012609752959581211,0.024240197666827872,0.1365,0.12214880212972688,0.152244891243744,0.003953215831477994,0.15812863325911974,0.024952542611422015
10,47,2,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.943,0.9319642649870394,0.9523372311217704,0.3475,0.3269413555414848,0.36864334387929726,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003953835017521045,0.15815340070084177,-4.155578884556502e-05
10,47,2,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9585,0.9488444508284481,0.9663976168146429,0.4205,0.39903831657585415,0.44226649394186496,0.0175,0.012609752959581211,0.024240197666827872,0.1275,0.11359324283698286,0.14283495738755053,0.003984334006290187,0.15937336025160748,0.024947431381755963
10,47,2,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.3215,0.3013898709056627,0.3422945149737445,0.002,0.0007780273070510575,0.005131351785076866,0.009,0.005700499728577407,0.014182040701612969,0.0,1.0842021724855044e-19,0.001917047281252934,0.5,0.4781079507511692,0.5218920492488308,0.8595,0.8435800264665468,0.8740416165382324,0.015433215774646278,0.6173286309858511,-0.00017689457792520265
10,47,2,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.4745,0.45268526995346203,0.4964124994578817,0.1105,0.0974995577117205,0.12499382212037552,0.023,0.017287655978080053,0.030541207128235243,0.0005,8.826773070546787e-05,0.0028268625032662133,0.01,0.006482767876552687,0.015395938459075187,0.096,0.08385284395816955,0.10969613024508282,0.015391973324596735,0.6156789329838693,0.02485188609668235
10,47,2,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0485,0.03992009344287708,0.05881100025209431,0.0005,8.826773070546787e-05,0.0028268625032662133,0.221,0.2033600655726267,0.23970964681031237,0.0045,0.0023692806369618345,0.008530513218759823,0.4665,0.44472126939809276,0.4884071727697511,0.8665,0.8508892379702966,0.8807055663725449,0.015705085701972803,0.628203428078912,-0.00012699264231850565
10,47,2,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.0315,0.02469804258437448,0.0400982307181595,0.0155,0.010940972933704062,0.021916645881830028,0.38,0.35897659276662947,0.4014834985808711,0.022,0.0164289081143177,0.0294037890865601,0.009,0.005700499728577407,0.014182040701612969,0.087,0.07542647321668068,0.10015700783763422,0.015455805102787143,0.6182322041114857,0.025057422708203134
10,47,2,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.8235,0.8061758502504,0.8395838201586294,0.1465,0.13168049828559023,0.16267485414225555,0.476,0.454179145666943,0.49791287260255696,0.863,0.8472329911935903,0.87737523248022,0.015386754347305635,0.6154701738922254,0.00010738233953260466
10,47,2,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9035,0.889774970136178,0.9156779727078507,0.2975,0.2778681720772992,0.3179082320716081,0.0095,0.006090240228609851,0.014790383154299275,0.0925,0.08057157812198121,0.10599081541223992,0.015468131559542436,0.6187252623816974,0.025180892511784986
10,47,6,0,0.0,0,0.0,0,0.0,0.025,2000,0.167,0.15129549177258156,0.18398126171673285,0.0,1.0842021724855044e-19,0.001917047281252934,0.028,0.021625209947844046,0.03618448268565872,0.0,1.0842021724855044e-19,0.001917047281252934,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003923485956399467,0.1569394382559787,7.648680361636667e-05
10,47,6,0,0.0,0,0.0,margin,0.025,0.025,2000,0.483,0.46115317354684554,0.504912006060717,0.094,0.08197718067883394,0.10757946171354343,0.023,0.017287655978080053,0.030541207128235243,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.2695,0.25050984717313135,0.28937391162352627,0.003939859320365929,0.15759437281463715,0.02499994664076574
10,47,6,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0155,0.010940972933704062,0.021916645881830028,0.0,1.0842021724855044e-19,0.001917047281252934,0.376,0.35502823934799654,0.39744718837775406,0.027,0.020752396241488,0.035061130486577274,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0039259104595907235,0.15703641838362892,-3.430277236114833e-05
10,47,6,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0195,0.014297256348690845,0.026545026088593226,0.0075,0.004550377435809225,0.012337914136224913,0.4585,0.4367629006371017,0.48039621428724216,0.0525,0.04355496702511128,0.06316079029161008,0.001,0.0002742789176520342,0.003638934269038394,0.257,0.23832742289347897,0.27660426208520994,0.0039377749203843146,0.15751099681537256,0.025027766003504957
10,47,6,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9365,0.9249532738540492,0.9463731438694168,0.333,0.31268280736972776,0.3539574864222107,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003919294943812952,0.15677179775251807,2.319006017750709e-05
10,47,6,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.951,0.9406443633026171,0.9596264600496927,0.426,0.4044904367400136,0.4477932862576117,0.003,0.0013756299236301083,0.006529915073935308,0.255,0.2363801073548883,0.2745592458129256,0.0039138485051565435,0.15655394020626173,0.025042408083865358
10,47,6,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.496,0.47411631815405725,0.5178990182241926,0.0025,0.0010683087284139143,0.005839153316432755,0.0025,0.0010683087284139143,0.005839153316432755,0.0,1.0842021724855044e-19,0.001917047281252934,0.1835,0.16714811872611415,0.2010653722029189,0.9835,0.9769190388862818,0.9882271763927466,0.015433329493933431,0.6173331797573373,-5.521004867155835e-05
10,47,6,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.511,0.48909215158945685,0.5328656733703556,0.199,0.18208679439430286,0.2170672680690114,0.023,0.017287655978080053,0.030541207128235243,0.0,1.0842021724855044e-19,0.001917047281252934,0.0005,8.826773070546787e-05,0.0028268625032662133,0.2025,0.1854658783467556,0.2206747647855899,0.015557201513477528,0.622288060539101,0.025084794286344542
10,47,6,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0985,0.08619980868374258,0.11233958028310354,0.0,1.0842021724855044e-19,0.001917047281252934,0.1365,0.12214880212972688,0.152244891243744,0.0025,0.0010683087284139143,0.005839153316432755,0.175,0.1589748608704663,0.19227121986234802,0.984,0.9775005335818276,0.9886437646499193,0.015378449123864291,0.6151379649545716,7.429765089443213e-05
10,47,6,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.035,0.027795569156293554,0.04398728481527167,0.024,0.018149556703294482,0.03167547230845831,0.356,0.33530974530619484,0.37724236431080593,0.0205,0.01514715886374858,0.02769128947897298,0.0,1.0842021724855044e-19,0.001917047281252934,0.1975,0.18063925588488788,0.21552055772027012,0.015473011797555702,0.6189204719022281,0.025117693406363942
10,47,6,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.766,0.7469460837538275,0.784034047092546,0.0855,0.07402575867765614,0.09856347351850255,0.17,0.15417371960824247,0.18709153159738443,0.986,0.9798404131888422,0.9902962168537798,0.015562000568793316,0.6224800227517326,-0.00030287709298737605
10,47,6,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9025,0.8887174867496197,0.9147392901889715,0.281,0.2617349514473364,0.30110471526185234,0.0015,0.0005102635836384819,0.004401032555770693,0.209,0.1917467533223118,0.2273689681953773,0.015535131920565833,0.6214052768226332,0.024820506769258684
10,47,12,0,0.0,0,0.0,0,0.0,0.025,2000,0.1945,0.1777453490221474,0.21242596686669812,0.0,1.0842021724855044e-19,0.001917047281252934,0.021,0.015573520825817387,0.028263010469622922,0.0005,8.826773070546787e-05,0.0028268625032662133,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003912199412892859,0.15648797651571433,6.0517277215885294e-05
10,47,12,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4985,0.476610924647677,0.5203948264941666,0.1245,0.11074657034676971,0.13969313216145118,0.0195,0.014297256348690845,0.026545026088593226,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.35,0.32940189345498666,0.37117322072938913,0.003917566910848179,0.15670267643392716,0.02505634781095037
10,47,12,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0255,0.019447915824308683,0.033371362045600345,0.0,1.0842021724855044e-19,0.001917047281252934,0.34,0.31956354816279,0.36104990696721095,0.0225,0.01685787548400037,0.02997290466959618,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003939055500407474,0.15756222001629894,2.729754557765526e-05
10,47,12,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.019,0.013873784918301425,0.025970414566263898,0.0065,0.0038025964940741515,0.011089529172522494,0.4495,0.42781649310232195,0.47137712867308457,0.047,0.038561402365168564,0.05717544247164658,0.001,0.0002742789176520342,0.003638934269038394,0.3705,0.3496017664248028,0.3918947488210416,0.003930362301838689,0.15721449207354757,0.025012638233231983
10,47,12,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.9235,0.9110221882003662,0.9343540727524124,0.313,0.2930520083961643,0.3336649672870242,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.00393884897778736,0.1575539591114944,-6.649273965283903e-05
10,47,12,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.957,0.9471988913295474,0.9650489274553872,0.43,0.40845733245578497,0.45181105416359035,0.0005,8.826773070546787e-05,0.0028268625032662133,0.379,0.3579893607671193,0.4004745646749438,0.00392396114336023,0.1569584457344092,0.0249705736379538
10,47,12,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.586,0.5642687128250408,0.6074015550425838,0.0045,0.0023692806369618345,0.008530513218759823,0.002,0.0007780273070510575,0.005131351785076866,0.0,1.0842021724855044e-19,0.001917047281252934,0.055,0.04583478836864504,0.06587138371167006,0.993,0.9882841374366056,0.9958256539440788,0.015506759719889192,0.6202703887955676,-0.00014389350560292118
10,47,12,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.488,0.46613724904660636,0.5099087600881436,0.2485,0.23005499490004985,0.2679092798824203,0.019,0.013873784918301425,0.025970414566263898,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.284,0.26466587909352945,0.30416228533197165,0.015524249640027243,0.6209699856010897,0.024948687017386378
10,47,12,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.1195,0.1060082089322041,0.13445066404882938,0.0035,0.0016964316970424177,0.007207196253241745,0.102,0.08948985374022951,0.11603611589564782,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0585,0.049036041566208714,0.06965671118313761,0.9955,0.9914694867812403,0.9976307193630382,0.015513566273596645,0.6205426509438657,-2.5610603232946695e-05
10,47,12,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.0395,0.03180890787160705,0.0489566926744269,0.0295,0.02293885238774463,0.037865089103914375,0.379,0.3579893607671193,0.4004745646749438,0.0175,0.012609752959581211,0.024240197666827872,0.0,1.0842021724855044e-19,0.001917047281252934,0.277,0.2578287328672517,0.297026270220187,0.01546643153489772,0.6186572613959088,0.025025335862839476
10,47,12,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.711,0.6907441409517865,0.7304468650955247,0.0495,0.040827254610808245,0.059900004989600644,0.0645,0.05454732717628902,0.07612242100568228,0.9965,0.9927928037467583,0.9983035683029576,0.0154604818598442,0.618419274393768,0.00019485732047690534
10,47,12,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9065,0.8929499767198155,0.9184914638405257,0.2805,0.2612465684159116,0.3005950153405584,0.0,1.0842021724855044e-19,0.001917047281252934,0.272,0.25294870359172494,0.2919254699685264,0.015475045744262225,0.6190018297704889,0.025135988279688888
10,93,1,0,0.0,0,0.0,0,0.0,0.025,2000,0.039,0.03136143254939691,0.04840608504391829,0.0,1.0842021724855044e-19,0.001917047281252934,0.0415,0.033602383185357104,0.05115554917155182,0.001,0.0002742789176520342,0.003638934269038394,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0027906137640591527,0.1116245505623661,2.7540935003914588e-05
10,93,1,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4805,0.45866195647115976,0.502412808372809,0.0655,0.05546852874487852,0.07719738534253028,0.0225,0.01685787548400037,0.02997290466959618,0.0015,0.0005102635836384819,0.004401032555770693,0.069,0.05869826979779586,0.08095422495864418,0.069,0.05869826979779586,0.08095422495864418,0.0028232171220759278,0.1129286848830371,0.025032662430853017
10,93,1,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.003,0.0013756299236301083,0.006529915073935308,0.0,1.0842021724855044e-19,0.001917047281252934,0.433,0.4114334498318653,0.4548234345038225,0.041,0.03315349074927443,0.05060635865491575,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.002760520972561435,0.1104208389024574,-3.0421863819150296e-05
10,93,1,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0185,0.013451349814109871,0.025394766717736703,0.004,0.0020282466069651696,0.007873464296037741,0.454,0.43228880058927605,0.4758875677605992,0.0475,0.03901402059617837,0.05772090719335553,0.084,0.0726261614635203,0.09696882187448214,0.084,0.0726261614635203,0.09696882187448214,0.0027714168176970226,0.1108566727078809,0.024949142204215957
10,93,1,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.949,0.9384684614587503,0.9578100300826845,0.4185,0.39705640778591,0.4402560709209341,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.002798745378206203,0.11194981512824811,2.5486348299786757e-05
10,93,1,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.959,0.9493936413450841,0.9668465092507255,0.417,0.39557021501833134,0.4387480148303565,0.089,0.07729578599356494,0.10228002687162495,0.089,0.07729578599356494,0.10228002687162495,0.0027532297864983836,0.11012919145993534,0.025007755914954338
10,93,1,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.215,0.19755057667839035,0.23354214027192374,0.0,1.0842021724855044e-19,0.001917047281252934,0.0245,0.01858163028213664,0.032241481682334906,0.0005,8.826773070546787e-05,0.0028268625032662133,0.685,0.6643038454137323,0.7049868470922042,0.685,0.6643038454137323,0.7049868470922042,0.015272646088152857,0.6109058435261142,-1.3681495124767753e-06
10,93,1,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.4905,0.46863010699531177,0.5124063169030318,0.072,0.061473133317261355,0.08416785915549115,0.0235,0.017718224361690932,0.031108721697343113,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0495,0.040827254610808245,0.059900004989600644,0.0495,0.040827254610808245,0.059900004989600644,0.015077920922838309,0.6031168369135324,0.02496053235808778
10,93,1,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0385,0.03091432761660475,0.047855107023991705,0.001,0.0002742789176520342,0.003638934269038394,0.2825,0.2632002806762634,0.30263363489108147,0.0125,0.008481081388571086,0.018388039710650523,0.708,0.6876894063110777,0.727513102019921,0.708,0.6876894063110777,0.727513102019921,0.01521892203214948,0.6087568812859792,-0.0002539114439480264
10,93,1,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.0345,0.027351694147721588,0.04343307687112489,0.016,0.011356235350080627,0.02249946641817221,0.37,0.3491085957690108,0.3913898365241148,0.03,0.02337785471293825,0.03842416973143951,0.043,0.03495107254461269,0.05280110867045247,0.043,0.03495107254461269,0.05280110867045247,0.015258205543397338,0.6103282217358935,0.025309455985004586
10,93,1,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.8625,0.846710940600441,0.8768992001206507,0.197,0.18015682931283034,0.21500490133960892,0.689,0.6683666580706357,0.7089086980570506,0.689,0.6683666580706357,0.7089086980570506,0.01532425166482358,0.6129700665929432,-3.584585509300328e-05
10,93,1,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.906,0.8924205382864566,0.918022819321166,0.301,0.28129442275243555,0.321468562065503,0.0515,0.042644720050338814,0.062074871360945055,0.0515,0.042644720050338814,0.062074871360945055,0.015061521083753127,0.6024608433501251,0.02482031765637108
10,93,2,0,0.0,0,0.0,0,0.0,0.025,2000,0.074,0.06332620153509969,0.08630712274852781,0.0,1.0842021724855044e-19,0.001917047281252934,0.0435,0.03540128785854411,0.0533489763092398,0.0005,8.826773070546787e-05,0.0028268625032662133,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0028046503806716336,0.11218601522686535,6.769041189347408e-05
10,93,2,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4805,0.45866195647115976,0.502412808372809,0.0755,0.06471759454279065,0.08790997859899309,0.0265,0.020316920414969065,0.03449852336037745,0.0,1.0842021724855044e-19,0.001917047281252934,0.018,0.01302999144428223,0.024818042134845595,0.1325,0.11834352753837758,0.14806550221334328,0.0027881147274908405,0.11152458909963361,0.0250045698054168
10,93,2,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0095,0.006090240228609851,0.014790383154299275,0.0,1.0842021724855044e-19,0.001917047281252934,0.45,0.42831332749237255,0.4718783772357527,0.0455,0.03720527135020145,0.05553732462845745,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0027979670212594206,0.11191868085037682,-1.7019151566579855e-05
10,93,2,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.025,0.019014423503992475,0.032806771413197815,0.0085,0.005313767739685552,0.013570689737786079,0.464,0.44223367331256824,0.48590435409168187,0.061,0.05132898110812262,0.07235418640481744,0.0205,0.01514715886374858,0.02769128947897298,0.1235,0.10979828036261141,0.13864525624017204,0.002815905824610056,0.11263623298440224,0.024973162553624858
10,93,2,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9545,0.9444626753715425,0.9627947286497985,0.391,0.36984241783767074,0.4125754984696423,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.002796745027041978,0.11186980108167911,-3.657883743855772e-05
10,93,2,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.957,0.9471988913295474,0.9650489274553872,0.421,0.39953385056116336,0.4427690429092745,0.0195,0.014297256348690845,0.026545026088593226,0.126,0.1121695714841233,0.14126437988225385,0.0027942167226642995,0.11176866890657197,0.025022749550051324
10,93,2,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.285,0.26564309361769695,0.30518123671324165,0.0015,0.0005102635836384819,0.004401032555770693,0.0125,0.008481081388571086,0.018388039710650523,0.0,1.0842021724855044e-19,0.001917047281252934,0.5235,0.5015870468715085,0.5453228519062725,0.8825,0.8676485316803879,0.8958849271494533,0.015264399225200898,0.6105759690080359,-0.0002554676727559113
10,93,2,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.4805,0.45866195647115976,0.502412808372809,0.119,0.10553480426223787,0.13392598576607684,0.0265,0.020316920414969065,0.03449852336037745,0.0005,8.826773070546787e-05,0.0028268625032662133,0.007,0.0041743460559210965,0.011715862563394297,0.087,0.07542647321668068,0.10015700783763422,0.015150952222617916,0.6060380889047166,0.02503070619624668
10,93,2,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0505,0.04173547326167801,0.06098795224416838,0.001,0.0002742789176520342,0.003638934269038394,0.236,0.21790751368923972,0.25510468727526175,0.0065,0.0038025964940741515,0.011089529172522494,0.4995,0.47760892019985307,0.521392996847428,0.861,0.8451451875937891,0.8754707042691462,0.015197390777515586,0.6078956311006234,-7.376382102925891e-06
10,93,2,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.028,0.021625209947844046,0.03618448268565872,0.019,0.013873784918301425,0.025970414566263898,0.385,0.36391418265770603,0.40652673821698204,0.0365,0.02912975228047479,0.045647350549246665,0.0115,0.007675227286212753,0.01719772790757136,0.0845,0.07309256807381255,0.09750049821690863,0.015333584997425303,0.613343399897012,0.02468639030875183
10,93,2,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.8355,0.8186120725317413,0.851101588742538,0.1555,0.140280173169077,0.17204067240770624,0.4975,0.4756130164970905,0.5193965687393156,0.8685,0.8529800370090288,0.8826070991446877,0.015281914274738222,0.6112765709895288,4.609419711599802e-05
10,93,2,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9255,0.9131584426965994,0.9362101500670542,0.3105,0.2906011940451635,0.3311253668744313,0.0135,0.009294493997659236,0.019570793006999862,0.0875,0.07589362184323717,0.10068794216379648,0.01538550683494392,0.6154202733977567,0.024977790564331966
10,93,6,0,0.0,0,0.0,0,0.0,0.025,2000,0.118,0.10458823578198477,0.13287638834089244,0.0,1.0842021724855044e-19,0.001917047281252934,0.0275,0.021188498165677007,0.03562311151510701,0.0,1.0842021724855044e-19,0.001917047281252934,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0028070101742657004,0.11228040697062801,2.0207710381012483e-05
10,93,6,0,0.0,0,0.0,margin,0.025,0.025,2000,0.476,0.454179145666943,0.49791287260255696,0.0805,0.06936493417594901,0.09324346849302219,0.029,0.022500401616129873,0.03730545692281039,0.0005,8.826773070546787e-05,0.0028268625032662133,0.001,0.0002742789176520342,0.003638934269038394,0.2605,0.24173648181135166,0.2801817838363685,0.002796544858737944,0.11186179434951775,0.025005836531557656
10,93,6,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0135,0.009294493997659236,0.019570793006999862,0.0,1.0842021724855044e-19,0.001917047281252934,0.391,0.36984241783767074,0.4125754984696423,0.034,0.026908260159560583,0.042878427906567144,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0027867997882654637,0.11147199153061854,-7.044948365478393e-06
