end,dps,filed,concept,eps,ticker,dps_prev,gap
2021-09-30,0.14,2021-10-26,CommonStockDividendsPerShareDeclared,1.83,PHM,0.14,92.0
2021-12-31,0.1499999999999999,2022-02-07,CommonStockDividendsPerShareDeclared,2.5600000000000005,PHM,0.14,92.0
2022-03-31,0.15,2022-04-28,CommonStockDividendsPerShareDeclared,1.84,PHM,0.1499999999999999,90.0
2022-06-30,0.15,2022-07-26,CommonStockDividendsPerShareDeclared,2.74,PHM,0.15,91.0
2022-09-30,0.15,2022-10-25,CommonStockDividendsPerShareDeclared,2.7,PHM,0.15,92.0
2022-12-31,0.16000000000000003,2023-02-06,CommonStockDividendsPerShareDeclared,3.79,PHM,0.15,92.0
2023-03-31,0.16,2023-04-25,CommonStockDividendsPerShareDeclared,2.35,PHM,0.16000000000000003,90.0
2023-06-30,0.16,2023-07-25,CommonStockDividendsPerShareDeclared,3.23,PHM,0.16,91.0
2023-09-30,0.16,2023-10-24,CommonStockDividendsPerShareDeclared,2.92,PHM,0.16,92.0
2023-12-31,0.20000000000000007,2024-02-05,CommonStockDividendsPerShareDeclared,3.289999999999999,PHM,0.16,92.0
2024-03-31,0.2,2024-04-23,CommonStockDividendsPerShareDeclared,3.13,PHM,0.20000000000000007,91.0
2024-06-30,0.2,2024-07-23,CommonStockDividendsPerShareDeclared,3.86,PHM,0.2,91.0
2024-09-30,0.2,2024-10-22,CommonStockDividendsPerShareDeclared,3.38,PHM,0.2,92.0
2024-12-31,0.21999999999999986,2025-02-06,CommonStockDividendsPerShareDeclared,4.449999999999999,PHM,0.2,92.0
2025-03-31,0.22,2025-04-22,CommonStockDividendsPerShareDeclared,2.59,PHM,0.21999999999999986,90.0
2025-06-30,0.22,2025-07-22,CommonStockDividendsPerShareDeclared,3.05,PHM,0.22,91.0
2025-09-30,0.22,2025-10-21,CommonStockDividendsPerShareDeclared,2.98,PHM,0.22,92.0
2025-12-31,0.26,2026-02-04,CommonStockDividendsPerShareDeclared,2.5900000000000016,PHM,0.22,92.0
2026-03-31,0.26,2026-04-23,CommonStockDividendsPerShareDeclared,1.81,PHM,0.26,90.0
2026-06-30,0.26,2026-07-22,CommonStockDividendsPerShareDeclared,2.49,PHM,0.26,91.0
2010-06-30,0.34,2011-09-08,CommonStockDividendsPerShareCashPaid,-0.11,PLD,,
2010-09-30,0.34,2011-11-08,CommonStockDividendsPerShareCashPaid,-0.07,PLD,0.34,92.0
2011-03-31,0.25,2012-05-08,CommonStockDividendsPerShareCashPaid,-0.18,PLD,0.34,182.0
2011-06-30,0.25,2011-09-08,CommonStockDividendsPerShareCashPaid,-0.49,PLD,0.25,91.0
2011-09-30,0.28,2011-11-08,CommonStockDividendsPerShareCashPaid,0.12,PLD,0.25,92.0
2011-12-31,0.28,2012-02-29,CommonStockDividendsPerShareCashPaid,-0.1,PLD,0.28,92.0
2012-03-31,0.28,2012-05-08,CommonStockDividendsPerShareCashPaid,0.44,PLD,0.28,91.0
2012-06-30,0.28,2012-08-07,CommonStockDividendsPerShareCashPaid,-0.02,PLD,0.28,91.0
2012-09-30,0.28,2012-11-06,CommonStockDividendsPerShareCashPaid,-0.1,PLD,0.28,92.0
2012-12-31,0.28,2013-02-28,CommonStockDividendsPerShareCashPaid,-0.5,PLD,0.28,92.0
2013-03-31,0.28,2013-05-08,CommonStockDividendsPerShareCashPaid,0.58,PLD,0.28,90.0
2013-06-30,0.28,2013-08-08,CommonStockDividendsPerShareCashPaid,0.0,PLD,0.28,91.0
2013-09-30,0.28,2013-11-05,CommonStockDividendsPerShareCashPaid,-0.02,PLD,0.28,92.0
2013-12-31,0.28,2014-02-26,CommonStockDividendsPerShareCashPaid,0.12,PLD,0.28,92.0
2014-03-31,0.33,2014-05-07,CommonStockDividendsPerShareCashPaid,0.01,PLD,0.28,90.0
2014-06-30,0.33,2014-08-06,CommonStockDividendsPerShareCashPaid,0.15,PLD,0.33,91.0
2014-09-30,0.33,2014-11-05,CommonStockDividendsPerShareCashPaid,0.27,PLD,0.33,92.0
2014-12-31,0.33000000000000007,2015-02-25,CommonStockDividendsPerShareCashPaid,0.82,PLD,0.33,92.0
2015-03-31,0.36,2015-05-04,CommonStockDividendsPerShareCashPaid,0.67,PLD,0.33000000000000007,90.0
2015-06-30,0.36,2015-07-31,CommonStockDividendsPerShareCashPaid,0.27,PLD,0.36,91.0
2015-09-30,0.4,2015-11-02,CommonStockDividendsPerShareCashPaid,0.49,PLD,0.36,92.0
2015-12-31,0.3999999999999999,2016-02-19,CommonStockDividendsPerShareCashPaid,0.23,PLD,0.4,92.0
2016-03-31,0.42,2016-05-06,CommonStockDividendsPerShareCashPaid,0.4,PLD,0.3999999999999999,91.0
2016-06-30,0.42,2016-07-29,CommonStockDividendsPerShareCashPaid,0.52,PLD,0.42,91.0
2016-09-30,0.42,2016-11-03,CommonStockDividendsPerShareCashPaid,0.53,PLD,0.42,92.0
2016-12-31,0.41999999999999993,2017-02-15,CommonStockDividendsPerShareCashPaid,0.83,PLD,0.42,92.0
2017-03-31,0.44,2017-04-25,CommonStockDividendsPerShareCashPaid,0.38,PLD,0.41999999999999993,90.0
2017-06-30,0.44,2017-07-27,CommonStockDividendsPerShareCashPaid,0.5,PLD,0.44,91.0
2017-09-30,0.44,2017-10-27,CommonStockDividendsPerShareCashPaid,1.65,PLD,0.44,92.0
2017-12-31,0.43999999999999995,2018-02-15,CommonStockDividendsPerShareCashPaid,0.56,PLD,0.44,92.0
2018-03-31,0.48,2018-04-24,CommonStockDividendsPerShareCashPaid,0.69,PLD,0.43999999999999995,90.0
2018-06-30,0.48,2018-07-23,CommonStockDividendsPerShareCashPaid,0.63,PLD,0.48,91.0
2018-09-30,0.48,2018-10-22,CommonStockDividendsPerShareCashPaid,0.6,PLD,0.48,92.0
2018-12-31,0.48,2019-02-13,CommonStockDividendsPerShareCashPaid,0.95,PLD,0.48,92.0
2019-03-31,0.53,2019-04-23,CommonStockDividendsPerShareCashPaid,0.55,PLD,0.48,90.0
2019-06-30,0.53,2019-07-22,CommonStockDividendsPerShareCashPaid,0.61,PLD,0.53,91.0
2019-09-30,0.53,2019-10-21,CommonStockDividendsPerShareCashPaid,0.71,PLD,0.53,92.0
2019-12-31,0.53,2020-02-11,CommonStockDividendsPerShareCashPaid,0.61,PLD,0.53,92.0
2020-03-31,0.58,2020-05-01,CommonStockDividendsPerShareCashPaid,0.7,PLD,0.53,91.0
2020-06-30,0.58,2020-07-28,CommonStockDividendsPerShareCashPaid,0.55,PLD,0.58,91.0
2020-09-30,0.58,2020-10-28,CommonStockDividendsPerShareCashPaid,0.4,PLD,0.58,92.0
2020-12-31,0.5800000000000001,2021-02-11,CommonStockDividendsPerShareCashPaid,0.38,PLD,0.58,92.0
2021-03-31,0.63,2021-04-27,CommonStockDividendsPerShareCashPaid,0.5,PLD,0.5800000000000001,90.0
2021-06-30,0.63,2021-07-27,CommonStockDividendsPerShareCashPaid,0.81,PLD,0.63,91.0
2021-09-30,0.63,2021-10-26,CommonStockDividendsPerShareCashPaid,0.98,PLD,0.63,92.0
2021-12-31,0.6299999999999999,2022-02-09,CommonStockDividendsPerShareCashPaid,1.68,PLD,0.63,92.0
2022-03-31,0.79,2022-04-26,CommonStockDividendsPerShareCashPaid,1.55,PLD,0.6299999999999999,90.0
2022-06-30,0.79,2022-08-08,CommonStockDividendsPerShareCashPaid,0.82,PLD,0.79,91.0
2022-09-30,0.79,2022-10-28,CommonStockDividendsPerShareCashPaid,1.37,PLD,0.79,92.0
2022-12-31,0.79,2023-02-14,CommonStockDividendsPerShareCashPaid,0.64,PLD,0.79,92.0
2023-03-31,0.87,2023-05-01,CommonStockDividendsPerShareCashPaid,0.5,PLD,0.79,90.0
2023-06-30,0.87,2023-07-26,CommonStockDividendsPerShareCashPaid,1.31,PLD,0.87,91.0
2023-09-30,0.87,2023-10-27,CommonStockDividendsPerShareCashPaid,0.81,PLD,0.87,92.0
2023-12-31,0.8700000000000001,2024-02-13,CommonStockDividendsPerShareCashPaid,0.68,PLD,0.87,92.0
2024-03-31,0.96,2024-04-25,CommonStockDividendsPerShareCashPaid,0.63,PLD,0.8700000000000001,91.0
2024-06-30,0.96,2024-07-26,CommonStockDividendsPerShareCashPaid,0.93,PLD,0.96,91.0
2024-09-30,0.96,2024-10-25,CommonStockDividendsPerShareCashPaid,1.08,PLD,0.96,92.0
2024-12-31,0.96,2025-02-14,CommonStockDividendsPerShareCashPaid,1.38,PLD,0.96,92.0
2025-03-31,1.01,2025-04-29,CommonStockDividendsPerShareCashPaid,0.64,PLD,0.96,90.0
2025-06-30,1.01,2025-07-30,CommonStockDividendsPerShareCashPaid,0.61,PLD,1.01,91.0
2025-09-30,1.01,2025-10-28,CommonStockDividendsPerShareCashPaid,0.82,PLD,1.01,92.0
2025-12-31,1.0099999999999998,2026-02-13,CommonStockDividendsPerShareCashPaid,1.5,PLD,1.01,92.0
2026-03-31,1.07,2026-04-30,CommonStockDividendsPerShareCashPaid,1.05,PLD,1.0099999999999998,90.0
2011-03-31,0.1,2011-05-09,CommonStockDividendsPerShareDeclared,1.59,PNC,,
2012-03-31,0.35,2012-05-09,CommonStockDividendsPerShareDeclared,1.45,PNC,0.1,366.0
2013-03-31,0.4,2013-05-09,CommonStockDividendsPerShareDeclared,1.78,PNC,0.35,365.0
2014-03-31,0.44,2014-05-08,CommonStockDividendsPerShareDeclared,1.86,PNC,0.4,365.0
2017-03-31,0.55,2018-05-03,CommonStockDividendsPerShareDeclared,1.99,PNC,0.44,1096.0
2018-03-31,0.75,2018-05-03,CommonStockDividendsPerShareDeclared,2.45,PNC,0.55,365.0
2022-09-30,1.5,2023-11-02,CommonStockDividendsPerShareDeclared,3.78,PNC,0.75,1644.0
2023-03-31,1.5,2024-05-02,CommonStockDividendsPerShareDeclared,3.98,PNC,1.5,182.0
2023-06-30,1.5,2024-08-02,CommonStockDividendsPerShareDeclared,3.36,PNC,1.5,91.0
2023-09-30,1.55,2023-11-02,CommonStockDividendsPerShareDeclared,3.6,PNC,1.5,92.0
2023-12-31,1.5499999999999998,2024-02-21,CommonStockDividendsPerShareDeclared,1.8600000000000008,PNC,1.55,92.0
2024-03-31,1.55,2024-05-02,CommonStockDividendsPerShareDeclared,3.1,PNC,1.5499999999999998,91.0
2024-06-30,1.55,2024-08-02,CommonStockDividendsPerShareDeclared,3.39,PNC,1.55,91.0
2024-09-30,1.6,2024-11-01,CommonStockDividendsPerShareDeclared,3.5,PNC,1.55,92.0
2024-12-31,1.5999999999999996,2025-02-21,CommonStockDividendsPerShareDeclared,3.77,PNC,1.6,92.0
2025-03-31,1.6,2025-05-02,CommonStockDividendsPerShareDeclared,3.52,PNC,1.5999999999999996,90.0
2025-06-30,1.6,2025-08-01,CommonStockDividendsPerShareDeclared,3.86,PNC,1.6,91.0
2025-09-30,1.7,2025-11-03,CommonStockDividendsPerShareDeclared,4.36,PNC,1.6,92.0
2025-12-31,1.6999999999999993,2026-02-20,CommonStockDividendsPerShareDeclared,4.860000000000001,PNC,1.7,92.0
2026-03-31,1.7,2026-05-05,CommonStockDividendsPerShareDeclared,4.13,PNC,1.6999999999999993,90.0
2026-06-30,1.7,2026-08-05,CommonStockDividendsPerShareDeclared,4.82,PNC,1.7,91.0
2009-06-27,0.18,2010-07-29,CommonStockDividendsPerShareDeclared,0.33,PNR,,
2009-09-26,0.18,2010-10-26,CommonStockDividendsPerShareDeclared,0.38,PNR,0.18,91.0
2010-04-03,0.19,2011-04-26,CommonStockDividendsPerShareDeclared,0.36,PNR,0.18,189.0
2010-07-03,0.19,2010-07-29,CommonStockDividendsPerShareDeclared,0.62,PNR,0.19,91.0
2010-10-02,0.19,2010-10-26,CommonStockDividendsPerShareDeclared,0.56,PNR,0.19,91.0
2011-04-02,0.2,2011-04-26,CommonStockDividendsPerShareDeclared,0.52,PNR,0.19,182.0
2011-07-02,0.2,2011-07-26,CommonStockDividendsPerShareDeclared,0.68,PNR,0.2,91.0
2011-10-01,0.2,2011-10-26,CommonStockDividendsPerShareDeclared,0.52,PNR,0.2,91.0
2012-03-31,0.22,2012-04-24,CommonStockDividendsPerShareDeclared,0.62,PNR,0.2,182.0
2012-06-30,0.22,2012-07-24,CommonStockDividendsPerShareDeclared,0.73,PNR,0.22,91.0
2018-03-31,0.35,2019-04-23,CommonStockDividendsPerShareDeclared,0.57,PNR,0.22,2100.0
2018-06-30,0.175,2019-07-23,CommonStockDividendsPerShareDeclared,0.23,PNR,0.35,91.0
2018-09-30,0.175,2019-10-23,CommonStockDividendsPerShareDeclared,0.63,PNR,0.175,92.0
2019-03-31,0.18,2019-04-23,CommonStockDividendsPerShareDeclared,0.3,PNR,0.175,182.0
2019-06-30,0.18,2019-07-23,CommonStockDividendsPerShareDeclared,0.67,PNR,0.18,91.0
2019-09-30,0.18,2019-10-23,CommonStockDividendsPerShareDeclared,0.55,PNR,0.18,92.0
2020-03-31,0.19,2020-04-30,CommonStockDividendsPerShareDeclared,0.43,PNR,0.18,183.0
2020-06-30,0.18,2020-07-23,CommonStockDividendsPerShareDeclared,0.43,PNR,0.19,91.0
2020-09-30,0.19,2020-10-20,CommonStockDividendsPerShareDeclared,0.67,PNR,0.18,92.0
2021-03-31,0.2,2021-04-22,CommonStockDividendsPerShareDeclared,0.77,PNR,0.19,182.0
2021-06-30,0.2,2021-07-27,CommonStockDividendsPerShareDeclared,0.8,PNR,0.2,91.0
2021-09-30,0.2,2021-10-26,CommonStockDividendsPerShareDeclared,0.87,PNR,0.2,92.0
2022-03-31,0.21,2022-04-21,CommonStockDividendsPerShareDeclared,0.71,PNR,0.2,182.0
2022-06-30,0.21,2022-07-26,CommonStockDividendsPerShareDeclared,0.93,PNR,0.21,91.0
2022-09-30,0.21,2022-10-25,CommonStockDividendsPerShareDeclared,0.7,PNR,0.21,92.0
2023-03-31,0.22,2023-04-27,CommonStockDividendsPerShareDeclared,0.79,PNR,0.21,182.0
2023-06-30,0.22,2023-07-27,CommonStockDividendsPerShareDeclared,0.93,PNR,0.22,91.0
2023-09-30,0.22,2023-10-24,CommonStockDividendsPerShareDeclared,0.8,PNR,0.22,92.0
2024-03-31,0.23,2024-04-23,CommonStockDividendsPerShareDeclared,0.8,PNR,0.22,183.0
2024-06-30,0.23,2024-07-23,CommonStockDividendsPerShareDeclared,1.12,PNR,0.23,91.0
2024-09-30,0.23,2024-10-22,CommonStockDividendsPerShareDeclared,0.84,PNR,0.23,92.0
2025-03-31,0.25,2025-04-22,CommonStockDividendsPerShareDeclared,0.94,PNR,0.23,182.0
2025-06-30,0.25,2025-07-22,CommonStockDividendsPerShareDeclared,0.9,PNR,0.25,91.0
2025-09-30,0.25,2025-10-21,CommonStockDividendsPerShareDeclared,1.13,PNR,0.25,92.0
2026-03-31,0.27,2026-04-28,CommonStockDividendsPerShareDeclared,1.06,PNR,0.25,182.0
2009-06-30,0.525,2010-08-03,CommonStockDividendsPerShareDeclared,0.68,PNW,,
2009-09-30,0.525,2010-10-28,CommonStockDividendsPerShareDeclared,1.84,PNW,0.525,92.0
2010-03-31,0.525,2011-04-29,CommonStockDividendsPerShareDeclared,-0.06,PNW,0.525,182.0
2010-06-30,1.05,2010-08-03,CommonStockDividendsPerShareDeclared,1.07,PNW,0.525,91.0
2010-09-30,0.0,2010-10-28,CommonStockDividendsPerShareDeclared,2.15,PNW,1.05,92.0
2010-12-31,0.5249999999999999,2011-02-18,CommonStockDividendsPerShareDeclared,0.1200000000000001,PNW,0.0,92.0
2011-03-31,0.525,2011-04-29,CommonStockDividendsPerShareDeclared,-0.14,PNW,0.5249999999999999,90.0
2011-06-30,1.05,2011-08-02,CommonStockDividendsPerShareDeclared,0.8,PNW,0.525,91.0
2012-03-31,0.525,2012-05-03,CommonStockDividendsPerShareDeclared,-0.08,PNW,1.05,275.0
2012-06-30,1.05,2012-08-02,CommonStockDividendsPerShareDeclared,1.12,PNW,0.525,91.0
2013-06-30,1.09,2013-08-02,CommonStockDividendsPerShareDeclared,1.19,PNW,1.05,365.0
2013-09-30,0.0,2013-10-31,CommonStockDividendsPerShareDeclared,2.06,PNW,1.09,92.0
2014-06-30,1.14,2014-07-31,CommonStockDividendsPerShareDeclared,1.2,PNW,0.0,273.0
2015-06-30,1.19,2015-07-30,CommonStockDividendsPerShareDeclared,1.11,PNW,1.14,365.0
2015-09-30,0.0,2016-11-03,CommonStockDividendsPerShareDeclared,2.32,PNW,1.19,92.0
2016-06-30,1.25,2016-08-02,CommonStockDividendsPerShareDeclared,1.09,PNW,0.0,274.0
2016-09-30,0.0,2016-11-03,CommonStockDividendsPerShareDeclared,2.36,PNW,1.25,92.0
2017-06-30,1.31,2017-08-03,CommonStockDividendsPerShareDeclared,1.5,PNW,0.0,273.0
2017-09-30,0.0,2017-11-03,CommonStockDividendsPerShareDeclared,2.47,PNW,1.31,92.0
2018-06-30,1.39,2018-08-03,CommonStockDividendsPerShareDeclared,1.49,PNW,0.0,273.0
2018-09-30,0.0,2019-11-07,CommonStockDividendsPerShareDeclared,2.81,PNW,1.39,92.0
2019-06-30,1.48,2019-08-08,CommonStockDividendsPerShareDeclared,1.28,PNW,0.0,273.0
2019-09-30,0.0,2019-11-07,CommonStockDividendsPerShareDeclared,2.78,PNW,1.48,92.0
2020-06-30,1.57,2020-08-06,CommonStockDividendsPerShareDeclared,1.72,PNW,0.0,274.0
2021-06-30,1.66,2021-08-05,CommonStockDividendsPerShareDeclared,1.91,PNW,1.57,365.0
2022-06-30,1.7,2022-08-03,CommonStockDividendsPerShareDeclared,1.45,PNW,1.66,365.0
2023-06-30,1.73,2023-08-03,CommonStockDividendsPerShareDeclared,0.94,PNW,1.7,365.0
2024-06-30,1.76,2024-08-01,CommonStockDividendsPerShareDeclared,1.79,PNW,1.73,366.0
2025-06-30,1.79,2025-08-06,CommonStockDividendsPerShareDeclared,1.61,PNW,1.76,365.0
2026-06-30,1.82,2026-08-04,CommonStockDividendsPerShareDeclared,1.47,PNW,1.79,365.0
2009-06-30,0.13,2010-08-02,CommonStockDividendsPerShareCashPaid,1.0,POOL,,
2009-09-30,0.13,2010-11-01,CommonStockDividendsPerShareCashPaid,-0.19,POOL,0.13,92.0
2010-03-31,0.13,2011-04-29,CommonStockDividendsPerShareCashPaid,-0.12,POOL,0.13,182.0
2010-06-30,0.13,2010-08-02,CommonStockDividendsPerShareCashPaid,1.07,POOL,0.13,91.0
2010-09-30,0.13,2010-11-01,CommonStockDividendsPerShareCashPaid,0.46,POOL,0.13,92.0
2010-12-31,0.13,2011-03-01,CommonStockDividendsPerShareCashPaid,-0.24,POOL,0.13,92.0
2011-03-31,0.13,2011-04-29,CommonStockDividendsPerShareCashPaid,-0.01,POOL,0.13,90.0
2011-06-30,0.14,2011-07-29,CommonStockDividendsPerShareCashPaid,1.21,POOL,0.13,91.0
2011-09-30,0.14,2011-10-31,CommonStockDividendsPerShareCashPaid,0.5,POOL,0.14,92.0
2011-12-31,0.14,2012-02-29,CommonStockDividendsPerShareCashPaid,-0.21,POOL,0.14,92.0
2012-03-31,0.14,2012-05-01,CommonStockDividendsPerShareCashPaid,0.08,POOL,0.14,91.0
2012-06-30,0.16,2012-07-27,CommonStockDividendsPerShareCashPaid,1.38,POOL,0.14,91.0
2012-09-30,0.16,2012-11-01,CommonStockDividendsPerShareCashPaid,0.46,POOL,0.16,92.0
2012-12-31,0.15999999999999992,2013-03-01,CommonStockDividendsPerShareCashPaid,-0.17,POOL,0.16,92.0
2013-03-31,0.16,2013-04-30,CommonStockDividendsPerShareCashPaid,0.07,POOL,0.15999999999999992,90.0
2013-06-30,0.19,2013-07-31,CommonStockDividendsPerShareCashPaid,1.43,POOL,0.16,91.0
2013-09-30,0.19,2013-10-31,CommonStockDividendsPerShareCashPaid,0.7,POOL,0.19,92.0
2013-12-31,0.18999999999999995,2014-02-27,CommonStockDividendsPerShareCashPaid,-0.11,POOL,0.19,92.0
2014-03-31,0.19,2014-04-30,CommonStockDividendsPerShareCashPaid,0.09,POOL,0.18999999999999995,90.0
2014-06-30,0.22,2014-07-30,CommonStockDividendsPerShareCashPaid,1.65,POOL,0.19,91.0
2014-09-30,0.22,2014-10-30,CommonStockDividendsPerShareCashPaid,0.8,POOL,0.22,92.0
2014-12-31,0.21999999999999997,2015-02-26,CommonStockDividendsPerShareCashPaid,-0.05,POOL,0.22,92.0
2015-03-31,0.22,2015-04-30,CommonStockDividendsPerShareCashPaid,0.19,POOL,0.21999999999999997,90.0
2015-06-30,0.26,2015-07-31,CommonStockDividendsPerShareCashPaid,1.8,POOL,0.22,91.0
2015-09-30,0.26,2015-10-30,CommonStockDividendsPerShareCashPaid,0.92,POOL,0.26,92.0
2015-12-31,0.26,2016-02-26,CommonStockDividendsPerShareCashPaid,0.06,POOL,0.26,92.0
2016-03-31,0.26,2016-04-28,CommonStockDividendsPerShareCashPaid,0.39,POOL,0.26,91.0
2016-06-30,0.31,2016-07-28,CommonStockDividendsPerShareCashPaid,2.03,POOL,0.26,91.0
2016-09-30,0.31,2016-10-28,CommonStockDividendsPerShareCashPaid,1.06,POOL,0.31,92.0
2016-12-31,0.30999999999999983,2017-02-24,CommonStockDividendsPerShareCashPaid,0.06,POOL,0.31,92.0
2017-03-31,0.31,2017-04-27,CommonStockDividendsPerShareCashPaid,0.54,POOL,0.30999999999999983,90.0
2017-06-30,0.37,2017-07-28,CommonStockDividendsPerShareCashPaid,2.3,POOL,0.31,91.0
2017-09-30,0.37,2017-10-31,CommonStockDividendsPerShareCashPaid,1.2,POOL,0.37,92.0
2017-12-31,0.3700000000000001,2018-02-28,CommonStockDividendsPerShareCashPaid,0.64,POOL,0.37,92.0
2018-03-31,0.37,2018-04-30,CommonStockDividendsPerShareCashPaid,0.78,POOL,0.3700000000000001,90.0
2018-06-30,0.45,2018-07-27,CommonStockDividendsPerShareCashPaid,2.89,POOL,0.37,91.0
2018-09-30,0.45,2018-10-30,CommonStockDividendsPerShareCashPaid,1.71,POOL,0.45,92.0
2018-12-31,0.44999999999999996,2019-02-27,CommonStockDividendsPerShareCashPaid,0.42,POOL,0.45,92.0
2019-03-31,0.45,2019-04-30,CommonStockDividendsPerShareCashPaid,0.83,POOL,0.44999999999999996,90.0
2019-06-30,0.55,2019-07-31,CommonStockDividendsPerShareCashPaid,3.3,POOL,0.45,91.0
2019-09-30,0.55,2019-10-30,CommonStockDividendsPerShareCashPaid,1.99,POOL,0.55,92.0
2019-12-31,0.55,2020-02-27,CommonStockDividendsPerShareCashPaid,0.45,POOL,0.55,92.0
2020-03-31,0.55,2020-04-30,CommonStockDividendsPerShareCashPaid,0.77,POOL,0.55,91.0
2020-06-30,0.58,2020-07-31,CommonStockDividendsPerShareCashPaid,3.94,POOL,0.55,91.0
2020-09-30,0.58,2020-10-30,CommonStockDividendsPerShareCashPaid,2.97,POOL,0.58,92.0
2020-12-31,0.5800000000000001,2021-02-25,CommonStockDividendsPerShareCashPaid,1.47,POOL,0.58,92.0
2021-03-31,0.58,2021-04-29,CommonStockDividendsPerShareCashPaid,2.45,POOL,0.5800000000000001,90.0
2021-06-30,0.8,2021-07-29,CommonStockDividendsPerShareCashPaid,6.47,POOL,0.58,91.0
2021-09-30,0.8,2021-10-28,CommonStockDividendsPerShareCashPaid,4.6,POOL,0.8,92.0
2021-12-31,0.8000000000000003,2022-02-25,CommonStockDividendsPerShareCashPaid,2.68,POOL,0.8,92.0
2022-03-31,0.8,2022-04-28,CommonStockDividendsPerShareCashPaid,4.46,POOL,0.8000000000000003,90.0
2022-06-30,1.0,2022-07-28,CommonStockDividendsPerShareCashPaid,7.71,POOL,0.8,91.0
2022-09-30,1.0,2022-10-27,CommonStockDividendsPerShareCashPaid,4.82,POOL,1.0,92.0
2022-12-31,1.0,2023-02-24,CommonStockDividendsPerShareCashPaid,1.84,POOL,1.0,92.0
2023-03-31,1.0,2023-04-27,CommonStockDividendsPerShareCashPaid,2.6,POOL,1.0,90.0
2023-06-30,1.1,2023-07-27,CommonStockDividendsPerShareCashPaid,5.95,POOL,1.0,91.0
2023-09-30,1.1,2023-10-26,CommonStockDividendsPerShareCashPaid,3.54,POOL,1.1,92.0
2023-12-31,1.0999999999999996,2024-02-27,CommonStockDividendsPerShareCashPaid,1.33,POOL,1.1,92.0
2024-03-31,1.1,2024-04-29,CommonStockDividendsPerShareCashPaid,2.05,POOL,1.0999999999999996,91.0
2024-06-30,1.2,2024-07-30,CommonStockDividendsPerShareCashPaid,5.02,POOL,1.1,91.0
2024-09-30,1.2,2024-10-30,CommonStockDividendsPerShareCashPaid,3.29,POOL,1.2,92.0
2024-12-31,1.2000000000000002,2025-02-27,CommonStockDividendsPerShareCashPaid,1.0099999999999998,POOL,1.2,92.0
2025-03-31,1.2,2025-04-29,CommonStockDividendsPerShareCashPaid,1.42,POOL,1.2000000000000002,90.0
2025-06-30,1.25,2025-07-30,CommonStockDividendsPerShareCashPaid,5.19,POOL,1.2,91.0
2025-09-30,1.25,2025-10-29,CommonStockDividendsPerShareCashPaid,3.41,POOL,1.25,92.0
2025-12-31,1.25,2026-02-26,CommonStockDividendsPerShareCashPaid,0.870000000000001,POOL,1.25,92.0
2026-03-31,1.25,2026-04-28,CommonStockDividendsPerShareCashPaid,1.46,POOL,1.25,90.0
2016-03-31,0.36,2018-06-28,CommonStockDividendsPerShareDeclared,1.3,PPG,,
2016-06-30,0.4,2018-06-28,CommonStockDividendsPerShareDeclared,1.38,PPG,0.36,91.0
2016-09-30,0.4,2018-06-28,CommonStockDividendsPerShareDeclared,-0.69,PPG,0.4,92.0
2016-12-31,0.4,2018-06-28,CommonStockDividendsPerShareDeclared,1.31,PPG,0.4,92.0
2017-03-31,0.4,2018-06-28,CommonStockDividendsPerShareDeclared,1.3,PPG,0.4,90.0
2017-06-30,0.4,2018-06-28,CommonStockDividendsPerShareDeclared,1.95,PPG,0.4,91.0
2017-09-30,0.45,2018-06-28,CommonStockDividendsPerShareDeclared,2.38,PPG,0.4,92.0
2017-12-31,0.45,2018-06-28,CommonStockDividendsPerShareDeclared,0.58,PPG,0.45,92.0
2008-06-30,0.335,2009-08-25,CommonStockDividendsPerShareDeclared,0.5,PPL,,
2008-09-30,0.335,2009-10-30,CommonStockDividendsPerShareDeclared,0.54,PPL,0.335,92.0
2009-03-31,0.345,2010-05-06,CommonStockDividendsPerShareDeclared,0.64,PPL,0.335,182.0
2009-06-30,0.345,2009-08-25,CommonStockDividendsPerShareDeclared,-0.02,PPL,0.345,91.0
2009-09-30,0.345,2009-10-30,CommonStockDividendsPerShareDeclared,0.05,PPL,0.345,92.0
2009-12-31,0.345,2011-02-28,CommonStockDividendsPerShareDeclared,0.4,PPL,0.345,92.0
2010-03-31,0.35,2010-05-06,CommonStockDividendsPerShareDeclared,0.66,PPL,0.345,90.0
2010-06-30,0.35,2011-02-28,CommonStockDividendsPerShareDeclared,0.22,PPL,0.35,91.0
2010-09-30,0.35,2010-10-29,CommonStockDividendsPerShareDeclared,0.51,PPL,0.35,92.0
2010-12-31,0.35,2011-02-28,CommonStockDividendsPerShareDeclared,0.73,PPL,0.35,92.0
2011-03-31,0.35,2011-05-06,CommonStockDividendsPerShareDeclared,0.82,PPL,0.35,90.0
2011-06-30,0.35,2011-08-08,CommonStockDividendsPerShareDeclared,0.35,PPL,0.35,91.0
2011-09-30,0.35,2011-11-08,CommonStockDividendsPerShareDeclared,0.76,PPL,0.35,92.0
2011-12-31,0.35,2012-02-28,CommonStockDividendsPerShareDeclared,0.78,PPL,0.35,92.0
2012-03-31,0.36,2012-05-07,CommonStockDividendsPerShareDeclared,0.93,PPL,0.35,91.0
2012-06-30,0.36,2012-08-08,CommonStockDividendsPerShareDeclared,0.46,PPL,0.36,91.0
