ticker,end,filing_lag_cal,ann_lag_cal
RVTY,2019-09-29,37,31.0
RVTY,2019-12-29,58,29.0
RVTY,2020-04-05,37,30.0
RVTY,2020-07-05,37,8.0
RVTY,2020-10-04,37,9.0
RVTY,2021-01-03,58,8.0
RVTY,2021-04-04,37,9.0
RVTY,2021-07-04,37,22.0
RVTY,2021-10-03,37,30.0
RVTY,2022-01-02,423,9.0
RVTY,2022-04-03,37,30.0
RVTY,2022-07-03,37,29.0
RVTY,2022-10-02,43,15.0
RVTY,2023-01-01,59,8.0
RVTY,2023-04-02,40,39.0
RVTY,2023-07-02,38,30.0
RVTY,2023-10-01,37,29.0
RVTY,2023-12-31,58,9.0
RVTY,2024-03-31,37,29.0
RVTY,2024-06-30,37,29.0
RVTY,2024-09-29,38,36.0
RVTY,2024-12-29,58,15.0
RVTY,2025-03-30,37,29.0
RVTY,2025-06-29,37,29.0
RVTY,2025-09-28,37,29.0
RVTY,2025-12-28,58,16.0
RVTY,2026-04-05,37,30.0
RVTY,2026-07-05,37,30.0
SANM,2010-01-02,402,24.0
SANM,2010-04-03,388,23.0
SANM,2010-07-03,398,23.0
SANM,2010-10-02,416,30.0
SANM,2011-01-01,38,23.0
SANM,2011-04-02,24,23.0
SANM,2011-07-02,34,23.0
SANM,2011-10-01,52,31.0
SANM,2011-12-31,26,18.0
SANM,2012-03-31,31,23.0
SANM,2012-06-30,31,23.0
SANM,2012-09-29,53,31.0
SANM,2012-12-29,37,30.0
SANM,2013-03-30,31,23.0
SANM,2013-06-29,31,23.0
SANM,2013-09-28,60,30.0
SANM,2013-12-28,34,30.0
SANM,2014-03-29,30,24.0
SANM,2014-06-28,27,23.0
SANM,2014-09-27,47,30.0
SANM,2014-12-27,34,30.0
SANM,2015-03-28,27,23.0
SANM,2015-06-27,27,23.0
SANM,2015-10-03,47,30.0
SANM,2016-01-02,27,23.0
SANM,2016-04-02,27,23.0
SANM,2016-07-02,27,23.0
SANM,2016-10-01,48,31.0
SANM,2016-12-31,34,30.0
SANM,2017-04-01,27,23.0
SANM,2017-07-01,27,23.0
SANM,2017-09-30,44,30.0
SANM,2017-12-30,34,20.0
SANM,2018-03-31,32,23.0
SANM,2018-06-30,34,30.0
SANM,2018-09-29,47,30.0
SANM,2018-12-29,40,30.0
SANM,2019-03-30,33,30.0
SANM,2019-06-29,33,30.0
SANM,2019-09-28,41,30.0
SANM,2019-12-28,33,30.0
SANM,2020-03-28,32,30.0
SANM,2020-06-27,34,32.0
SANM,2020-10-03,41,38.0
SANM,2021-01-02,33,31.0
SANM,2021-04-03,32,30.0
SANM,2021-07-03,32,30.0
SANM,2021-10-02,597,37.0
SANM,2022-01-01,32,30.0
SANM,2022-04-02,32,30.0
SANM,2022-07-02,32,30.0
SANM,2022-10-01,233,37.0
SANM,2022-12-31,32,30.0
SANM,2023-04-01,51,40.0
SANM,2023-07-01,32,30.0
SANM,2023-09-30,47,37.0
SANM,2023-12-30,32,30.0
SANM,2024-03-30,32,30.0
SANM,2024-06-29,32,30.0
SANM,2024-09-28,60,37.0
SANM,2024-12-28,31,30.0
SANM,2025-03-29,30,30.0
SANM,2025-06-28,30,30.0
SANM,2025-09-27,47,37.0
SANM,2025-12-27,30,30.0
SANM,2026-03-28,30,30.0
SANM,2026-06-27,30,30.0
SBAC,2013-03-31,333,30.0
SBAC,2013-06-30,242,33.0
SBAC,2013-09-30,150,36.0
SBAC,2013-12-31,58,57.0
SBAC,2014-03-31,39,31.0
SBAC,2014-06-30,402,25.0
SBAC,2014-09-30,38,36.0
SBAC,2014-12-31,422,58.0
SBAC,2015-03-31,332,24.0
SBAC,2015-06-30,37,30.0
SBAC,2015-09-30,149,36.0
SBAC,2015-12-31,57,56.0
SBAC,2016-03-31,40,32.0
SBAC,2016-06-30,40,28.0
SBAC,2016-09-30,40,32.0
SBAC,2016-12-31,60,58.0
SBAC,2017-03-31,38,31.0
SBAC,2017-06-30,35,31.0
SBAC,2017-09-30,38,30.0
SBAC,2017-12-31,60,57.0
SBAC,2018-03-31,37,30.0
SBAC,2018-06-30,37,30.0
SBAC,2018-09-30,39,36.0
SBAC,2018-12-31,59,52.0
SBAC,2019-03-31,39,29.0
SBAC,2019-06-30,37,29.0
SBAC,2019-09-30,38,28.0
SBAC,2019-12-31,55,51.0
SBAC,2020-03-31,36,35.0
SBAC,2020-06-30,37,34.0
SBAC,2020-09-30,36,33.0
SBAC,2020-12-31,56,53.0
SBAC,2021-03-31,36,26.0
SBAC,2021-06-30,36,33.0
SBAC,2021-09-30,36,32.0
SBAC,2021-12-31,60,59.0
SBAC,2022-03-31,29,25.0
SBAC,2022-06-30,35,32.0
SBAC,2022-09-30,34,31.0
SBAC,2022-12-31,60,52.0
SBAC,2023-03-31,39,31.0
SBAC,2023-06-30,34,31.0
SBAC,2023-09-30,38,33.0
SBAC,2023-12-31,59,57.0
SBAC,2024-03-31,36,29.0
SBAC,2024-06-30,33,29.0
SBAC,2024-09-30,32,28.0
SBAC,2024-12-31,57,55.0
SBAC,2025-03-31,31,28.0
SBAC,2025-06-30,38,35.0
SBAC,2025-09-30,37,34.0
SBAC,2025-12-31,58,57.0
SBAC,2026-03-31,35,29.0
SBAC,2026-06-30,37,34.0
SBUX,2008-06-29,402,31.0
SBUX,2008-12-28,401,31.0
SBUX,2009-03-29,401,33.0
SBUX,2009-06-28,38,23.0
SBUX,2009-12-27,37,24.0
SBUX,2010-03-28,37,24.0
SBUX,2010-06-27,36,24.0
SBUX,2010-10-03,50,32.0
SBUX,2011-01-02,33,24.0
SBUX,2011-04-03,33,24.0
SBUX,2011-07-03,33,25.0
SBUX,2011-10-02,47,32.0
SBUX,2012-01-01,30,25.0
SBUX,2012-04-01,31,25.0
SBUX,2012-07-01,32,25.0
SBUX,2012-09-30,47,32.0
SBUX,2012-12-30,30,25.0
SBUX,2013-03-31,30,25.0
SBUX,2013-06-30,394,25.0
SBUX,2013-12-29,30,25.0
SBUX,2014-03-30,30,25.0
SBUX,2014-06-29,30,25.0
SBUX,2014-09-28,47,32.0
SBUX,2014-12-28,30,25.0
SBUX,2015-03-29,30,25.0
SBUX,2015-06-28,30,25.0
SBUX,2015-09-27,46,32.0
SBUX,2015-12-27,30,25.0
SBUX,2016-03-27,30,25.0
SBUX,2016-06-26,31,25.0
SBUX,2016-10-02,47,32.0
SBUX,2017-01-01,30,25.0
SBUX,2017-04-02,30,25.0
SBUX,2017-07-02,30,25.0
SBUX,2017-10-01,47,32.0
SBUX,2017-12-31,31,25.0
SBUX,2018-04-01,30,25.0
SBUX,2018-07-01,30,25.0
SBUX,2018-09-30,47,32.0
SBUX,2018-12-30,30,25.0
SBUX,2019-03-31,30,25.0
SBUX,2019-06-30,30,25.0
SBUX,2019-09-29,47,31.0
SBUX,2019-12-29,30,30.0
SBUX,2020-03-29,30,10.0
SBUX,2020-06-28,30,30.0
SBUX,2020-09-27,46,32.0
SBUX,2020-12-27,30,30.0
SBUX,2021-03-28,30,30.0
SBUX,2021-06-27,30,30.0
SBUX,2021-10-03,47,25.0
SBUX,2022-01-02,30,30.0
SBUX,2022-04-03,30,30.0
SBUX,2022-07-03,30,30.0
SBUX,2022-10-02,47,32.0
SBUX,2023-01-01,32,32.0
SBUX,2023-04-02,30,30.0
SBUX,2023-07-02,30,30.0
SBUX,2023-10-01,47,32.0
SBUX,2023-12-31,30,30.0
SBUX,2024-03-31,30,30.0
SBUX,2024-06-30,30,30.0
SBUX,2024-09-29,52,23.0
SBUX,2024-12-29,30,30.0
SBUX,2025-03-30,30,30.0
SBUX,2025-06-29,30,30.0
SBUX,2025-09-28,47,31.0
SBUX,2025-12-28,31,31.0
SBUX,2026-03-29,30,30.0
SBUX,2026-06-28,31,31.0
SCHW,2008-06-30,402,16.0
SCHW,2008-09-30,401,15.0
SCHW,2009-03-31,402,15.0
SCHW,2009-06-30,37,16.0
SCHW,2009-09-30,36,15.0
SCHW,2009-12-31,421,19.0
SCHW,2010-06-30,44,16.0
SCHW,2010-09-30,39,15.0
SCHW,2010-12-31,56,18.0
SCHW,2011-03-31,36,15.0
SCHW,2011-06-30,36,18.0
SCHW,2011-09-30,38,17.0
SCHW,2011-12-31,55,18.0
SCHW,2012-03-31,37,16.0
SCHW,2012-06-30,37,17.0
SCHW,2012-09-30,37,15.0
SCHW,2012-12-31,53,16.0
SCHW,2013-03-31,37,15.0
SCHW,2013-06-30,37,16.0
SCHW,2013-09-30,37,15.0
SCHW,2013-12-31,55,16.0
SCHW,2014-03-31,37,15.0
SCHW,2014-06-30,38,16.0
SCHW,2014-09-30,37,15.0
SCHW,2014-12-31,54,16.0
SCHW,2015-03-31,37,107.0
SCHW,2015-06-30,37,16.0
SCHW,2015-09-30,36,15.0
SCHW,2015-12-31,55,19.0
SCHW,2016-03-31,36,15.0
SCHW,2016-06-30,36,18.0
SCHW,2016-09-30,38,17.0
SCHW,2016-12-31,54,18.0
SCHW,2017-03-31,38,18.0
SCHW,2017-06-30,38,18.0
SCHW,2017-09-30,38,16.0
SCHW,2017-12-31,53,17.0
SCHW,2018-03-31,39,16.0
SCHW,2018-06-30,39,17.0
SCHW,2018-09-30,38,15.0
SCHW,2018-12-31,53,16.0
SCHW,2019-03-31,38,15.0
SCHW,2019-06-30,38,16.0
SCHW,2019-09-30,38,15.0
SCHW,2019-12-31,57,16.0
SCHW,2020-03-31,38,15.0
SCHW,2020-06-30,38,16.0
SCHW,2020-09-30,40,15.0
SCHW,2020-12-31,55,19.0
SCHW,2021-03-31,37,15.0
SCHW,2021-06-30,37,16.0
SCHW,2021-09-30,39,15.0
SCHW,2021-12-31,55,18.0
SCHW,2022-03-31,39,18.0
SCHW,2022-06-30,39,18.0
SCHW,2022-09-30,39,17.0
SCHW,2022-12-31,55,18.0
SCHW,2023-03-31,38,17.0
SCHW,2023-06-30,39,18.0
SCHW,2023-09-30,39,16.0
SCHW,2023-12-31,54,17.0
SCHW,2024-03-31,39,15.0
SCHW,2024-06-30,39,16.0
SCHW,2024-09-30,39,15.0
SCHW,2024-12-31,57,21.0
SCHW,2025-03-31,39,17.0
SCHW,2025-06-30,39,18.0
SCHW,2025-09-30,38,16.0
SCHW,2025-12-31,56,21.0
SCHW,2026-03-31,38,16.0
SCHW,2026-06-30,38,21.0
SCI,2009-06-30,395,36.0
SCI,2009-09-30,393,35.0
SCI,2010-03-31,684,29.0
SCI,2010-06-30,30,28.0
SCI,2010-09-30,28,27.0
SCI,2010-12-31,409,40.0
SCI,2011-03-31,319,27.0
SCI,2011-06-30,28,27.0
SCI,2011-09-30,27,26.0
SCI,2011-12-31,44,39.0
SCI,2012-03-31,26,25.0
SCI,2012-06-30,27,25.0
SCI,2012-09-30,25,24.0
SCI,2012-12-31,44,43.0
SCI,2013-03-31,25,24.0
SCI,2013-06-30,25,24.0
SCI,2013-09-30,24,23.0
SCI,2013-12-31,45,42.0
SCI,2014-03-31,25,23.0
SCI,2014-06-30,32,30.0
SCI,2014-09-30,30,29.0
SCI,2014-12-31,44,41.0
SCI,2015-03-31,30,29.0
SCI,2015-06-30,30,29.0
SCI,2015-09-30,33,28.0
SCI,2015-12-31,49,42.0
SCI,2016-03-31,28,27.0
SCI,2016-06-30,28,27.0
SCI,2016-09-30,27,26.0
SCI,2016-12-31,46,44.0
SCI,2017-03-31,27,26.0
SCI,2017-06-30,27,26.0
SCI,2017-09-30,26,26.0
SCI,2017-12-31,45,44.0
SCI,2018-03-31,26,25.0
SCI,2018-06-30,31,30.0
SCI,2018-09-30,30,29.0
SCI,2018-12-31,51,50.0
SCI,2019-03-31,25,24.0
SCI,2019-06-30,30,29.0
SCI,2019-09-30,32,30.0
SCI,2019-12-31,49,49.0
SCI,2020-03-31,30,30.0
SCI,2020-06-30,31,29.0
SCI,2020-09-30,29,28.0
SCI,2020-12-31,47,47.0
SCI,2021-03-31,34,33.0
SCI,2021-06-30,29,29.0
SCI,2021-09-30,28,27.0
SCI,2021-12-31,46,45.0
SCI,2022-03-31,34,34.0
SCI,2022-06-30,34,33.0
SCI,2022-09-30,33,32.0
SCI,2022-12-31,46,45.0
SCI,2023-03-31,32,31.0
SCI,2023-06-30,33,32.0
SCI,2023-09-30,33,32.0
SCI,2023-12-31,44,43.0
SCI,2024-03-31,32,31.0
SCI,2024-06-30,32,31.0
SCI,2024-09-30,31,30.0
SCI,2024-12-31,44,43.0
SCI,2025-03-31,31,30.0
SCI,2025-06-30,31,30.0
SCI,2025-09-30,30,29.0
SCI,2025-12-31,43,42.0
SCI,2026-03-31,30,29.0
SCI,2026-06-30,30,29.0
SHW,2008-06-30,396,17.0
SHW,2008-09-30,392,16.0
SHW,2009-03-31,393,16.0
SHW,2009-06-30,31,21.0
SHW,2009-09-30,27,20.0
SHW,2009-12-31,419,26.0
SHW,2010-03-31,28,22.0
SHW,2010-06-30,238,22.0
SHW,2010-09-30,28,26.0
SHW,2010-12-31,54,25.0
SHW,2011-03-31,26,21.0
SHW,2011-06-30,27,21.0
SHW,2011-09-30,27,25.0
SHW,2011-12-31,425,26.0
SHW,2012-03-31,25,9.0
SHW,2012-06-30,25,19.0
SHW,2012-09-30,26,25.0
SHW,2012-12-31,59,31.0
SHW,2013-03-31,24,18.0
SHW,2013-06-30,24,18.0
SHW,2013-09-30,30,25.0
SHW,2013-12-31,58,30.0
SHW,2014-03-31,23,17.0
SHW,2014-06-30,24,17.0
SHW,2014-09-30,29,28.0
SHW,2014-12-31,56,29.0
SHW,2015-03-31,22,16.0
SHW,2015-06-30,22,16.0
SHW,2015-09-30,29,29.0
SHW,2015-12-31,55,28.0
SHW,2016-03-31,27,21.0
SHW,2016-06-30,27,21.0
SHW,2016-09-30,26,25.0
SHW,2016-12-31,53,26.0
SHW,2017-03-31,21,20.0
SHW,2017-06-30,26,20.0
SHW,2017-09-30,25,24.0
SHW,2017-12-31,54,25.0
SHW,2018-03-31,25,24.0
SHW,2018-06-30,25,24.0
SHW,2018-09-30,25,25.0
SHW,2018-12-31,53,15.0
SHW,2019-03-31,25,23.0
SHW,2019-06-30,24,23.0
SHW,2019-09-30,22,22.0
SHW,2019-12-31,52,30.0
SHW,2020-03-31,29,29.0
SHW,2020-06-30,28,28.0
SHW,2020-09-30,27,27.0
SHW,2020-12-31,50,28.0
SHW,2021-03-31,28,27.0
SHW,2021-06-30,27,27.0
SHW,2021-09-30,26,26.0
SHW,2021-12-31,48,14.0
SHW,2022-03-31,26,26.0
SHW,2022-06-30,27,27.0
SHW,2022-09-30,25,25.0
SHW,2022-12-31,53,26.0
SHW,2023-03-31,25,25.0
SHW,2023-06-30,25,25.0
SHW,2023-09-30,24,24.0
SHW,2023-12-31,51,25.0
SHW,2024-03-31,30,23.0
SHW,2024-06-30,23,23.0
SHW,2024-09-30,22,22.0
SHW,2024-12-31,51,30.0
SHW,2025-03-31,29,29.0
SHW,2025-06-30,24,22.0
SHW,2025-09-30,28,28.0
SHW,2025-12-31,50,29.0
SHW,2026-03-31,28,28.0
SHW,2026-06-30,28,28.0
SIG,2009-08-01,391,
SIG,2009-10-31,395,
SIG,2010-05-01,390,26.0
SIG,2010-07-31,27,26.0
SIG,2010-10-30,31,24.0
SIG,2011-01-29,418,60.0
SIG,2011-04-30,26,26.0
SIG,2011-07-30,26,26.0
SIG,2011-10-29,24,24.0
SIG,2012-01-28,54,54.0
SIG,2012-04-28,26,26.0
SIG,2012-07-28,26,26.0
SIG,2012-10-27,24,24.0
SIG,2013-02-02,54,54.0
SIG,2013-05-04,19,19.0
SIG,2013-08-03,26,26.0
SIG,2013-11-02,24,24.0
SIG,2014-02-01,54,54.0
SIG,2014-05-03,31,10.0
SIG,2014-08-02,39,26.0
SIG,2014-11-01,37,24.0
SIG,2015-01-31,54,54.0
SIG,2015-05-02,32,26.0
SIG,2015-08-01,33,26.0
SIG,2015-10-31,34,24.0
SIG,2016-01-30,411,30.0
SIG,2016-04-30,34,26.0
SIG,2016-07-30,32,26.0
SIG,2016-10-29,31,24.0
SIG,2017-01-28,47,40.0
SIG,2017-04-29,33,26.0
SIG,2017-07-29,31,26.0
SIG,2017-10-28,34,24.0
SIG,2018-02-03,58,39.0
SIG,2018-05-05,38,32.0
SIG,2018-08-04,33,26.0
SIG,2018-11-03,34,33.0
SIG,2019-02-02,60,60.0
SIG,2019-05-04,33,33.0
SIG,2019-08-03,33,33.0
SIG,2019-11-02,33,33.0
SIG,2020-02-01,54,54.0
SIG,2020-05-02,60,38.0
SIG,2020-08-01,33,33.0
SIG,2020-10-31,33,33.0
SIG,2021-01-30,48,47.0
SIG,2021-05-01,40,40.0
SIG,2021-07-31,33,33.0
SIG,2021-10-30,33,33.0
SIG,2022-01-29,47,47.0
SIG,2022-04-30,40,40.0
SIG,2022-07-30,33,33.0
SIG,2022-10-29,38,38.0
SIG,2023-01-28,47,47.0
SIG,2023-04-29,40,40.0
SIG,2023-07-29,33,33.0
SIG,2023-10-28,38,38.0
SIG,2024-02-03,47,46.0
SIG,2024-05-04,40,40.0
SIG,2024-08-03,40,40.0
SIG,2024-11-02,33,33.0
SIG,2025-02-01,46,46.0
SIG,2025-05-03,31,31.0
SIG,2025-08-02,34,31.0
SIG,2025-11-01,34,31.0
SIG,2026-01-31,47,37.0
SIG,2026-05-02,31,31.0
SJM,2009-07-31,405,21.0
SJM,2009-10-31,405,20.0
SJM,2010-01-31,404,24.0
SJM,2010-04-30,424,48.0
SJM,2010-07-31,40,20.0
SJM,2010-10-31,40,18.0
SJM,2011-01-31,39,17.0
SJM,2011-04-30,59,40.0
SJM,2011-07-31,39,18.0
SJM,2011-10-31,39,17.0
SJM,2012-01-31,38,16.0
SJM,2012-04-30,56,38.0
SJM,2012-07-31,37,17.0
SJM,2012-10-31,34,16.0
SJM,2013-01-31,29,15.0
SJM,2013-04-30,52,37.0
SJM,2013-07-31,28,21.0
SJM,2013-10-31,27,20.0
SJM,2014-01-31,27,14.0
SJM,2014-04-30,54,36.0
SJM,2014-07-31,27,20.0
SJM,2014-10-31,26,12.0
SJM,2015-01-31,27,13.0
SJM,2015-04-30,56,35.0
SJM,2015-07-31,33,27.0
SJM,2015-10-31,34,19.0
SJM,2016-01-31,32,23.0
SJM,2016-04-30,52,40.0
SJM,2016-07-31,30,23.0
SJM,2016-10-31,22,17.0
SJM,2017-01-31,24,17.0
SJM,2017-04-30,50,39.0
SJM,2017-07-31,31,24.0
SJM,2017-10-31,22,16.0
SJM,2018-01-31,23,16.0
SJM,2018-04-30,413,38.0
SJM,2018-07-31,27,21.0
SJM,2018-10-31,28,28.0
SJM,2019-01-31,26,26.0
SJM,2019-04-30,48,37.0
SJM,2019-07-31,27,27.0
SJM,2019-10-31,22,22.0
SJM,2020-01-31,27,26.0
SJM,2020-04-30,50,35.0
SJM,2020-07-31,25,25.0
SJM,2020-10-31,24,24.0
SJM,2021-01-31,25,25.0
SJM,2021-04-30,48,34.0
SJM,2021-07-31,26,26.0
SJM,2021-10-31,23,23.0
SJM,2022-01-31,29,29.0
SJM,2022-04-30,47,38.0
SJM,2022-07-31,23,23.0
SJM,2022-10-31,21,21.0
SJM,2023-01-31,28,28.0
SJM,2023-04-30,51,37.0
SJM,2023-07-31,29,29.0
SJM,2023-10-31,35,35.0
SJM,2024-01-31,27,27.0
SJM,2024-04-30,49,37.0
SJM,2024-07-31,28,28.0
SJM,2024-10-31,26,26.0
SJM,2025-01-31,27,27.0
SJM,2025-04-30,49,41.0
SJM,2025-07-31,27,27.0
SJM,2025-10-31,25,25.0
SJM,2026-01-31,26,26.0
SJM,2026-04-30,40,40.0
SJM,2026-07-31,26,26.0
SLB,2008-06-30,394,18.0
SLB,2008-09-30,393,17.0
SLB,2009-03-31,393,24.0
SLB,2009-06-30,29,24.0
SLB,2009-09-30,28,23.0
SLB,2009-12-31,36,22.0
SLB,2010-03-31,28,23.0
SLB,2010-06-30,29,23.0
SLB,2010-09-30,29,22.0
SLB,2010-12-31,35,21.0
SLB,2011-03-31,27,21.0
SLB,2011-06-30,27,22.0
SLB,2011-09-30,26,21.0
SLB,2011-12-31,32,20.0
SLB,2012-03-31,25,20.0
SLB,2012-06-30,25,20.0
SLB,2012-09-30,24,19.0
SLB,2012-12-31,31,18.0
SLB,2013-03-31,24,19.0
SLB,2013-06-30,24,19.0
SLB,2013-09-30,23,18.0
SLB,2013-12-31,31,17.0
SLB,2014-03-31,23,17.0
SLB,2014-06-30,23,17.0
SLB,2014-09-30,22,16.0
SLB,2014-12-31,29,15.0
SLB,2015-03-31,22,16.0
SLB,2015-06-30,22,16.0
SLB,2015-09-30,21,15.0
SLB,2015-12-31,27,21.0
SLB,2016-03-31,27,21.0
SLB,2016-06-30,27,21.0
SLB,2016-09-30,26,20.0
SLB,2016-12-31,25,20.0
SLB,2017-03-31,26,21.0
SLB,2017-06-30,26,21.0
SLB,2017-09-30,25,20.0
SLB,2017-12-31,24,19.0
SLB,2018-03-31,25,20.0
SLB,2018-06-30,25,20.0
SLB,2018-09-30,24,19.0
SLB,2018-12-31,23,18.0
SLB,2019-03-31,24,18.0
SLB,2019-06-30,24,19.0
SLB,2019-09-30,23,18.0
SLB,2019-12-31,22,17.0
SLB,2020-03-31,22,17.0
SLB,2020-06-30,29,24.0
SLB,2020-09-30,21,16.0
SLB,2020-12-31,27,22.0
SLB,2021-03-31,28,23.0
SLB,2021-06-30,28,23.0
SLB,2021-09-30,27,22.0
SLB,2021-12-31,26,21.0
SLB,2022-03-31,27,22.0
SLB,2022-06-30,27,22.0
SLB,2022-09-30,26,21.0
SLB,2022-12-31,25,20.0
SLB,2023-03-31,26,21.0
SLB,2023-06-30,26,21.0
SLB,2023-09-30,25,20.0
SLB,2023-12-31,24,19.0
SLB,2024-03-31,24,19.0
SLB,2024-06-30,24,19.0
SLB,2024-09-30,23,18.0
SLB,2024-12-31,22,17.0
SLB,2025-03-31,25,25.0
SLB,2025-06-30,24,18.0
SLB,2025-09-30,22,17.0
SLB,2025-12-31,23,23.0
SLB,2026-03-31,29,24.0
SLB,2026-06-30,29,24.0
SLG,2009-06-30,405,28.0
SLG,2009-09-30,405,27.0
SLG,2010-03-31,405,27.0
SLG,2010-06-30,40,27.0
SLG,2010-09-30,40,26.0
SLG,2010-12-31,424,25.0
SLG,2011-03-31,40,28.0
SLG,2011-06-30,40,27.0
SLG,2011-09-30,40,27.0
SLG,2011-12-31,59,31.0
SLG,2012-03-31,40,26.0
SLG,2012-06-30,40,26.0
SLG,2012-09-30,38,25.0
SLG,2012-12-31,58,31.0
SLG,2013-03-31,40,24.0
SLG,2013-06-30,40,25.0
SLG,2013-09-30,39,24.0
SLG,2013-12-31,56,30.0
SLG,2014-03-31,42,24.0
SLG,2014-06-30,42,24.0
SLG,2014-09-30,41,23.0
SLG,2014-12-31,55,29.0
SLG,2015-03-31,38,23.0
SLG,2015-06-30,38,23.0
SLG,2015-09-30,40,22.0
SLG,2015-12-31,60,28.0
SLG,2016-03-31,39,21.0
SLG,2016-06-30,35,21.0
SLG,2016-09-30,40,20.0
SLG,2016-12-31,419,26.0
SLG,2017-03-31,35,20.0
SLG,2017-06-30,40,20.0
SLG,2017-09-30,40,19.0
SLG,2017-12-31,54,25.0
SLG,2018-03-31,40,19.0
SLG,2018-06-30,39,19.0
SLG,2018-09-30,31,18.0
SLG,2018-12-31,58,24.0
SLG,2019-03-31,39,18.0
SLG,2019-06-30,39,18.0
SLG,2019-09-30,37,17.0
SLG,2019-12-31,59,23.0
SLG,2020-03-31,41,23.0
SLG,2020-06-30,41,23.0
SLG,2020-09-30,37,22.0
SLG,2020-12-31,57,28.0
SLG,2021-03-31,40,22.0
SLG,2021-06-30,37,22.0
SLG,2021-09-30,40,21.0
SLG,2021-12-31,49,27.0
SLG,2022-03-31,39,21.0
SLG,2022-06-30,36,21.0
SLG,2022-09-30,35,20.0
SLG,2022-12-31,48,26.0
SLG,2023-03-31,35,20.0
SLG,2023-06-30,34,20.0
SLG,2023-09-30,37,19.0
SLG,2023-12-31,54,25.0
SLG,2024-03-31,36,18.0
SLG,2024-06-30,31,18.0
SLG,2024-09-30,31,17.0
SLG,2024-12-31,49,23.0
SLG,2025-03-31,31,17.0
SLG,2025-06-30,39,17.0
SLG,2025-09-30,34,16.0
SLG,2025-12-31,48,29.0
SLG,2026-03-31,31,16.0
SLM,2008-06-30,401,23.0
SLM,2008-09-30,401,22.0
SLM,2009-03-31,401,22.0
SLM,2009-06-30,36,21.0
SLM,2009-09-30,36,20.0
SLM,2009-12-31,424,20.0
SLM,2010-03-31,36,21.0
SLM,2010-06-30,36,20.0
SLM,2010-09-30,39,19.0
SLM,2010-12-31,59,19.0
SLM,2011-03-31,333,20.0
SLM,2011-06-30,36,20.0
SLM,2011-09-30,35,19.0
SLM,2011-12-31,58,18.0
SLM,2012-03-31,34,18.0
SLM,2012-06-30,34,18.0
SLM,2012-09-30,33,17.0
SLM,2012-12-31,57,16.0
SLM,2013-03-31,33,17.0
SLM,2013-06-30,36,17.0
SLM,2013-09-30,28,16.0
SLM,2013-12-31,50,16.0
SLM,2014-03-31,42,16.0
SLM,2014-06-30,24,23.0
SLM,2014-09-30,22,22.0
SLM,2014-12-31,57,21.0
SLM,2015-03-31,22,22.0
SLM,2015-06-30,22,16.0
SLM,2015-09-30,21,21.0
SLM,2015-12-31,57,20.0
SLM,2016-03-31,20,20.0
SLM,2016-06-30,20,20.0
SLM,2016-09-30,19,19.0
SLM,2016-12-31,55,18.0
SLM,2017-03-31,19,19.0
SLM,2017-06-30,19,19.0
SLM,2017-09-30,18,18.0
SLM,2017-12-31,54,17.0
SLM,2018-03-31,23,23.0
SLM,2018-06-30,24,24.0
SLM,2018-09-30,22,22.0
SLM,2018-12-31,59,23.0
SLM,2019-03-31,17,17.0
SLM,2019-06-30,24,24.0
SLM,2019-09-30,23,23.0
SLM,2019-12-31,59,22.0
SLM,2020-03-31,22,22.0
SLM,2020-06-30,22,22.0
SLM,2020-09-30,21,21.0
SLM,2020-12-31,56,27.0
SLM,2021-03-31,21,21.0
SLM,2021-06-30,21,21.0
SLM,2021-09-30,20,20.0
SLM,2021-12-31,55,26.0
SLM,2022-03-31,27,27.0
SLM,2022-06-30,27,27.0
SLM,2022-09-30,26,26.0
SLM,2022-12-31,54,32.0
SLM,2023-03-31,26,26.0
SLM,2023-06-30,26,26.0
SLM,2023-09-30,25,25.0
SLM,2023-12-31,53,24.0
SLM,2024-03-31,24,24.0
SLM,2024-06-30,24,24.0
SLM,2024-09-30,23,23.0
SLM,2024-12-31,51,23.0
SLM,2025-03-31,24,24.0
SLM,2025-06-30,24,24.0
SLM,2025-09-30,23,23.0
SLM,2025-12-31,50,22.0
SLM,2026-03-31,23,23.0
SLM,2026-06-30,23,23.0
SNA,2009-07-04,389,27.0
SNA,2009-10-03,384,26.0
SNA,2010-04-03,383,17.0
SNA,2010-07-03,25,20.0
SNA,2010-10-02,20,20.0
SNA,2011-01-01,411,33.0
SNA,2011-04-02,19,19.0
SNA,2011-07-02,19,19.0
SNA,2011-10-01,19,19.0
SNA,2011-12-31,47,33.0
SNA,2012-03-31,19,19.0
SNA,2012-06-30,19,19.0
SNA,2012-09-29,19,19.0
SNA,2012-12-29,47,40.0
SNA,2013-03-30,19,19.0
SNA,2013-06-29,19,19.0
SNA,2013-09-28,19,19.0
SNA,2013-12-28,48,40.0
SNA,2014-03-29,19,19.0
SNA,2014-06-28,19,19.0
SNA,2014-09-27,19,19.0
SNA,2015-01-03,40,33.0
SNA,2015-04-04,19,19.0
SNA,2015-07-04,19,19.0
SNA,2015-10-03,19,19.0
SNA,2016-01-02,40,33.0
SNA,2016-04-02,19,19.0
SNA,2016-07-02,19,19.0
SNA,2016-10-01,19,19.0
SNA,2016-12-31,40,33.0
SNA,2017-04-01,19,19.0
SNA,2017-07-01,19,19.0
