s_int,s_rep,i,sigma2_int,sigma2_rep,truth_R1,est_R1,ucl90_R1,covers_R1,mls90_R1,mls_covers_R1,n_seeds_mls_R1,truth_R3,est_R3,ucl90_R3,covers_R3,mls90_R3,mls_covers_R3,n_seeds_mls_R3,n_seeds_truth_R1,n_seeds_plugin_R1
0.0,0.05,154,0.0,0.0028714583563412416,0.07071067811865477,0.07578203423425953,0.07875264479549005,True,0.0770784971192586,True,78,0.040824829046386304,0.043752777864887175,0.045467860672071155,True,0.044159479441016225,True,26,66,81
0.0,0.05,155,0.0,0.0026134298575594237,0.07071067811865477,0.07229702424802038,0.07653008783571756,True,0.07431634113607923,True,73,0.040824829046386304,0.04174070641120347,0.04421620574105706,True,0.043558611437622984,True,25,66,77
0.0,0.05,156,0.0,0.002093408478999953,0.07071067811865477,0.06470561766956488,0.06745789050608221,False,0.06396154107894687,False,54,0.040824829046386304,0.037357805779604285,0.03894683124265087,False,0.03412897534026374,False,16,66,60
0.0,0.05,157,0.0,0.0024287278048362574,0.07071067811865477,0.06969544898824108,0.0725809710930239,True,0.0721153065775546,True,68,0.040824829046386304,0.04023868623465282,0.04203156688756326,True,0.04283731510592055,True,24,66,69
0.0,0.05,158,0.0001902622306293332,0.0024879368338887793,0.07071067811865477,0.07187583667969989,0.07449432452208819,True,0.07561405866933661,True,75,0.040824829046386304,0.04299868354444338,0.04483094002791195,True,0.0478339688447299,True,30,66,73
0.0,0.05,159,0.0,0.002509751136320253,0.07071067811865477,0.0708484458025757,0.07338284454255022,True,0.07276621023030334,True,70,0.040824829046386304,0.04090436925578369,0.04236971200330758,True,0.042575602609949796,True,24,66,71
0.0,0.05,160,1.8713765455854363e-05,0.0022582746625681473,0.07071067811865477,0.06734436198073412,0.07066352640236784,False,0.07076084758825033,True,66,0.040824829046386304,0.03904139094817131,0.04102415744253342,True,0.04343167102638145,True,25,66,66
0.0,0.05,161,4.5493579139670864e-06,0.002473257708781269,0.07071067811865477,0.07036380302027816,0.07335674218733011,True,0.07392506892326635,True,72,0.040824829046386304,0.04066187194946653,0.04267442411483416,True,0.04523437825692523,True,27,66,71
0.0,0.05,162,0.0,0.0027636321900731536,0.07071067811865477,0.07434557404544205,0.07661199384780099,True,0.07779823250678211,True,79,0.040824829046386304,0.04292343718819323,0.0448345966725071,True,0.047220901956343535,True,30,66,77
0.0,0.05,163,0.0,0.002398403065791907,0.07071067811865477,0.06925897870734028,0.07136216706848537,True,0.07202116191374035,True,68,0.040824829046386304,0.03998669000048147,0.04132423025806722,True,0.0431994357865412,True,25,66,67
0.0,0.05,164,0.0,0.0024202931977025184,0.07071067811865477,0.06957432281671908,0.0725105610065896,True,0.07153664131836303,True,67,0.040824829046386304,0.04016875400691868,0.04193036986380822,True,0.0419525248621716,True,23,66,69
0.0,0.05,165,0.0,0.0026061093804163205,0.07071067811865477,0.07219569766151333,0.07553847976025208,True,0.07289494780315883,True,70,0.040824829046386304,0.041682205479207556,0.04361216162375663,True,0.041066582558673466,True,23,66,75
0.0,0.05,166,0.0,0.002476087606792236,0.07071067811865477,0.07037169326927178,0.07331849659525266,True,0.07324300314851015,True,70,0.040824829046386304,0.04062911605234384,0.04251873419896434,True,0.044006879835819405,True,26,66,71
0.0,0.05,167,0.0,0.0027593649895985184,0.07071067811865477,0.0742881550396632,0.07732413824520057,True,0.07475890432001239,True,73,0.040824829046386304,0.042890286309750204,0.04464311203072238,True,0.04178408237731352,True,23,66,79
0.0,0.05,168,6.50950754423694e-05,0.002532266056973011,0.07071067811865477,0.07162141571756588,0.07454332854468745,True,0.07527809341706419,True,74,0.040824829046386304,0.04187209627852073,0.04373784508569603,True,0.04658069465731638,True,29,66,73
0.0,0.05,169,6.545120268429492e-05,0.0023900334290223204,0.07071067811865477,0.06960975549970662,0.07208208558800806,True,0.07316590797990719,True,70,0.040824829046386304,0.04072845224204461,0.04228460023512784,True,0.04530844563244294,True,27,66,68
0.0,0.05,170,0.0003624145217848379,0.002312754304410031,0.07071067811865477,0.07062523012780135,0.07228263702156879,True,0.07440571458396462,True,73,0.040824829046386304,0.04363772135119865,0.045440294547990576,True,0.04854486769137346,True,31,66,69
0.0,0.05,171,0.0,0.0024589676460779193,0.07071067811865477,0.07012799221534749,0.07291374867340397,True,0.07248689734384885,True,69,0.040824829046386304,0.04048841518325885,0.04213193099933047,True,0.042968241993825984,True,25,66,70
0.0,0.05,172,1.067999328706131e-05,0.002620122029333966,0.07071067811865477,0.07246326001467912,0.07549643397337796,True,0.0761337827121564,True,76,0.040824829046386304,0.041921689050455,0.04387639051306471,True,0.046635864232570365,True,29,66,75
0.0,0.05,173,0.0,0.00251338458627177,0.07071067811865477,0.07089971207659125,0.07310857998849536,True,0.07422163874365283,True,72,0.040824829046386304,0.04093396785288692,0.04252569506377805,True,0.04508286155900446,True,27,66,70
0.0,0.05,174,0.00013931346693784263,0.0024699714141878863,0.07071067811865477,0.0712689013196753,0.07420230636239433,True,0.07494858901710574,True,74,0.040824829046386304,0.042260632702273086,0.043590570776123105,True,0.047012922754941816,True,29,66,72
0.0,0.05,175,0.0,0.0024869399822241805,0.07071067811865477,0.07052573972989125,0.07365454434867207,True,0.0721527307285363,True,68,0.040824829046386304,0.040718054817850194,0.04253774372415803,True,0.04186963538821509,True,23,66,71
0.0,0.05,176,0.0,0.0025674379582981957,0.07071067811865477,0.07165804851233663,0.07415970976131438,True,0.07213995890436259,True,68,0.040824829046386304,0.04137179359820082,0.04281612839371937,True,0.04035786117374714,False,22,66,72
0.0,0.05,177,0.0002918117591202388,0.002486450142517121,0.07071067811865477,0.07255833545606238,0.0741623190373163,True,0.07638820031886967,True,77,0.040824829046386304,0.0441525218698206,0.04479819443351883,True,0.04911755852604891,True,32,66,72
0.0,0.05,178,0.0,0.0027643736352689166,0.07071067811865477,0.07435554633339622,0.0772312693515605,True,0.07731230133177847,True,78,0.040824829046386304,0.042929194691328,0.04463302941429278,True,0.046363121232682665,True,29,66,78
0.0,0.05,179,0.0,0.0028447101092663896,0.07071067811865477,0.0754282454955223,0.07787966987698605,True,0.07728212992317893,True,78,0.040824829046386304,0.04354851784134097,0.044991151322334895,True,0.04498738740192108,True,27,66,80
0.0,0.05,180,0.0,0.0026494790661905116,0.07071067811865477,0.07279394296492685,0.07588077632016481,True,0.07470260189415112,True,73,0.040824829046386304,0.042027602566174785,0.04380978663476493,True,0.04363302849296282,True,25,66,76
0.0,0.05,181,0.00023764432398038003,0.0023040328703120955,0.07071067811865477,0.0696111346309236,0.07093044213109034,True,0.0732666853018448,True,71,0.040824829046386304,0.04211491704279823,0.042868954633692086,True,0.04685082108714761,True,29,66,66
0.0,0.05,182,0.0,0.0026570954970065092,0.07071067811865477,0.07289849788584822,0.0758329631716917,True,0.07516891192778875,True,74,0.040824829046386304,0.042087967377913836,0.04382908083796976,True,0.044341725705122834,True,26,66,76
0.0,0.05,183,0.0,0.002362247172534931,0.07071067811865477,0.06873495722752623,0.07133538284077583,True,0.07077644265703349,True,66,0.040824829046386304,0.03968414605804969,0.041189243003833795,True,0.04163132852994771,True,23,66,67
0.0,0.05,184,0.0,0.0025550561949918625,0.07071067811865477,0.07148505011527742,0.07419176652078951,True,0.07373699849739528,True,71,0.040824829046386304,0.04127191292708931,0.04284888104019636,True,0.04352766746485205,True,25,66,72
0.0,0.05,185,0.0,0.0025378680783039996,0.07071067811865477,0.07124420086300358,0.074494376933154,True,0.07323064182567172,True,70,0.040824829046386304,0.04113285854645488,0.04300934857546991,True,0.04291803523433887,True,25,66,73
0.0,0.05,186,0.0,0.0023756026504615723,0.07071067811865477,0.06892898737775817,0.07137137200716753,True,0.0713251543334919,True,67,0.040824829046386304,0.03979616941751699,0.041260000856669636,True,0.04237140200741616,True,24,66,67
0.0,0.05,187,9.763180932116384e-05,0.0025555525779510616,0.07071067811865477,0.07217158003828991,0.07520882504382431,True,0.07587321171311394,True,76,0.040824829046386304,0.04244211973918368,0.043948398864993625,True,0.047214818360892884,True,30,66,74
0.0,0.05,188,0.0,0.00251579487577426,0.07071067811865477,0.07093369968885396,0.07376153616836065,True,0.07353376099312205,True,71,0.040824829046386304,0.04095359060997591,0.042637212528979486,True,0.043841238318608915,True,26,66,71
0.0,0.05,189,0.0,0.0025781205338168815,0.07071067811865477,0.07180697088468335,0.07427816823471893,True,0.07202400436115496,True,68,0.040824829046386304,0.04145777396996355,0.04288452042522728,True,0.03993184080495314,False,21,66,72
0.0,0.05,190,0.0,0.002419644593355134,0.07071067811865477,0.06956499972479169,0.07246159393237948,True,0.07252891265056907,True,69,0.040824829046386304,0.04016337131728472,0.04197977166474074,True,0.04372158689358676,True,25,66,69
0.0,0.05,191,0.0,0.002713072458822171,0.07071067811865477,0.07366237111065828,0.07695825154761536,True,0.07626409964856512,True,76,0.040824829046386304,0.04252898978988467,0.04444473346946321,True,0.04535376645901212,True,27,66,78
0.0,0.05,192,0.0,0.0028401441124141593,0.07071067811865477,0.07536768687460375,0.07827892032281474,True,0.079082586612018,True,82,0.040824829046386304,0.0435135543052519,0.04529039905201092,True,0.04824020126672559,True,31,66,80
0.0,0.05,193,0.0004939207796882032,0.0021958601030269923,0.07071067811865477,0.06989736036319388,0.07091958249749444,True,0.0737288742236306,True,71,0.040824829046386304,0.044247344723039955,0.04478023064368079,True,0.04922304439288889,True,32,66,66
0.0,0.05,194,0.00010148689954467987,0.002408737613282123,0.07071067811865477,0.07013531297505506,0.0721977320848429,True,0.07373767071014085,True,71,0.040824829046386304,0.04131963183604248,0.04198898433973705,True,0.04596610451755056,True,28,66,69
0.0,0.05,195,0.0,0.0024984167721382035,0.07071067811865477,0.07068828434950453,0.07372395175269231,True,0.0739647172345047,True,72,0.040824829046386304,0.04081189999773925,0.04265920348287979,True,0.04488693342335481,True,27,66,71
0.0,0.05,196,7.8746395448146e-05,0.0025208839233157583,0.07071067811865477,0.07155776856554194,0.07448909459518041,True,0.07521858972068708,True,74,0.040824829046386304,0.04194443559828469,0.04369426796624558,True,0.04666116867378857,True,29,66,73
0.0,0.05,197,1.6600320816354246e-05,0.0023024063254682985,0.07071067811865477,0.06798097507209609,0.07064755417388664,False,0.07142840006124933,True,67,0.040824829046386304,0.03938956551078665,0.04124629740194315,True,0.043818998493359726,True,26,66,66
0.0,0.05,198,5.3429299388168356e-05,0.0024734494654157437,0.07071067811865477,0.07071299901870699,0.0733646947065557,True,0.07431788350157045,True,73,0.040824829046386304,0.04126009706320782,0.04295889642514752,True,0.04589987494412635,True,28,66,71
0.0,0.05,199,0.0,0.0025576531039285663,0.07071067811865477,0.07152136888970409,0.07493376350266033,True,0.0725140043440396,True,69,0.040824829046386304,0.041292881581281186,0.04326302852965269,True,0.04124690819313502,True,23,66,74
0.05,0.02,0,0.002041857494569038,0.00042477652412338155,0.05744562646538029,0.053771837822560994,0.05533955294237246,False,0.05870814636263362,True,45,0.052599112793531674,0.04821868770492023,0.04994490918245447,False,0.05364097258993822,True,38,44,40
0.05,0.02,1,0.0037534721624576024,0.00040765544950192335,0.05744562646538029,0.06759277373700127,0.06776596266492449,True,0.07434066812385713,True,73,0.052599112793531674,0.0634447985427139,0.06354731292482488,True,0.07057928910115491,True,65,44,60
0.05,0.02,2,0.003382198666074216,0.0004348676021036493,0.05744562646538029,0.06520685447314196,0.06592810408907786,True,0.07159737703635673,True,67,0.052599112793531674,0.06059794056574846,0.061338276251346316,True,0.06741229642718656,True,60,44,57
0.05,0.02,3,0.0025588488307789134,0.0004407927259148115,0.05744562646538029,0.05865521530613059,0.06017656658568107,True,0.06419238075656526,True,54,0.052599112793531674,0.05341077277156224,0.05493242438109138,True,0.059416917685100004,True,47,44,48
0.05,0.02,4,0.003247682867544409,0.0003943386452620196,0.05744562646538029,0.06353235520637063,0.0639757906808996,True,0.06979947359022398,True,64,0.052599112793531674,0.05925010799753101,0.05974977692203599,True,0.06591289747443985,True,57,44,54
0.05,0.02,5,0.0025904048738953547,0.00043786344480549005,0.05744562646538029,0.0588738631610525,0.05889326678345761,True,0.06444634636677346,True,55,0.052599112793531674,0.05368718503608673,0.05364704565581558,True,0.059724413044484656,True,47,44,46
0.05,0.02,6,0.0019155325778678145,0.0004091197512361838,0.05744562646538029,0.05228548632594118,0.05285337066221362,False,0.05706555592288261,False,43,0.052599112793531674,0.04677904529478917,0.04741259693806597,False,0.05203943960061813,False,36,44,37
0.05,0.02,7,0.003232613907042521,0.00039095076084587967,0.05744562646538029,0.06336020382491112,0.06478071881145289,True,0.06961311082906775,True,64,0.052599112793531674,0.05910370333241768,0.060679181486790704,True,0.06575002932098775,True,57,44,55
0.05,0.02,8,0.002043154694024138,0.0003914367506169197,0.05744562646538029,0.053160400631089844,0.05567002801305889,False,0.058102279198562826,True,45,0.052599112793531674,0.048001172149945995,0.050968196833690554,False,0.05339899698924041,True,38,44,41
0.05,0.02,9,0.0023859048455653334,0.00045239522037208817,0.05744562646538029,0.05736458215928632,0.05812930940594661,True,0.06270549982874368,True,52,0.052599112793531674,0.05184111938554882,0.05267456047814217,True,0.05767075373368541,True,44,44,45
0.05,0.02,10,0.003120166716740001,0.00042040931604866495,0.05744562646538029,0.0629363595136971,0.06520387276300028,True,0.0690703879982916,True,63,0.052599112793531674,0.058313288314978236,0.060794085588243105,True,0.06487073060293454,True,55,44,56
0.05,0.02,11,0.00226016564698932,0.0003786704590523276,0.05744562646538029,0.054931835624653716,0.055795288750167565,False,0.0601375745322412,True,48,0.052599112793531674,0.05012596751875091,0.05118341417078126,False,0.05576272971533163,True,41,44,41
0.05,0.02,12,0.0022572742146927966,0.00038304228566043524,0.05744562646538029,0.05498507784857331,0.05558238829270516,False,0.060186671667648926,True,48,0.052599112793531674,0.050126198124996676,0.05064647148668602,False,0.05576298625369667,True,41,44,41
0.05,0.02,13,0.0022637926894751243,0.00041282309728495726,0.05744562646538029,0.055582721092485556,0.05663023419646724,False,0.060787406177287596,True,49,0.052599112793531674,0.05038857100241181,0.05134795327560046,False,0.05605486346968179,True,41,44,42
0.05,0.02,14,0.0025620512312007613,0.00039872990686467625,0.05744562646538029,0.057961289193134015,0.05841973478236922,True,0.06350897821463737,True,53,0.052599112793531674,0.05317773189137109,0.053930515923349895,True,0.05915767090627501,True,46,44,45
0.05,0.02,15,0.0024868987744050422,0.000429106126423657,0.05744562646538029,0.05783693480166766,0.05784802512178982,True,0.06329558948018131,True,53,0.052599112793531674,0.05265899282510203,0.05264068786791924,True,0.058580598626636234,True,45,44,44
0.05,0.02,16,0.0024661827931914716,0.0004127264954231462,0.05744562646538029,0.057372779120744746,0.05807019156955481,True,0.06281067455135239,True,52,0.052599112793531674,0.05235774813855382,0.05310574332742307,True,0.05824547839124359,True,45,44,44
0.05,0.02,17,0.002173230584379631,0.0004232194752454917,0.05744562646538029,0.05495151985951448,0.057126392603990106,False,0.06004741277197921,True,48,0.052599112793531674,0.04955175981950549,0.05181119557250771,False,0.055123951247434584,True,40,44,43
0.05,0.02,18,0.00225233664535141,0.0004301948442816961,0.05744562646538029,0.05579181242722629,0.0571359777767728,False,0.06098067497991568,True,49,0.052599112793531674,0.050389812543865195,0.05173831920853929,False,0.05605624462487785,True,42,44,43
0.05,0.02,19,0.0024206120996641094,0.0003488315188552717,0.05744562646538029,0.055841518043250334,0.05692034243355771,False,0.06123939202671616,True,49,0.052599112793531674,0.05150889676131322,0.05265123642045015,True,0.05730117203147412,True,43,44,43
0.05,0.02,20,0.0025199095879843577,0.0003844508765307281,0.05744562646538029,0.057348159003108495,0.05810161771273169,True,0.06285146155562359,True,52,0.052599112793531674,0.05268975395974227,0.053478180943581276,True,0.058614818910484895,True,45,44,45
0.05,0.02,21,0.002525862472831053,0.00043718270634424426,0.05744562646538029,0.0583114730179194,0.059295728291386546,True,0.06381251884124756,True,54,0.052599112793531674,0.05307841002134373,0.05409994343178544,True,0.059047180099467446,True,46,44,46
0.05,0.02,22,0.002497038380603403,0.00038118547408113506,0.05744562646538029,0.05709123688242945,0.05792775163157135,True,0.06256946572939198,True,52,0.052599112793531674,0.0524515207595626,0.05321920033943264,True,0.058349795925225455,True,45,44,44
0.05,0.02,23,0.002385855958666468,0.00038690849385426525,0.05744562646538029,0.05621096820350098,0.057790157025793765,True,0.06156167575201801,True,50,0.052599112793531674,0.051417846654340855,0.05307270166248445,True,0.057199883163508575,True,43,44,44
0.05,0.02,24,0.0023049369878456846,0.0003564911168055979,0.05744562646538029,0.05493559157283082,0.05623079678085716,False,0.06019797949682207,True,48,0.052599112793531674,0.050424178053615806,0.05179036974534781,False,0.05609447460280368,True,42,44,42
0.05,0.02,25,0.002667974721566478,0.0003892684210338834,0.05744562646538029,0.05870699756957636,0.058845526169107404,True,0.06437302726628769,True,55,0.052599112793531674,0.05410625659067289,0.054156827976437324,True,0.06019061000758628,True,48,44,46
0.05,0.02,26,0.0025867055934302432,0.00044262915806404725,0.05744562646538029,0.0589233732024766,0.059950267436358916,True,0.06449104532193738,True,55,0.052599112793531674,0.05368232203254881,0.05489087992264169,True,0.059719003186773915,True,47,44,47
0.05,0.02,27,0.002493309815052053,0.00043026483583967766,0.05744562646538029,0.057912343129348585,0.059047515796597456,True,0.0633780212695707,True,53,0.052599112793531674,0.052727156560402264,0.054054786149837386,True,0.05865642750607906,True,45,44,46
0.05,0.02,28,0.003507927718067437,0.0003829593602637001,0.05744562646538029,0.06537466205338913,0.06638179825630348,True,0.07189764267708827,True,68,0.052599112793531674,0.06134520322114222,0.062400391849401354,True,0.06824359021644849,True,61,44,58
0.05,0.02,29,0.0028706752200360914,0.00042338195062192814,0.05744562646538029,0.06097080548327985,0.06498328868286933,True,0.06684728862138765,True,59,0.052599112793531674,0.05615095594719687,0.06037380451691477,True,0.06246523976958155,True,51,44,56
0.05,0.02,30,0.002458218335493986,0.0003816460249556534,0.05744562646538029,0.05675835079884979,0.05706919233502316,False,0.062192631641979884,True,51,0.052599112793531674,0.05208309724659004,0.05243189018789488,False,0.057939942474177816,True,44,44,43
0.05,0.02,31,0.0021475057861862984,0.0003937565555400834,0.05744562646538029,0.054175814689457744,0.055069357072221305,False,0.059244748551940896,True,46,0.052599112793531674,0.049091854278957056,0.05012786763423126,False,0.05461232843750892,True,39,44,40
0.05,0.02,32,0.003594745188921023,0.0003911817292269472,0.05744562646538029,0.06615972073229237,0.06730837716393898,True,0.0727632181460803,True,70,0.052599112793531674,0.06209293847456129,0.06330656056444109,True,0.06907540974829963,True,63,44,60
0.05,0.02,33,0.0030482089756408686,0.00038374392346333805,0.05744562646538029,0.061771326864230015,0.0628538154912046,True,0.06783988994192791,True,61,0.052599112793531674,0.05748076424291661,0.05866081600739844,True,0.06394458758545536,True,54,44,52
0.05,0.02,34,0.0023359608651999154,0.0004012594069197307,0.05744562646538029,0.05602213561655229,0.05639316972958616,False,0.0613128313778186,True,50,0.052599112793531674,0.0510241818795729,0.051458724214312565,False,0.056761950021856585,True,43,44,42
0.05,0.02,35,0.0031972872648048166,0.0004105606030657577,0.05744562646538029,0.06339091788999693,0.06411121593708327,True,0.06960440515341441,True,64,0.052599112793531674,0.058915145196420604,0.059702648051771334,True,0.06554026745715344,True,57,44,54
0.05,0.02,36,0.0029595691891930375,0.0004356453801861646,0.05744562646538029,0.06189394113776701,0.06324535859044345,True,0.06786087140340566,True,61,0.052599112793531674,0.05700876636667803,0.05853908661770601,True,0.06341951263325504,True,53,44,53
0.05,0.02,37,0.0028177949196669105,0.00032805970161303304,0.05744562646538029,0.058939921300362935,0.05976745930633838,True,0.06478094456254309,True,55,0.052599112793531674,0.05510445887048463,0.05595014148938589,True,0.061301062068377876,True,50,44,47
0.05,0.02,38,0.0028365512618883262,0.00039725282939568,0.05744562646538029,0.06025825188868066,0.06115583891791634,True,0.0661037729088886,True,58,0.052599112793531674,0.05569009320772813,0.056666588060041115,True,0.06195255212186184,True,51,44,49
0.05,0.02,39,0.0026008001445216155,0.0003905166765246257,0.05744562646538029,0.058153533835622294,0.059375241802471126,True,0.06374564249248099,True,54,0.052599112793531674,0.053489668119535316,0.054702753785747925,True,0.05950468496785966,True,47,44,46
0.05,0.02,40,0.0028805415857928902,0.00042605284337506613,0.05744562646538029,0.06109539485544735,0.06208864100753346,True,0.06698174384884581,True,59,0.052599112793531674,0.056254571500542076,0.05739056913649038,True,0.06258050709271763,True,52,44,51
0.05,0.02,41,0.0023080425195383942,0.0004748527735663036,0.05744562646538029,0.057076685841690226,0.05771723352343673,True,0.06232543264552853,True,51,0.052599112793531674,0.05123095778188481,0.05178091770675542,False,0.05699197827513567,True,43,44,44
0.05,0.02,42,0.002302050850260887,0.00040395068556925515,0.05744562646538029,0.05576694559861959,0.05669849325761562,False,0.06101776352107145,True,49,0.052599112793531674,0.05070849344347608,0.051727672047438944,False,0.05641076180928518,True,42,44,42
0.05,0.02,43,0.002486827775278525,0.0004291052291375876,0.05744562646538029,0.05783630549709845,0.05839350766930699,True,0.06329488051967515,True,53,0.052599112793531674,0.052658313000293853,0.0533723561872737,True,0.058579842354210813,True,45,44,45
0.05,0.02,44,0.003251914084374617,0.00035032056566345417,0.05744562646538029,0.06286935036805713,0.06575404690489112,True,0.06915094454628319,True,63,0.052599112793531674,0.05903779406575294,0.06205369320508928,True,0.06567670842954788,True,57,44,57
0.05,0.02,45,0.0024035521353247724,0.0003822708477808456,0.05744562646538029,0.056285822645551375,0.05746111381241358,True,0.06165766669257401,True,50,0.052599112793531674,0.05155966802820466,0.052754997509345335,True,0.05735765262572725,True,43,44,44
0.05,0.02,46,0.0018659882621345058,0.0003874954546606104,0.05744562646538029,0.05139045798059915,0.05203628776973976,False,0.05610946997425775,False,42,0.052599112793531674,0.04609033049612011,0.046888298850435835,False,0.051273277488041134,False,35,44,36
0.05,0.02,47,0.0032157203077193366,0.0004266621397245815,0.05744562646538029,0.06378906322535627,0.06492204095266585,True,0.07001762600015032,True,64,0.052599112793531674,0.05916216471869831,0.06018978504357743,True,0.06581506480345961,True,57,44,55
0.05,0.02,48,0.0028040213119684423,0.00047292760134766887,0.05744562646538029,0.061236235307730834,0.06280096143229842,True,0.06703409008309003,True,59,0.052599112793531674,0.05585075093079371,0.05740734978700939,True,0.06213127611725675,True,51,44,52
0.05,0.02,49,0.002834846877999789,0.0004419916671823073,0.05744562646538029,0.0609822122619736,0.06222127458547087,True,0.06681764022211857,True,59,0.052599112793531674,0.05594200559020619,0.05704876133873473,True,0.06223279253998074,True,51,44,51
0.05,0.02,50,0.002671641051077298,0.00039249900038625693,0.05744562646538029,0.05879318882191892,0.06024700234616389,True,0.06446258795482009,True,55,0.052599112793531674,0.05416001339858404,0.055607558073694274,True,0.060250411872733056,True,48,44,48
0.05,0.02,51,0.002078755269058016,0.0003739675480088172,0.05744562646538029,0.053166628302682976,0.054050253612594676,False,0.0581548422317204,True,45,0.052599112793531674,0.048250046297703804,0.049207099285246476,False,0.05367585751725637,True,38,44,39
0.05,0.02,52,0.001929448099412312,0.0004254693371126027,0.05744562646538029,0.052729372968370464,0.053035952368227425,False,0.05752553067781094,True,44,0.052599112793531674,0.04704353647584381,0.047457771231038996,False,0.05233367332759251,False,36,44,37
0.05,0.02,53,0.0020059267396053313,0.0004144618968470598,0.05744562646538029,0.05324331444697494,0.05349004266077151,False,0.05813630237209016,True,45,0.052599112793531674,0.04777273982970523,0.04815875088654345,False,0.05314487701186408,True,37,44,38
0.05,0.02,54,0.00200396363321999,0.00036741132412552194,0.05744562646538029,0.05233341457874724,0.05328038615846363,False,0.05723001557900083,False,43,0.052599112793531674,0.04742261608104658,0.048403090046036136,False,0.05275538116909421,True,37,44,38
0.05,0.02,55,0.00249572657617017,0.0003839936221522935,0.05744562646538029,0.05712892280163137,0.05789771709196468,True,0.06260514862024781,True,52,0.052599112793531674,0.05245686155567924,0.053320690838005634,True,0.0583557373042164,True,45,44,44
0.05,0.02,56,0.002366292649059211,0.0004248517210485579,0.05744562646538029,0.05670975305144898,0.057391540353990494,False,0.06203190824756864,True,51,0.052599112793531674,0.051473557578219226,0.052094854454284654,False,0.057261858888750364,True,43,44,43
0.05,0.02,57,0.0025459982900824297,0.00039092192107087156,0.05744562646538029,0.05768745212109972,0.057991830234329675,True,0.06321870608896678,True,53,0.052599112793531674,0.0529774754412635,0.053242197879963093,True,0.05893489523023596,True,46,44,44
0.05,0.02,58,0.0026065730912951165,0.0003986447282952666,0.05744562646538029,0.05834263062191874,0.058879492465724194,True,0.06393958750443883,True,54,0.052599112793531674,0.05359418105999905,0.054203095809942786,True,0.05962095059103499,True,47,44,46
0.05,0.02,59,0.0024997783519868956,0.00041253170657487635,0.05744562646538029,0.05766144088675419,0.0584145156025022,True,0.06313720165154722,True,53,0.052599112793531674,0.052676365570372065,0.05337447332914933,True,0.05859992497078199,True,45,44,45
0.05,0.02,60,0.002648264789784613,0.00038658909591209474,0.05744562646538029,0.05849310200022566,0.05956665999302449,True,0.06413812531240252,True,54,0.052599112793531674,0.05390724305439863,0.055032878122355855,True,0.059969217013449996,True,47,44,47
0.05,0.02,61,0.0034546709017107,0.000370568782111692,0.05744562646538029,0.06477506052435678,0.06468679748197227,True,0.07124990500039705,True,67,0.052599112793531674,0.060841735317558356,0.06083019360648778,True,0.0676835063713359,True,60,44,55
0.05,0.02,62,0.0019410252516926024,0.0003896344351442357,0.05744562646538029,0.052156438931172,0.05307150696625491,False,0.05697093669742926,False,43,0.052599112793531674,0.0469124881219144,0.04781559761961425,False,0.052187888332279025,False,36,44,37
0.05,0.02,63,0.0025947251872787836,0.0004526119792436266,0.05744562646538029,0.059160368032712886,0.059706469682792175,True,0.0647353792712091,True,55,0.052599112793531674,0.05381883041068929,0.054536156967440054,True,0.05987086219660307,True,47,44,47
0.05,0.02,64,0.0021989165067696948,0.0003940197742841279,0.05744562646538029,0.05465305165622456,0.05587158515147371,False,0.059783645017272284,True,47,0.052599112793531674,0.04961447728528889,0.05099638268063837,False,0.05519372141379799,True,40,44,41
0.05,0.02,65,0.002306538020213588,0.00039997767925556465,0.05744562646538029,0.055735925386815974,0.055706474053536736,False,0.0609925974665629,True,49,0.052599112793531674,0.050726618321981255,0.05078829467023616,False,0.05643092486550606,True,42,44,41
0.05,0.02,66,0.0018398051839960065,0.00041884608334714495,0.05744562646538029,0.05174453933209084,0.052446825067179806,False,0.056426860451531065,False,42,0.052599112793531674,0.04603298715299102,0.046765291757870205,False,0.0512094857748401,False,35,44,36
0.05,0.02,67,0.0029762476766828482,0.00037052618778876727,0.05744562646538029,0.06096966501679653,0.06214397169731968,True,0.06696709461912921,True,59,0.052599112793531674,0.056773806770452635,0.05798502143664089,True,0.0631581313750591,True,53,44,51
0.05,0.02,68,0.002574730100618168,0.00044080025685719966,0.05744562646538029,0.05879056569155095,0.05898886995347939,True,0.06434530111100645,True,55,0.052599112793531674,0.053559284335425617,0.053745723479700656,True,0.05958212966214996,True,47,44,46
0.05,0.02,69,0.002345546041980124,0.00036347431127906727,0.05744562646538029,0.05543008807983493,0.05690401544327204,False,0.06073849705279861,True,49,0.052599112793531674,0.050871035467144776,0.052437691908789656,False,0.056591581998537976,True,42,44,43
0.05,0.02,70,0.0020617474549280363,0.00041151893546227425,0.05744562646538029,0.05371019759647683,0.054780032189999155,False,0.05867243294849216,True,45,0.052599112793531674,0.04833315023772903,0.04944074048427764,False,0.05376830665640111,True,38,44,40
0.05,0.02,71,0.0018855601631406814,0.00040898946157129075,0.05744562646538029,0.051995567948463293,0.05288411307199132,False,0.056737484693119074,False,43,0.052599112793531674,0.04645664434920164,0.04733722004899994,False,0.05168078404385427,False,35,44,37
0.05,0.02,72,0.0023131642776232915,0.00037839391022995747,0.05744562646538029,0.05540714843847504,0.05607436299242343,False,0.06067513639907863,True,49,0.052599112793531674,0.050650043281751135,0.05132303422170265,False,0.05634573881359205,True,42,44,42
