seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220439,1,0,6,33,0.32867735633063017,0.7666699542540114,0.10704884525411743,0.8515980439160676,86,v21,,0.0005347053418149803,,,,,,,,
220440,2,1,5,17,0.12786041191626027,0.6520660764056615,0.10911575293169767,0.7368594434256017,64,v21,,0.0003250651833027617,-0.48835249895133104,30.0,-4.0,24.0,-3.0,7.0,7.0,112.0
220441,1,0,7,17,0.44857930936022505,0.8798461937863319,0.27375627798306423,0.9638271242850331,108,v21,,0.00031895098530743777,-0.5724116668437416,40.0,47.0,39.0,-49.0,2.0,,42.0
220442,1,0,6,52,0.22814434661344551,0.7094334665549425,0.12899789656858512,0.9865945028472785,108,v21,,0.00036470168978230017,-0.4285037580590676,106.0,-86.0,106.0,74.0,12.0,15.0,27.0
220443,1,0,15,43,0.2586762682168849,0.69817245397135,0.10517433713300878,0.9011867004458477,89,v21,,0.0008923574694021414,-0.4603475590772692,94.0,-37.0,56.0,-4.0,41.0,6.0,21.0
220444,1,0,13,18,0.3883784123995292,0.7227864199165362,0.27758684622784824,0.9528378983384453,68,v21,,0.0003078967852054186,-0.4734647111828818,42.0,-4.0,28.0,-5.0,9.0,11.0,26.0
220445,1,0,6,87,0.11760007330446541,0.5590025378504356,0.1500904168201979,0.7118337873336281,66,v21,,0.0003190770962280595,-0.6347401914479366,65.0,25.0,58.0,-33.0,8.0,12.0,37.0
220446,1,0,15,71,0.36068671145477377,0.8350263170180314,0.2327115036211686,0.9397917028585376,90,v21,,0.0009311714673186859,-0.40036121792081536,92.0,-26.0,65.0,20.0,6.0,25.0,60.0
220447,1,0,15,17,0.24074779115199552,0.7991134828259628,0.14953641572318258,0.9442346559162025,78,v21,,0.00041711211631431015,,,,,,,,
220448,2,1,6,16,0.36033683343510375,0.7975493544274773,0.23846359261069092,0.8838773473811573,91,v21,,0.0003656857869682023,,,,,,,,
220449,1,0,5,55,0.5249372038271549,0.8193890970957197,0.16993899528098372,0.9068378033495718,99,v21,,0.000313165706715953,-0.5099637920542229,110.0,-56.0,68.0,43.0,13.0,20.0,60.0
220450,1,0,4,16,0.36347309545365,0.7746386737010841,0.13007489764076305,0.8930262568486864,86,v21,,0.0002873984600572975,-0.4128729238430455,16.0,3.0,19.0,-4.0,1.0,2.0,21.0
220451,1,0,14,16,0.17746598547899584,0.8384069916515987,0.18030287064169243,0.9305749914273056,92,v21,,0.0003886827562368906,,,,,,,,
220452,1,0,18,36,0.1951814638586424,0.7918350079844698,0.13635680208252146,0.8559648837273811,50,v21,,0.00024536589812678864,-0.5676370106500331,102.0,-51.0,87.0,27.0,24.0,12.0,42.0
220453,1,0,8,54,0.20450316434060065,0.8490104844241663,0.23119557008589658,0.9869297615098129,70,v21,,0.0005979839459465742,,,,,,,,
220454,1,0,12,59,0.14485543320415842,0.7736738115392701,0.15498105316627311,0.9944950032630271,97,v21,,0.00031775168490804474,,,,,,,,
220455,1,0,16,94,0.18134296071499703,0.6241303726702399,0.1847140687765558,1.0,53,v21,,0.0007542907787089953,-0.6839192845770596,74.0,27.0,10.0,-28.0,1.0,10.0,20.0
220456,1,0,5,17,0.4404858605156065,0.7303207592610638,0.16024900841562875,0.8189130041884356,107,v21,,0.00030259249746806703,-0.47434832388111114,17.0,-1.0,18.0,-2.0,3.0,15.0,78.0
220457,1,0,9,15,0.2979102690502562,0.7949125301150801,0.18066553960900977,0.9783525876125341,97,v21,,0.0008220987940342449,-0.6188164926648452,102.0,-79.0,90.0,60.0,19.0,12.0,24.0
220458,1,0,12,16,0.48817778676402024,0.7125776251138902,0.2808958920865817,0.8363169897846141,74,v21,,0.0002590983248450137,-0.38900722350532313,88.0,-5.0,25.0,-3.0,8.0,15.0,106.0
220459,1,0,6,19,0.17850107866916698,0.8401019263723383,0.1848198088001547,1.0,99,v21,,0.0006657877705130835,,,,,,,,
220460,1,0,5,17,0.14357859515960283,0.7794337095163482,0.21069520096356828,0.9572459482208465,94,v21,,0.00035039219234056366,-0.5572105066096916,27.0,51.0,26.0,-58.0,7.0,10.0,21.0
220461,1,0,7,67,0.5558898502585767,0.8000285264847395,0.15538105125846782,1.0,85,v21,,0.00030354429980324657,-0.5272462226425554,78.0,-16.0,73.0,-2.0,18.0,12.0,66.0
220462,1,0,9,41,0.45588615616057554,0.6732399311554089,0.10831360199488203,0.8281409871888538,70,v21,,0.00031420847868812734,,,,,,,,
220463,1,0,7,66,0.3636133178110614,0.8011625156827451,0.20042838355920942,0.9357755868676473,88,v21,,0.0008834492441084746,-0.49249580601019616,117.0,-56.0,74.0,52.0,4.0,10.0,55.0
220464,1,0,22,25,0.34814760500121944,0.7409020108293767,0.12618499436536723,0.8054360698707744,64,v21,,0.00038526387327295845,-0.5174588070048973,75.0,-23.0,71.0,6.0,17.0,12.0,101.0
220465,1,0,7,91,0.16329009569094738,0.8645494089565444,0.20843534008176828,0.9545508026161746,53,v21,,0.00017287335277227646,-0.4429957513551678,52.0,-19.0,82.0,8.0,11.0,9.0,89.0
220466,1,0,14,16,0.13306505127368476,0.6889894563127069,0.13373582676869583,1.0,62,v21,,0.0004590242307815109,,,,,,,,
220467,1,0,6,54,0.2701268467369459,0.8036140931220259,0.23800196536633628,0.8766631853826738,109,v21,,0.0003240864872320138,-0.44253277848821626,62.0,-5.0,49.0,-1.0,6.0,19.0,53.0
220468,1,0,15,34,0.13579948262706232,0.7810431790017057,0.1482385905549049,0.8366633297333088,56,v21,,0.000258380735489707,-0.3749626847961489,81.0,-56.0,87.0,44.0,12.0,22.0,42.0
220469,1,0,5,83,0.19126362249024753,0.7724336067785796,0.24881367598137663,0.890462593116911,102,v21,panic_len,0.00037250764962376743,-0.38494701511590834,34.0,54.0,4.0,-56.0,2.0,13.0,17.0
220470,1,0,19,42,0.14460870816402588,0.9562146987291884,0.288166326086422,0.9696769095256536,92,v21,,0.00045797103805099665,-0.5513921608993201,64.0,-1.0,37.0,-5.0,6.0,12.0,45.0
220471,1,0,21,28,0.28641840190793494,0.8138797750482343,0.16386757621586667,0.9391742932267951,50,v21,,0.0004693259894797362,-0.5259632510680184,111.0,-49.0,94.0,40.0,9.0,14.0,39.0
220472,1,0,4,33,0.21249307874528023,0.6185528417618333,0.11548716298778815,0.9388616976956448,110,v21,,0.00028784551769073116,-0.6144509332044983,121.0,-89.0,91.0,66.0,23.0,16.0,75.0
220473,1,0,5,30,0.3070069492023087,0.7161138871375483,0.12385612642436716,0.7956714778944279,54,v21,,0.00040166099975943195,,,,,,,,
220474,1,0,4,58,0.2524510080037768,0.7543019888183338,0.2534252118025615,0.8911200183155698,68,v21,,0.0005196599338764854,-0.500698032870584,55.0,-2.0,20.0,0.0,2.0,28.0,124.0
220475,1,0,3,88,0.393256205490875,0.8458460507010164,0.273235213997671,0.9622098868829474,89,v21,,0.0003028906433995984,-0.7896012107896848,119.0,-78.0,142.0,52.0,26.0,,55.0
220476,1,0,3,33,0.12421931353116138,0.6673986709638844,0.13932095450828258,0.9335404910149405,52,v21,,0.0002632977296426474,-0.4157675930758544,32.0,-1.0,19.0,-1.0,2.0,27.0,144.0
220477,1,0,4,29,0.4953769298854459,0.7908312659676396,0.19017510986258918,0.904343268455611,83,v21,,0.0004334792101490885,-0.42136900859333815,22.0,-12.0,37.0,3.0,9.0,19.0,44.0
220478,3,1,7,41,0.3947592253360151,0.7686282522642744,0.14377304461269458,0.8738620379149283,67,v21,,0.0003644186066686359,,,,,,,,
220479,1,0,12,100,0.21661200568469718,0.8023649464288397,0.29669268812481264,0.9355806603189544,53,v21,,0.0009433180701459922,,,,,,,,
220480,1,0,8,29,0.21484472576256936,0.6514903846056984,0.13360146918820176,0.8392089012706007,105,v21,,0.0003469093413860644,-0.4721070885516301,126.0,-77.0,79.0,46.0,31.0,9.0,24.0
220481,1,0,13,41,0.2818152423812001,0.8134623323227657,0.18744706968982014,0.9535002058834423,65,v21,,0.00036360052501703945,-0.5311162123251552,94.0,-55.0,97.0,44.0,11.0,11.0,21.0
220482,1,0,7,16,0.3110354169128674,0.7757525415116187,0.2938971297697005,0.8731371357363968,70,v21,,0.0007777950625563857,-0.6066291655168059,72.0,12.0,6.0,-15.0,3.0,11.0,17.0
220483,1,0,11,17,0.4200077121730699,0.686528456432082,0.17367902608773875,0.948464345228129,78,v21,,0.00037499273436831517,-0.41836475365943815,97.0,-63.0,100.0,51.0,12.0,11.0,30.0
220484,1,0,3,53,0.32501100452979065,0.8245459627747467,0.2842540310826251,0.8832151705360435,79,v21,,0.0003309736420968037,-0.6571088911527789,64.0,-42.0,71.0,20.0,22.0,17.0,42.0
220485,1,0,7,45,0.39197066961216875,0.8171488591483125,0.18752710537621897,0.8787441618226928,108,v21,,0.0004826459684186184,-0.5585889572063967,87.0,-21.0,65.0,5.0,16.0,8.0,24.0
220486,1,0,17,49,0.45292386234133675,0.6967460507304768,0.11108898655569217,0.8421722438554856,87,v21,,0.0006092800263752124,,,,,,,,
220487,1,0,3,16,0.16509901110028688,0.5799612450481118,0.11724294262132084,0.8187349133162614,53,v21,,0.00028989029277480793,-0.49754674403715415,71.0,-54.0,70.0,45.0,9.0,17.0,30.0
220488,1,0,5,90,0.17643765644243717,0.6833284532893232,0.2695231402140445,0.8968059843685376,80,v21,,0.0009019330042554071,-0.5936926999646164,99.0,-17.0,32.0,1.0,16.0,19.0,88.0
220489,1,0,4,64,0.17421171661999654,0.7022959199724952,0.1009911504209917,0.9126412461575601,103,v21,,0.0020563391578584576,-0.5292081859060422,101.0,-39.0,12.0,34.0,5.0,3.0,15.0
220490,1,0,15,37,0.22414624032610062,0.7351154288422236,0.10798430988230086,0.904620485936281,80,v21,,0.0003532268508682495,,,,,,,,
220491,1,0,6,17,0.42988094685076883,0.8425110613242467,0.26528588438773626,0.9312399903727661,104,v21,,0.00046563117872022947,-0.4943945270678578,126.0,-92.0,171.0,81.0,11.0,,76.0
220492,1,0,4,22,0.39971863985234357,0.7939056361612443,0.15875370507236783,0.9947784891665333,66,v21,,0.00032701426049851234,-0.3318504904691014,44.0,-21.0,32.0,-1.0,22.0,14.0,34.0
220493,1,0,15,44,0.3210261609700998,0.6239352516310187,0.12188698329328439,0.7618442362256327,98,v21,,0.00024734710754610546,-0.4776260094979564,96.0,-45.0,33.0,-3.0,48.0,42.0,60.0
220494,1,0,8,96,0.2384927960890378,0.5675683650799693,0.1710014224724937,0.963703272435082,86,v21,panic_len,0.0002640070382727491,-0.4949191862343627,121.0,-18.0,75.0,-2.0,20.0,13.0,32.0
220495,1,0,4,60,0.3522325873699796,0.5643647500558457,0.15618606046478797,0.6696965246833311,85,v21,,0.0002763488392568554,-0.4950601733356089,74.0,-29.0,60.0,-2.0,31.0,5.0,23.0
220496,1,0,24,45,0.2922068830399826,0.7578084624893587,0.18979735196676994,0.845705652763308,97,v21,,0.0004275298982116046,-0.530658560641605,111.0,-20.0,55.0,11.0,9.0,12.0,21.0
220497,1,0,7,31,0.4235003550126583,0.6813470082176538,0.2821525195016724,0.8529513941778298,100,v21,,0.0004767215326160541,-0.546962220578416,39.0,-2.0,22.0,-2.0,4.0,5.0,66.0
220498,1,0,15,17,0.20854890324183417,0.7434596229427536,0.15013822227771603,0.9407263873135168,91,v21,,0.00047626206553427606,-0.42806854636784697,75.0,-51.0,71.0,42.0,9.0,17.0,23.0
220499,1,0,9,53,0.3456773065280291,0.801858670727451,0.2316872501345615,0.9440062120684463,108,v21,,0.0016566944885493193,-0.5265994160785042,123.0,-76.0,7.0,68.0,8.0,5.0,139.0
