seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220440,1,0,16,28,0.18675375924244564,0.8515076672763409,0.27672026554634166,0.9760648059426446,94,v21,,0.0003806489164347264,-0.4410572729626093,45.0,-1.0,66.0,-5.0,6.0,,60.0
220441,1,0,9,46,0.16717111677767382,0.9074201925400462,0.27412146771129364,0.9702733431004033,108,v21,,0.00031895098530743777,-0.6868104443618207,40.0,47.0,10.0,-49.0,2.0,6.0,16.0
220442,1,0,22,44,0.4045690276196392,0.5977490602632626,0.17182690883541918,0.8277258134245562,108,v21,,0.00036470168978230017,,,,,,,,
220443,1,0,8,84,0.35768631082828184,0.5796209659645655,0.19238745960624254,0.8333999883379163,89,v21,,0.0008923574694021414,-0.5413459691159552,120.0,-37.0,59.0,-1.0,38.0,7.0,53.0
220444,1,0,9,76,0.17891282568941905,0.8843588087994635,0.2502964119208312,0.9221159367990579,68,v21,,0.0003078967852054186,-0.4028228376925318,42.0,-4.0,82.0,-2.0,6.0,9.0,79.0
220445,1,0,25,45,0.5209030319608459,0.5832983832019487,0.11043298168487073,0.6887798226564225,66,v21,,0.0003190770962280595,-0.5531667762311787,57.0,25.0,42.0,-27.0,2.0,34.0,81.0
220446,1,0,19,81,0.47459895099372557,0.8080328140683916,0.24225951157219874,0.9398645482743149,90,v21,panic_len,0.0009311714673186859,-0.41533040421840994,92.0,-26.0,114.0,20.0,6.0,9.0,64.0
220447,1,0,20,83,0.1368897699978741,0.6338300407945053,0.1823411346484854,0.9889326718516704,78,v21,,0.00041711211631431015,,,,,,,,
220448,1,0,4,26,0.21006792070928032,0.8752573063899981,0.2676108632525003,0.9800794807752371,94,v21,,0.0003109851439422846,-0.5651640652555767,104.0,-21.0,87.0,7.0,14.0,,41.0
220449,1,0,11,29,0.41727031830343664,0.7644030927588726,0.2918394053416849,0.9937126217612527,99,v21,,0.000313165706715953,-0.5292749853434442,94.0,-56.0,68.0,43.0,13.0,20.0,59.0
220450,1,0,8,21,0.11966070044860944,0.6559661296035898,0.24347138742400534,0.9747166720489611,86,v21,,0.0002873984600572975,-0.5665945256722976,25.0,3.0,18.0,-5.0,2.0,6.0,36.0
220451,1,0,18,80,0.11756196265582089,0.6468196952462375,0.14499258377258178,1.0,92,v21,,0.0003886827562368906,,,,,,,,
220452,1,0,14,90,0.31227117503646296,0.5953586956212038,0.15452933973003968,1.0,50,v21,,0.00024536589812678864,,,,,,,,
220453,1,0,21,55,0.41060957963784883,0.727107138451547,0.16028118580554043,0.932497365104066,70,v21,,0.0005979839459465742,,,,,,,,
220454,1,0,14,74,0.43008874393421426,0.5994952288362397,0.1252449885587505,0.9049077375800824,97,v21,,0.00031775168490804474,,,,,,,,
220455,1,0,13,86,0.5433821981189572,0.654426529101635,0.14731127282165857,0.7580891844094924,53,v21,,0.0007542907787089953,-0.6679670303030434,60.0,27.0,7.0,-28.0,1.0,13.0,20.0
220456,1,0,5,30,0.13287578625603932,0.7281082728689875,0.2715830117989082,0.8783010829361406,107,v21,,0.00030259249746806703,-0.5213531348384837,79.0,-1.0,82.0,-1.0,2.0,,15.0
220457,1,0,10,64,0.08871850922721451,0.7028518319484224,0.21257144401749767,0.9224174366160113,97,v21,,0.0008220987940342449,,,,,,,,
220458,1,0,4,75,0.09652243759601954,0.933516853336687,0.2857680424367245,0.9540234770283854,74,v21,,0.0002590983248450137,-0.37577826191076935,86.0,-5.0,20.0,0.0,5.0,23.0,106.0
220459,1,0,24,44,0.2008294458063522,0.6532645800970885,0.145611638344439,1.0,99,v21,,0.0006657877705130835,,,,,,,,
220460,1,0,16,33,0.1589033612124791,0.6709070022212251,0.12448133267099769,0.855326819168999,94,v21,,0.00035039219234056366,,,,,,,,
220461,1,0,23,50,0.4642053839549691,0.7464917958303009,0.29689298285070964,0.9851999865419024,85,v21,,0.00030354429980324657,-0.6235640984340272,78.0,-16.0,71.0,-4.0,20.0,14.0,51.0
220462,1,0,7,66,0.34714328360800056,0.6520236681180083,0.2766246714454455,0.8293648451314459,70,v21,,0.00031420847868812734,-0.4993991946924573,116.0,-52.0,87.0,42.0,10.0,16.0,57.0
220463,1,0,9,49,0.4598864171186789,0.7611506598362474,0.24353237402488262,0.9250487919300419,88,v21,,0.0008834492441084746,-0.5325145757179516,111.0,-56.0,74.0,52.0,4.0,10.0,51.0
220464,1,0,23,96,0.2337930552219607,0.6446115567536608,0.23696692536037636,0.9015264290772248,64,v21,,0.00038526387327295845,,,,,,,,
220465,1,0,20,49,0.5338293347609038,0.6777548571533646,0.13709652385576096,1.0,53,v21,,0.00017287335277227646,-0.47813954724301566,54.0,-19.0,76.0,8.0,11.0,13.0,21.0
220466,1,0,9,79,0.10957902378640627,0.5677316373417985,0.11860554377429229,0.7848902082876723,62,v21,,0.0004590242307815109,-0.5362391714648074,106.0,-26.0,78.0,19.0,7.0,11.0,115.0
220467,1,0,3,40,0.41189430112525915,0.7719283762040274,0.19907128769790067,0.8970289627636134,109,v21,,0.0003240864872320138,-0.434129662615391,41.0,-5.0,19.0,-1.0,6.0,36.0,48.0
220468,1,0,4,83,0.29676572571438664,0.5873526678834677,0.12013735824747507,0.9405852425804428,56,v21,,0.000258380735489707,,,,,,,,
220469,1,0,3,31,0.5706501481294297,0.7440448941718006,0.15262999186579376,0.8628651432750414,102,v21,,0.00037250764962376743,-0.32791084211063193,40.0,-7.0,59.0,-1.0,8.0,13.0,53.0
220470,1,0,21,77,0.35435675197201805,0.7714527900244323,0.12507130543880124,0.9947044352720577,92,v21,panic_len,0.00045797103805099665,-0.504250826671967,64.0,-1.0,65.0,-7.0,8.0,17.0,57.0
220471,1,0,25,95,0.2465756191202757,0.6726378497218783,0.2054313902068574,0.9920745823194441,50,v21,,0.0004693259894797362,,,,,,,,
220472,1,0,6,25,0.29263301502058664,0.5741723537526837,0.16441998964429402,0.7313575748219314,110,v21,,0.00028784551769073116,-0.6758303719610155,119.0,-89.0,92.0,66.0,23.0,15.0,74.0
220473,1,0,13,35,0.2616921554164541,0.6247053960120614,0.21686709882589905,0.8567210199444163,54,v21,,0.00040166099975943195,-0.6506109906532679,68.0,-22.0,48.0,13.0,9.0,19.0,119.0
220474,1,0,23,28,0.4299119788244813,0.783966595938928,0.18913090950016642,0.8747609009982293,68,v21,,0.0005196599338764854,-0.44109807262677414,53.0,-2.0,45.0,-2.0,4.0,6.0,99.0
220475,1,0,21,15,0.5242042389879348,0.8799506463998011,0.25213099018653756,0.9469856938222032,89,v21,,0.0003028906433995984,-0.7390163466519148,119.0,-78.0,152.0,52.0,26.0,,25.0
220476,1,0,26,17,0.28687338973645243,0.5715797584847625,0.11349373998407467,0.764153785423804,52,v21,,0.0002632977296426474,-0.4438712118872692,42.0,-1.0,38.0,-8.0,9.0,15.0,109.0
220477,1,0,20,25,0.257087864442684,0.7917855124387478,0.2874391334751098,0.9345182218989445,83,v21,,0.0004334792101490885,-0.402983332066179,44.0,-12.0,45.0,3.0,9.0,11.0,21.0
220478,1,0,17,48,0.5507043532570416,0.7768494297061177,0.13975817280475383,0.9876437521128226,77,v21,,0.00024597308127888865,-0.45932950676387063,53.0,6.0,29.0,-12.0,6.0,10.0,22.0
220479,1,0,22,73,0.5707018582019716,0.8209309410431566,0.16606320704686464,0.8967400989667882,53,v21,,0.0009433180701459922,-0.6931930165422739,86.0,3.0,84.0,-6.0,3.0,13.0,35.0
220480,1,0,8,55,0.253859190688746,0.5993512614028079,0.16535816295019387,0.7691155246785044,105,v21,,0.0003469093413860644,-0.5907470551631796,126.0,-77.0,83.0,46.0,31.0,26.0,45.0
220481,1,0,5,78,0.34511636429938547,0.7046803886970084,0.20373610456881686,0.9454151091147756,65,v21,,0.00036360052501703945,-0.5738732329353824,117.0,-55.0,98.0,44.0,11.0,17.0,28.0
220482,1,0,15,50,0.11906567073851893,0.8722803500073262,0.2187782596713862,0.9196825016077887,70,v21,,0.0007777950625563857,-0.5863639744959208,45.0,39.0,15.0,-41.0,2.0,7.0,22.0
220483,1,0,7,72,0.1261960613690026,0.7412062307866589,0.2639728112100749,0.8528012012394747,78,v21,,0.00037499273436831517,,,,,,,,
220484,1,0,18,15,0.40727518707322796,0.868365273983224,0.22780921486401895,0.9326540185438157,79,v21,,0.0003309736420968037,-0.6308078618904465,64.0,-42.0,61.0,20.0,22.0,12.0,38.0
220485,1,0,12,51,0.36917823440300124,0.7499166730670657,0.25164748952574806,0.9599451024774192,108,v21,,0.0004826459684186184,-0.6886090803408544,85.0,-21.0,65.0,5.0,16.0,13.0,31.0
220486,1,0,24,79,0.3884501549685513,0.6553930059042311,0.27555654512485206,0.8544747038374436,87,v21,panic_len,0.0006092800263752124,,,,,,,,
220487,1,0,26,17,0.09603330736953164,0.5589520364999278,0.13811620543125114,0.6945190335627284,53,v21,,0.00028989029277480793,-0.4211893261524665,115.0,0.0,38.0,-5.0,5.0,18.0,110.0
220488,1,0,3,35,0.5323104849529097,0.7642291887557103,0.14437757461446923,0.8306486689341386,80,v21,,0.0009019330042554071,-0.5229208000894644,44.0,-17.0,32.0,1.0,16.0,19.0,35.0
220489,1,0,5,21,0.45259320213341536,0.540767345696516,0.14310576546549394,0.8349688675454419,103,v21,,0.0020563391578584576,-0.5933603920430854,63.0,-39.0,12.0,34.0,5.0,3.0,15.0
220490,1,0,4,86,0.3229945701167435,0.5673100453980873,0.16926273033362385,0.9038062231799175,80,v21,,0.0003532268508682495,-0.5600246001487735,116.0,-25.0,68.0,-1.0,26.0,18.0,72.0
220491,1,0,4,38,0.13713260121711146,0.8868646239884336,0.2680937384770411,0.9520622177580137,104,v21,,0.00046563117872022947,-0.5568367375947714,126.0,-92.0,171.0,81.0,11.0,,85.0
220492,1,0,19,20,0.21715192749688644,0.7092150016141008,0.254561565120956,0.9657389871938185,66,v21,,0.00032701426049851234,-0.5235565809049629,57.0,-21.0,43.0,-2.0,23.0,3.0,21.0
220493,1,0,22,70,0.3646324950359215,0.6288207698535899,0.2255322626938925,0.7667257942818362,98,v21,panic_len,0.00024734710754610546,-0.5553368077297961,117.0,-45.0,71.0,-2.0,47.0,16.0,42.0
220494,1,0,22,58,0.5677537308679681,0.6622411397778957,0.1807800806338285,0.7456709224546075,86,v21,,0.0002640070382727491,-0.5126227570092325,48.0,12.0,61.0,-16.0,4.0,13.0,30.0
220495,1,0,12,21,0.4329715809467001,0.6905195491684626,0.2385825780157792,0.7693211580891735,85,v21,,0.0002763488392568554,-0.4653344134786357,58.0,-29.0,31.0,-4.0,33.0,30.0,96.0
220496,1,0,17,76,0.3688384875138357,0.7124532018872026,0.20869420491548915,0.8721190412979014,97,v21,panic_len,0.0004275298982116046,-0.6352022517201481,111.0,-20.0,105.0,11.0,9.0,,70.0
220497,1,0,22,51,0.2731377205793366,0.9096050909320812,0.26543058341759107,0.9340343866677369,100,v21,,0.0004767215326160541,-0.4970805458149843,46.0,0.0,62.0,-6.0,6.0,19.0,47.0
220498,1,0,8,82,0.14833967195932257,0.6198827768245555,0.1628464881179541,0.864377856005317,91,v21,,0.00047626206553427606,,,,,,,,
220499,1,0,15,64,0.4062859561932946,0.8000455089466452,0.2361417692904401,0.9128225026591823,108,v21,,0.0016566944885493193,-0.5152015382321977,123.0,-76.0,134.0,68.0,8.0,17.0,151.0
