source,model,model_col,persona,agent_type,scenario,seed,discount,path_variant,file,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,memory,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/ENTJ_memory_bull_trap_seed789.csv,200,0,0.0,0.5517815509791549,0.48075879777282293,0.5087587977728231,0.416270174375989,0.44821844902084496,73.0,200,0.585,76.92307692307693,117,60.29411764705882,68,0.34,0.58,77.58620689655173,116,61.19402985074627,67,0.335,0.565,76.99115044247787,113,61.19402985074627,67,0.335,14300.7054805137,43.007054805136995,-5.006905318988664,83,0,83,47.88459873319531,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,74.23862710460911,,1,0.0,51.56875463851871,137.61682242990653,74.23862710460911,0.8,1.0408340855860843e-17,0.3990515027839714,0,0.9000000000000002,6.453171330633723e-18,0.4347124469190856,0,0.8,0.0,0.47966228203001376,0,2,11,2.0,11,4,11,4,11,4,11,4,11,5,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,static,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/ENTJ_static_bull_trap_seed789.csv,200,0,0.0,0.5207292845360343,0.4493298116128321,0.4799937506487592,0.3850295480744332,0.4792707154639657,86.0,200,0.585,92.3076923076923,117,50.0,18,0.09,0.58,92.24137931034483,116,50.0,18,0.09,0.565,92.03539823008849,113,50.0,18,0.09,12758.40002912604,27.584000291260402,-5.156937223018298,42,0,42,8.330745470057952,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,74.23862710460911,,1,0.0,51.56875463851871,137.61682242990653,74.23862710460911,0.8,1.0408340855860843e-17,0.43833773548395993,0,0.9000000000000002,6.453171330633723e-18,0.46667361039026767,0,0.8,0.0,0.5187130649069586,0,7,11,2.0,11,4,11,4,11,4,11,4,11,5,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,memory,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/INTJ_memory_bull_trap_seed789.csv,200,0,0.0,1.0,0.5,0.5,0.4,0.0,81.0,200,0.585,100.0,117,,0,0.0,0.58,100.0,116,,0,0.0,0.565,100.0,113,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,32.17431723825299,,1,0.0,51.56875463851871,137.61682242990653,32.17431723825299,0.5,4.718447854656916e-18,0.0,0,0.5,4.718447854656916e-18,0.0,0,0.4,0.0,0.0,0,4,11,4.0,11,0,11,0,11,0,11,0,11,8,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,static,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/INTJ_static_bull_trap_seed789.csv,200,0,0.0,0.9604110204591884,0.4770577922462952,0.4770577922462952,0.3772099408523728,0.0395889795408116,80.5,200,0.585,99.14529914529915,117,80.0,5,0.025,0.58,99.13793103448276,116,80.0,5,0.025,0.565,99.11504424778761,113,80.0,5,0.025,10374.2498747495,3.742498747494992,-1.1933138407897559,5,0,5,1.3374249874749502,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,32.17431723825299,,1,0.0,51.56875463851871,137.61682242990653,32.17431723825299,0.5,4.718447854656916e-18,0.045884415507409626,0,0.5,4.718447854656916e-18,0.045884415507409626,0,0.4,0.0,0.056975147869068044,0,2,11,2.0,11,3,11,7,11,7,11,7,11,7,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,memory,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/ISFJ_memory_bull_trap_seed789.csv,200,0,0.0,0.9406963287815509,0.059303671218449046,0.15740103757330082,0.07420456216760422,0.059303671218449046,80.5,200,0.585,99.14529914529915,117,75.0,4,0.02,0.58,99.13793103448276,116,75.0,4,0.02,0.565,100.0,113,100.0,3,0.015,11231.23504784689,12.312350478468908,0.0,4,0,4,0.8231235047846891,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,7.249433049664694,,1,0.0,51.56875463851871,137.61682242990653,7.249433049664694,1.0,0.0,0.940696328781551,0,0.8,1.1102230246251566e-17,0.803248703033374,0,0.7,0.0,0.8939934826177083,0,2,11,2.0,11,6,11,5,11,9,11,9,11,7,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,static,bull_trap,789,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed789/ISFJ_static_bull_trap_seed789.csv,200,0,0.0,0.5073725785826277,0.49262742141737237,0.31736654533337866,0.22087947576045014,0.49262742141737237,96.0,200,0.585,100.0,117,100.0,4,0.02,0.58,100.0,116,100.0,4,0.02,0.565,100.0,113,100.0,4,0.02,15318.52726301806,53.185272630180606,-4.008985762081929,9,0,9,2.1066469546223643,0,1.0,100.0,80.5,,1,81.0,68.2,100.0,80.5,100.0,99.14529914529915,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,53.328414876631186,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,137.61682242990653,7.249433049664694,,1,0.0,51.56875463851871,137.61682242990653,7.249433049664694,1.0,0.0,0.5073725785826276,0,0.8,1.1102230246251566e-17,0.6032918183332767,0,0.7,0.0,0.6844578917707855,0,9,11,4.0,11,8,11,3,11,4,11,4,11,4,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,memory,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/ENTJ_memory_bull_trap_seed999.csv,200,0,0.0,0.7047177195350852,0.5646341795143841,0.6265228034128514,0.5346759495247347,0.2952822804649148,67.5,200,0.595,76.47058823529412,119,62.5,72,0.36,0.58,76.72413793103449,116,61.97183098591549,71,0.355,0.565,76.99115044247787,113,61.76470588235294,68,0.34,14450.055837401467,44.50055837401467,-2.829249076745044,98,0,98,59.11590175474895,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,48.95942222005979,,1,0.0,44.389206593155436,123.9336492890995,48.95942222005979,0.8,8.465450562766818e-18,0.2942072756070199,0,0.9000000000000002,5.412337245047638e-18,0.30386355176349866,0,0.8,0.0,0.3316550630940816,0,2,11,2.0,11,5,11,4,11,4,11,4,11,8,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,static,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/ENTJ_static_bull_trap_seed999.csv,200,0,0.0,0.6522345513257259,0.48948343336510974,0.5653202207068918,0.47085899234541784,0.34776544867427406,85.0,200,0.595,87.39495798319328,119,58.82352941176471,34,0.17,0.58,87.93103448275862,116,58.82352941176471,34,0.17,0.565,87.61061946902655,113,58.82352941176471,34,0.17,11567.51162666622,15.675116266662206,-9.40876079048576,70,0,70,19.296032617024338,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,48.95942222005979,,1,0.0,44.389206593155436,123.9336492890995,48.95942222005979,0.8,8.465450562766818e-18,0.38814570829361283,0,0.9000000000000002,5.412337245047638e-18,0.37186642143678705,0,0.8,0.0,0.41142625956822776,0,7,11,2.0,11,4,11,4,11,4,11,4,11,6,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,memory,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/INTJ_memory_bull_trap_seed999.csv,200,0,0.0,0.8935221340099616,0.44147786599003846,0.44147786599003846,0.3414778659900384,0.1064778659900384,77.0,200,0.595,98.31932773109243,119,0.0,1,0.005,0.58,99.13793103448276,116,0.0,1,0.005,0.565,99.11504424778761,113,0.0,1,0.005,10222.378188047202,2.2237818804720155,-3.8382660829843873,1,0,1,0.65,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,22.199688104272443,,1,0.0,44.389206593155436,123.9336492890995,22.199688104272443,0.5,4.163336342344337e-18,0.11704426801992307,0,0.5,4.163336342344337e-18,0.11704426801992307,0,0.4,0.0,0.14630533502490412,0,2,11,2.0,11,4,11,7,11,7,11,7,11,8,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,static,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/INTJ_static_bull_trap_seed999.csv,200,0,0.0,0.7952167302368448,0.40262895069321675,0.40262895069321675,0.30619270080952216,0.20478326976315528,80.5,200,0.595,97.47899159663865,119,60.0,5,0.025,0.58,98.27586206896551,116,60.0,5,0.025,0.565,98.23008849557522,113,60.0,5,0.025,10758.448134345752,7.58448134345752,-6.860889694580752,10,0,10,3.4019084926451413,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,22.199688104272443,,1,0.0,44.389206593155436,123.9336492890995,22.199688104272443,0.5,4.163336342344337e-18,0.1947420986135665,0,0.5,4.163336342344337e-18,0.1947420986135665,0,0.4,0.0,0.23451824797619467,0,7,11,2.0,11,4,11,7,11,7,11,7,11,6,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,memory,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/ISFJ_memory_bull_trap_seed999.csv,200,0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,77.5,200,0.595,99.15966386554622,119,,0,0.0,0.58,100.0,116,,0,0.0,0.565,100.0,113,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,5.164258396683399,,1,0.0,44.389206593155436,123.9336492890995,5.164258396683399,1.0,0.0,1.0,0,0.8,1.1102230246251566e-17,0.7500000000000001,0,0.7,0.0,0.8571428571428572,0,4,11,4.0,11,0,11,7,11,5,11,5,11,7,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,static,bull_trap,999,,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/bull_trap/seed999/ISFJ_static_bull_trap_seed999.csv,200,0,0.0,0.7404997759855994,0.25950022401440076,0.235098966957643,0.14977548620237072,0.25950022401440076,96.0,200,0.595,99.15966386554622,119,100.0,5,0.025,0.58,100.0,116,100.0,4,0.02,0.565,100.0,113,100.0,3,0.015,12658.48880675128,26.5848880675128,-3.785363793972518,9,0,9,1.7165988806751276,0,1.0,100.0,77.0,,1,77.5,67.1,100.0,77.0,100.0,98.31932773109243,,1,100.0,99.13793103448276,,1,100.0,68.36206896551724,100.0,99.13793103448276,100.0,100.0,,1,100.0,0.0,,1,53.25986950961128,0.0,,1,53.168794969067925,,,1,123.9336492890995,5.164258396683399,,1,0.0,44.389206593155436,123.9336492890995,5.164258396683399,1.0,0.0,0.7404997759855992,0,0.8,1.1102230246251566e-17,0.7061262913029462,0,0.7,0.0,0.786035019710899,0,9,11,4.0,11,7,11,4,11,5,11,5,11,5,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,memory,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/ENTJ_memory_crash_seed123_discount0.85.csv,200,0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,0.0,200,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-39.73595046150255,,1,0.0,-21.258834031548883,-39.73595046150252,-39.73595046150255,0.8,6.106226635438361e-18,0.0,0,0.9000000000000002,4.3021142204224816e-18,0.0,0,0.8,0.0,0.0,0,0,11,0.0,11,9,11,0,11,0,11,0,11,9,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,static,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/ENTJ_static_crash_seed123_discount0.85.csv,200,0,0.0,0.4593130089251571,0.3746015484822413,0.40341052845748426,0.31695727870369916,0.540686991074843,77.5,200,1.0,77.5,200,39.21568627450981,51,0.255,1.0,77.5,200,39.21568627450981,51,0.255,1.0,77.5,200,39.21568627450981,51,0.255,8619.355000937117,-13.806449990628824,-19.356207731090645,51,0,51,14.117958671650715,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-39.73595046150255,,1,0.0,-21.258834031548883,-39.73595046150252,-39.73595046150255,0.8,6.106226635438361e-18,0.5317480643971984,0,0.9000000000000002,4.3021142204224816e-18,0.5517660794916843,0,0.8,0.0,0.603803401620376,0,5,11,5.0,11,8,11,5,11,5,11,5,11,8,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,memory,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/INTJ_memory_crash_seed123_discount0.85.csv,200,0,0.0,0.35673580703131624,0.37826419296868363,0.37826419296868363,0.27826419296868365,0.6432641929686836,76.5,200,1.0,76.5,200,100.0,4,0.02,1.0,76.5,200,100.0,4,0.02,1.0,76.5,200,100.0,4,0.02,7375.417937376534,-26.24582062623466,-32.76950183859271,4,0,4,0.98499375,0,1.0,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,50.0,,1,100.0,50.0,,1,100.0,50.0,,1,0.0,-24.22728917683851,,1,0.0,-21.258834031548883,-39.73595046150252,-24.22728917683851,0.5,2.498001805406602e-18,0.24347161406263274,0,0.5,2.498001805406602e-18,0.24347161406263274,0,0.4,0.0,0.3043395175782909,0,5,11,5.0,11,3,11,7,11,7,11,7,11,3,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,static,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/INTJ_static_crash_seed123_discount0.85.csv,200,0,0.0,0.1474706057935345,0.41752939420646557,0.41752939420646557,0.31752939420646553,0.8525293942064656,93.5,200,1.0,93.5,200,100.0,5,0.025,1.0,93.5,200,100.0,5,0.025,1.0,93.5,200,100.0,5,0.025,6672.822960767441,-33.27177039232559,-38.06995719794332,5,0,5,0.9995865625,0,1.0,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,50.0,,1,100.0,50.0,,1,100.0,50.0,,1,0.0,-24.22728917683851,,1,0.0,-21.258834031548883,-39.73595046150252,-24.22728917683851,0.5,2.498001805406602e-18,0.16494121158706887,0,0.5,2.498001805406602e-18,0.16494121158706887,0,0.4,0.0,0.20617651448383623,0,8,11,8.0,11,3,11,7,11,7,11,7,11,3,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,memory,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/ISFJ_memory_crash_seed123_discount0.85.csv,200,0,0.0,0.7182141012287857,0.28178589877121424,0.0977858987712143,0.018130234560198435,0.28178589877121424,96.0,200,1.0,96.0,200,100.0,1,0.005,1.0,96.0,200,100.0,1,0.005,1.0,96.0,200,100.0,1,0.005,8639.995258416311,-13.600047415836888,-14.774646057929608,1,0,1,0.35,0,1.0,100.0,93.0,,1,0.0,63.3,100.0,93.0,100.0,93.0,,1,100.0,93.0,,1,0.0,63.3,100.0,93.0,100.0,93.0,,1,100.0,53.333333333333336,,1,100.0,53.333333333333336,,1,100.0,53.333333333333336,,1,0.0,-12.090178376208405,,1,0.0,-21.258834031548883,-39.73595046150252,-12.090178376208405,1.0,0.0,0.7182141012287857,0,0.8,0.0,0.8777676265359821,0,0.7,0.0,0.9740996649140022,0,7,11,7.0,11,5,11,6,11,10,11,9,11,5,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,static,crash,123,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed123/ISFJ_static_crash_seed123_discount0.85.csv,200,0,0.0,0.08317489374314999,0.91682510625685,0.72282510625685,0.6228251062568501,0.91682510625685,98.5,200,1.0,98.5,200,100.0,9,0.045,1.0,98.5,200,100.0,9,0.045,1.0,98.5,200,100.0,9,0.045,6295.024099123155,-37.049759008768454,-40.384762003914645,9,0,9,0.9972638896699219,0,1.0,100.0,93.0,,1,0.0,63.3,100.0,93.0,100.0,93.0,,1,100.0,93.0,,1,0.0,63.3,100.0,93.0,100.0,93.0,,1,100.0,53.333333333333336,,1,100.0,53.333333333333336,,1,100.0,53.333333333333336,,1,0.0,-12.090178376208405,,1,0.0,-21.258834031548883,-39.73595046150252,-12.090178376208405,1.0,0.0,0.08317489374315001,0,0.8,0.0,0.09646861717893751,0,0.7,0.0,0.11024984820449986,0,8,11,8.0,11,3,11,3,11,3,11,3,11,3,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,memory,crash,42,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed42/ENTJ_memory_crash_seed42_discount0.85.csv,200,0,0.0,0.9360339894733091,0.736033989473309,0.8360339894733093,0.736033989473309,0.06396601052669093,8.5,200,1.0,8.5,200,100.0,1,0.005,1.0,8.5,200,100.0,1,0.005,1.0,8.5,200,100.0,1,0.005,10225.94898574011,2.259489857401095,-9.412711182622646,1,0,1,0.75,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-40.1865889212828,,1,0.0,-21.338086305212645,-40.1865889212828,-40.1865889212828,0.8,5.551115123125783e-18,0.0799575131583638,0,0.9000000000000002,3.7470027081099036e-18,0.07107334502965656,0,0.8,0.0,0.0799575131583638,0,2,11,2.0,11,10,11,2,11,2,11,2,11,9,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ENTJ,static,crash,42,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed42/ENTJ_static_crash_seed42_discount0.85.csv,200,0,0.0,0.3510956424889234,0.285263756612673,0.2957558980669871,0.21817969955079825,0.6489043575110766,74.5,200,1.0,74.5,200,52.112676056338024,71,0.355,1.0,74.5,200,52.112676056338024,71,0.355,1.0,74.5,200,52.112676056338024,71,0.355,7612.479826066024,-23.87520173933976,-32.76199055444909,71,0,71,14.85746310869583,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-40.1865889212828,,1,0.0,-21.338086305212645,-40.1865889212828,-40.1865889212828,0.8,5.551115123125783e-18,0.6434203042341587,0,0.9000000000000002,3.7470027081099036e-18,0.6713823354811256,0,0.8,0.0,0.7272753755615021,0,5,11,5.0,11,6,11,5,11,5,11,5,11,6,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,memory,crash,42,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed42/INTJ_memory_crash_seed42_discount0.85.csv,200,0,0.0,0.2559800119991353,0.35901998800086465,0.35901998800086465,0.25901998800086473,0.7440199880008646,88.5,200,1.0,88.5,200,100.0,6,0.03,1.0,88.5,200,100.0,6,0.03,1.0,88.5,200,100.0,6,0.03,7121.045163454053,-28.789548365459467,-40.98005072522817,6,0,6,0.9992121718750001,0,1.0,100.0,90.0,,1,0.0,63.3,100.0,90.0,100.0,90.0,,1,100.0,90.0,,1,0.0,63.3,100.0,90.0,100.0,90.0,,1,100.0,61.53846153846154,,1,100.0,61.53846153846154,,1,100.0,61.53846153846154,,1,0.0,-24.38147165746237,,1,0.0,-21.338086305212645,-40.1865889212828,-24.38147165746237,0.5,3.3306690738754695e-18,0.2819600239982707,0,0.5,3.3306690738754695e-18,0.2819600239982707,0,0.4,0.0,0.3524500299978382,0,5,11,5.0,11,3,11,7,11,7,11,7,11,3,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,INTJ,static,crash,42,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed42/INTJ_static_crash_seed42_discount0.85.csv,200,0,0.0,0.2542092318383412,0.3607907681616588,0.3607907681616588,0.26079076816165875,0.7457907681616587,88.5,200,1.0,88.5,200,100.0,7,0.035,1.0,88.5,200,100.0,7,0.035,1.0,88.5,200,100.0,7,0.035,7109.013003725571,-28.90986996274429,-41.08956894869081,7,0,7,0.9999638242187499,0,1.0,100.0,90.0,,1,0.0,63.3,100.0,90.0,100.0,90.0,,1,100.0,90.0,,1,0.0,63.3,100.0,90.0,100.0,90.0,,1,100.0,61.53846153846154,,1,100.0,61.53846153846154,,1,100.0,61.53846153846154,,1,0.0,-24.38147165746237,,1,0.0,-21.338086305212645,-40.1865889212828,-24.38147165746237,0.5,3.3306690738754695e-18,0.27841846367668244,0,0.5,3.3306690738754695e-18,0.27841846367668244,0,0.4,0.0,0.34802307959585316,0,5,11,5.0,11,3,11,7,11,7,11,7,11,3,11
april,claude_haiku_4_5,claude-haiku-4-5-20251001,ISFJ,memory,crash,42,0.85,0,results_april/claude_haiku_4_5_200/claude-haiku-4-5-20251001/crash/discount0.85/seed42/ISFJ_memory_crash_seed42_discount0.85.csv,200,0,0.0,0.73581184065623,0.26418815934377,0.09818815934377004,0.022089366016278845,0.26418815934377,91.5,200,1.0,91.5,200,100.0,1,0.005,1.0,91.5,200,100.0,1,0.005,1.0,91.5,200,100.0,1,0.005,8673.831436183096,-13.261685638169038,-17.592653250829304,1,0,1,0.35,0,1.0,100.0,93.5,,1,0.0,63.3,100.0,93.5,100.0,93.5,,1,100.0,93.5,,1,0.0,63.3,100.0,93.5,100.0,93.5,,1,100.0,64.86486486486487,,1,100.0,64.86486486486487,,1,100.0,64.86486486486487,,1,0.0,-12.099132411759712,,1,0.0,-21.338086305212645,-40.1865889212828,-12.099132411759712,1.0,0.0,0.73581184065623,0,0.8,0.0,0.8772648008202875,0,0.7,0.0,0.9684437628338873,0,6,11,6.0,11,5,11,6,11,10,11,9,11,6,11
