family,model,persona,agent_type,scenario,seed,discount,run_id,day,cash_share,action,Price,SMA20,SMA60,RSI14,MACD,Volume_Ratio,Implied_Volatility,Reported_PE,Dividend_Yield,Trend_Strength,Trend_Regime,Sentiment
mbti,gpt_4o_mini,ENTJ,static,bull_trap,789,,gpt_4o_mini|ENTJ|static|bull_trap|789|,1,1.0,HOLD,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,memory,bull_trap,789,,gpt_4o_mini|INTJ|memory|bull_trap|789|,1,1.0,HOLD,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,static,bull_trap,789,,gpt_4o_mini|INTJ|static|bull_trap|789|,1,1.0,HOLD,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,memory,bull_trap,789,,gpt_4o_mini|ISFJ|memory|bull_trap|789|,1,1.0,HOLD,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,static,bull_trap,789,,gpt_4o_mini|ISFJ|static|bull_trap|789|,1,1.0,HOLD,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,memory,bull_trap,999,,gpt_4o_mini|ENTJ|memory|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,static,bull_trap,999,,gpt_4o_mini|ENTJ|static|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,memory,bull_trap,999,,gpt_4o_mini|INTJ|memory|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,static,bull_trap,999,,gpt_4o_mini|INTJ|static|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,memory,bull_trap,999,,gpt_4o_mini|ISFJ|memory|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,static,bull_trap,999,,gpt_4o_mini|ISFJ|static|bull_trap|999|,1,1.0,HOLD,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,memory,crash,123,0.85,gpt_4o_mini|ENTJ|memory|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,static,crash,123,0.85,gpt_4o_mini|ENTJ|static|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,memory,crash,123,0.85,gpt_4o_mini|INTJ|memory|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,static,crash,123,0.85,gpt_4o_mini|INTJ|static|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,memory,crash,123,0.85,gpt_4o_mini|ISFJ|memory|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,static,crash,123,0.85,gpt_4o_mini|ISFJ|static|crash|123|0.85,1,1.0,HOLD,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,memory,crash,42,0.85,gpt_4o_mini|ENTJ|memory|crash|42|0.85,1,0.5,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,static,crash,42,0.85,gpt_4o_mini|ENTJ|static|crash|42|0.85,1,1.0,HOLD,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,memory,crash,42,0.85,gpt_4o_mini|INTJ|memory|crash|42|0.85,1,1.0,HOLD,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,static,crash,42,0.85,gpt_4o_mini|INTJ|static|crash|42|0.85,1,1.0,HOLD,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,memory,crash,42,0.85,gpt_4o_mini|ISFJ|memory|crash|42|0.85,1,1.0,HOLD,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,static,crash,42,0.85,gpt_4o_mini|ISFJ|static|crash|42|0.85,1,1.0,HOLD,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,memory,crash,456,0.85,gpt_4o_mini|ENTJ|memory|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,static,crash,456,0.85,gpt_4o_mini|ENTJ|static|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,memory,crash,456,0.85,gpt_4o_mini|INTJ|memory|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,static,crash,456,0.85,gpt_4o_mini|INTJ|static|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,memory,crash,456,0.85,gpt_4o_mini|ISFJ|memory|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,static,crash,456,0.85,gpt_4o_mini|ISFJ|static|crash|456|0.85,1,1.0,HOLD,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,memory,crash,789,0.85,gpt_4o_mini|ENTJ|memory|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,static,crash,789,0.85,gpt_4o_mini|ENTJ|static|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,memory,crash,789,0.85,gpt_4o_mini|INTJ|memory|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,static,crash,789,0.85,gpt_4o_mini|INTJ|static|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,memory,crash,789,0.85,gpt_4o_mini|ISFJ|memory|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,static,crash,789,0.85,gpt_4o_mini|ISFJ|static|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,memory,crash,999,0.85,gpt_4o_mini|ENTJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,static,crash,999,0.85,gpt_4o_mini|ENTJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,memory,crash,999,0.85,gpt_4o_mini|INTJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,static,crash,999,0.85,gpt_4o_mini|INTJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,memory,crash,999,0.85,gpt_4o_mini|ISFJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,static,crash,999,0.85,gpt_4o_mini|ISFJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,memory,crash,123,0.92,gpt_4o_mini|ENTJ|memory|crash|123|0.92,1,0.5,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,static,crash,123,0.92,gpt_4o_mini|ENTJ|static|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,memory,crash,123,0.92,gpt_4o_mini|INTJ|memory|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,static,crash,123,0.92,gpt_4o_mini|INTJ|static|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,memory,crash,123,0.92,gpt_4o_mini|ISFJ|memory|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,static,crash,123,0.92,gpt_4o_mini|ISFJ|static|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,memory,crash,42,0.92,gpt_4o_mini|ENTJ|memory|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,static,crash,42,0.92,gpt_4o_mini|ENTJ|static|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,memory,crash,42,0.92,gpt_4o_mini|INTJ|memory|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,static,crash,42,0.92,gpt_4o_mini|INTJ|static|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,memory,crash,42,0.92,gpt_4o_mini|ISFJ|memory|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,static,crash,42,0.92,gpt_4o_mini|ISFJ|static|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,memory,crash,456,0.92,gpt_4o_mini|ENTJ|memory|crash|456|0.92,1,0.0,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,static,crash,456,0.92,gpt_4o_mini|ENTJ|static|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,memory,crash,456,0.92,gpt_4o_mini|INTJ|memory|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,static,crash,456,0.92,gpt_4o_mini|INTJ|static|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,memory,crash,456,0.92,gpt_4o_mini|ISFJ|memory|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,static,crash,456,0.92,gpt_4o_mini|ISFJ|static|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,memory,crash,789,0.92,gpt_4o_mini|ENTJ|memory|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,static,crash,789,0.92,gpt_4o_mini|ENTJ|static|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,memory,crash,789,0.92,gpt_4o_mini|INTJ|memory|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,static,crash,789,0.92,gpt_4o_mini|INTJ|static|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,memory,crash,789,0.92,gpt_4o_mini|ISFJ|memory|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,static,crash,789,0.92,gpt_4o_mini|ISFJ|static|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,memory,crash,999,0.92,gpt_4o_mini|ENTJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,static,crash,999,0.92,gpt_4o_mini|ENTJ|static|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,memory,crash,999,0.92,gpt_4o_mini|INTJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,static,crash,999,0.92,gpt_4o_mini|INTJ|static|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,memory,crash,999,0.92,gpt_4o_mini|ISFJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,static,crash,999,0.92,gpt_4o_mini|ISFJ|static|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,memory,crash,123,0.95,gpt_4o_mini|ENTJ|memory|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,static,crash,123,0.95,gpt_4o_mini|ENTJ|static|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,memory,crash,123,0.95,gpt_4o_mini|INTJ|memory|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,INTJ,static,crash,123,0.95,gpt_4o_mini|INTJ|static|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,memory,crash,123,0.95,gpt_4o_mini|ISFJ|memory|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,ISFJ,static,crash,123,0.95,gpt_4o_mini|ISFJ|static|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gpt_4o_mini,ENTJ,memory,crash,42,0.95,gpt_4o_mini|ENTJ|memory|crash|42|0.95,1,0.0,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,static,crash,42,0.95,gpt_4o_mini|ENTJ|static|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,memory,crash,42,0.95,gpt_4o_mini|INTJ|memory|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,INTJ,static,crash,42,0.95,gpt_4o_mini|INTJ|static|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,memory,crash,42,0.95,gpt_4o_mini|ISFJ|memory|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,ISFJ,static,crash,42,0.95,gpt_4o_mini|ISFJ|static|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gpt_4o_mini,ENTJ,memory,crash,456,0.95,gpt_4o_mini|ENTJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,static,crash,456,0.95,gpt_4o_mini|ENTJ|static|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,memory,crash,456,0.95,gpt_4o_mini|INTJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,INTJ,static,crash,456,0.95,gpt_4o_mini|INTJ|static|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,memory,crash,456,0.95,gpt_4o_mini|ISFJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,ISFJ,static,crash,456,0.95,gpt_4o_mini|ISFJ|static|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gpt_4o_mini,ENTJ,memory,crash,789,0.95,gpt_4o_mini|ENTJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,static,crash,789,0.95,gpt_4o_mini|ENTJ|static|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,memory,crash,789,0.95,gpt_4o_mini|INTJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,INTJ,static,crash,789,0.95,gpt_4o_mini|INTJ|static|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,memory,crash,789,0.95,gpt_4o_mini|ISFJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,ISFJ,static,crash,789,0.95,gpt_4o_mini|ISFJ|static|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gpt_4o_mini,ENTJ,memory,crash,999,0.95,gpt_4o_mini|ENTJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,static,crash,999,0.95,gpt_4o_mini|ENTJ|static|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,memory,crash,999,0.95,gpt_4o_mini|INTJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,INTJ,static,crash,999,0.95,gpt_4o_mini|INTJ|static|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,memory,crash,999,0.95,gpt_4o_mini|ISFJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,ISFJ,static,crash,999,0.95,gpt_4o_mini|ISFJ|static|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gpt_4o_mini,ENTJ,memory,flat,123,,gpt_4o_mini|ENTJ|memory|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,ENTJ,static,flat,123,,gpt_4o_mini|ENTJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,INTJ,memory,flat,123,,gpt_4o_mini|INTJ|memory|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,INTJ,static,flat,123,,gpt_4o_mini|INTJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,ISFJ,memory,flat,123,,gpt_4o_mini|ISFJ|memory|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,ISFJ,static,flat,123,,gpt_4o_mini|ISFJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gpt_4o_mini,ENTJ,memory,flat,42,,gpt_4o_mini|ENTJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,ENTJ,static,flat,42,,gpt_4o_mini|ENTJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,INTJ,memory,flat,42,,gpt_4o_mini|INTJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,INTJ,static,flat,42,,gpt_4o_mini|INTJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,ISFJ,memory,flat,42,,gpt_4o_mini|ISFJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,ISFJ,static,flat,42,,gpt_4o_mini|ISFJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gpt_4o_mini,ENTJ,memory,flat,456,,gpt_4o_mini|ENTJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,ENTJ,static,flat,456,,gpt_4o_mini|ENTJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,INTJ,memory,flat,456,,gpt_4o_mini|INTJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,INTJ,static,flat,456,,gpt_4o_mini|INTJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,ISFJ,memory,flat,456,,gpt_4o_mini|ISFJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,ISFJ,static,flat,456,,gpt_4o_mini|ISFJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gpt_4o_mini,ENTJ,memory,flat,789,,gpt_4o_mini|ENTJ|memory|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gpt_4o_mini,ENTJ,static,flat,789,,gpt_4o_mini|ENTJ|static|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
