model,persona,agent_type,scenario,n_runs,seed,discount,path_variant,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
gpt_4o_mini,INTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.6439606537846764,0.15779850143629123,0.15779850143629123,0.09204506071791206,0.35603934621532357,81.5,200.0,0.9510000000000001,80.99470425654144,190.2,85.55555555555556,1.6,0.008,0.8263333333333333,80.94262122457037,165.26666666666668,84.61538461538461,1.4,0.007,0.554,84.8459646234431,110.8,85.41666666666666,0.8666666666666667,0.004333333333333333,8271.312945257714,-17.28687054742287,-20.972442180979833,1.6666666666666667,0.0,1.6666666666666667,0.6832700652352891,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.1717084401635711,0.8,75.32015428264049,81.31024804818291,1.1254172360472443,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.6844029971274175,0.0,0.5,2.5535129566378604e-18,0.6844029971274175,0.0,0.4,0.0,0.7698873482052199,0.0,5.333333333333333,11.0,5.333333333333333,11.0,6.6,11.0,8.066666666666666,11.0,8.066666666666666,11.0,7.933333333333334,11.0,7.6,11.0
gpt_4o_mini,INTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.5927994541423106,0.12833428205972858,0.12833428205972858,0.08211207096322207,0.4072005458576894,92.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10270.336300221934,2.703363002219343,-12.081312832767484,3.0,0.0,3.0,1.0017200499112942,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.743331435880543,0.0,0.5,9.992007221626408e-19,0.743331435880543,0.0,0.4,0.0,0.7947198225919448,0.0,8.0,11.0,,0.0,4.6,11.0,9.0,11.0,9.0,11.0,9.0,11.0,5.4,11.0
gpt_4o_mini,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
gpt_4o_mini,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999993,0.09999999999999996,0.0,0.03333333333333333,200.0,0.9510000000000001,0.0,190.2,,0.0,0.0,0.8263333333333333,0.0,165.26666666666668,,0.0,0.0,0.554,0.0,110.8,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,1.0,0.0,0.8,0.0,0.7500000000000001,0.0,0.7,0.0,0.8571428571428572,0.0,0.0,11.0,0.0,11.0,7.4,11.0,7.8,11.0,5.8,11.0,5.8,11.0,7.8,11.0
gpt_4o_mini,ISFJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,50.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,1.0,0.0,0.8,1.7652546091539986e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,0.4,11.0,,0.0,1.8,11.0,6.0,11.0,5.0,11.0,5.0,11.0,6.0,11.0
gpt_4o_mini,ISFJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5675911658769974,0.4324088341230025,0.34680883412300256,0.24680883412300253,0.4324088341230025,85.2,200.0,0.59,99.49285231333913,118.0,0.0,0.2,0.001,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,15193.63415069559,51.93634150695592,-4.596180522767684,1.0,0.0,1.0,0.5,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,0.5675911658769974,0.0,0.8,1.298960938811433e-17,0.5664889573462468,0.0,0.7,0.0,0.6474159512528536,0.0,6.6,11.0,3.6,11.0,7.8,11.0,3.6,11.0,3.6,11.0,4.2,11.0,4.2,11.0
gpt_4o_mini,ISFJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.9672606684818205,0.03273933151817951,0.20189716202090416,0.10268488409778982,0.03273933151817951,7.766666666666667,200.0,0.9510000000000001,7.60666865731064,190.2,100.0,0.3333333333333333,0.0016666666666666668,0.8263333333333333,7.580800118300118,165.26666666666668,100.0,0.3333333333333333,0.0016666666666666668,0.554,8.313815612242784,110.8,100.0,0.2,0.001,9900.251147645115,-0.9974885235488496,-2.591421722852302,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.14666666666666667,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,1.3553309970871543,0.8,75.32015428264049,77.7338500087093,1.3304922919181807,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.9672606684818205,0.0,0.8,0.0,0.7476285474738699,0.0,0.7,0.0,0.8533073084317289,0.0,1.2666666666666666,11.0,1.2666666666666666,11.0,7.733333333333333,11.0,7.6,11.0,6.0,11.0,6.0,11.0,7.6,11.0
gpt_4o_mini,ISFJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.6337559413310648,0.36624405866893517,0.28864405866893517,0.18864405866893516,0.36624405866893517,84.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10525.156167701341,5.251561677013408,-10.537593313644484,1.0,0.0,1.0,0.5,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,0.6337559413310648,0.0,0.8,1.7652546091539986e-17,0.639194926663831,0.0,0.7,0.0,0.7305084876158069,0.0,8.6,11.0,,0.0,6.4,11.0,4.2,11.0,5.0,11.0,5.0,11.0,4.2,11.0
gpt_5_4,ENTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.19505249077215697,0.28740940834390116,0.23672277395427307,0.14123094955802903,0.8049475092278431,83.5,200.0,0.59,92.49534876067347,118.0,24.418859649122805,11.2,0.05600000000000001,0.579,92.87961282516638,115.8,24.865288220551378,11.0,0.05500000000000001,0.568,92.72608660988809,113.6,24.865288220551378,11.0,0.05500000000000001,20032.390390354692,100.32390390354689,-8.137489348541651,31.2,0.0,31.0,10.052955902903651,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.6407382395701237,0.0,0.9000000000000001,6.036837696399288e-18,0.7369746956063633,0.0,0.8,0.0,0.8234613130524637,0.0,5.8,11.0,2.2,11.0,7.6,11.0,6.8,11.0,7.0,11.0,7.0,11.0,3.2,11.0
gpt_5_4,ENTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.9036498648299744,0.7108562043802035,0.8053319683580339,0.7072530346050889,0.0963501351700256,11.1,200.0,0.9510000000000001,10.085989479656597,190.2,48.933885984717186,25.933333333333334,0.12966666666666668,0.8263333333333333,8.657912313015872,165.26666666666668,41.58046277182432,22.333333333333332,0.11166666666666666,0.554,6.849331106423304,110.8,26.147615326323766,15.2,0.07600000000000001,8447.217849157872,-15.527821508421283,-18.157253920867156,28.666666666666668,0.0,28.666666666666668,7.739575346328024,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,-0.3830171303456069,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.11142974452474576,0.0,0.9000000000000002,3.987551030112021e-18,0.10518670182440706,0.0,0.8,0.0,0.11593370674363893,0.0,3.0,11.0,2.8,11.0,7.466666666666667,11.0,3.0,11.0,3.0,11.0,3.0,11.0,7.8,11.0
gpt_5_4,ENTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.4563738564535318,0.42473750147902994,0.43446477123201976,0.3405556789662808,0.5436261435464682,67.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9795.170228705805,-2.0482977129419355,-20.945731361122647,65.6,0.0,64.6,17.122728943386345,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.4690781231512126,0.0,0.9000000000000001,5.9119376061289584e-18,0.5172613652977559,0.0,0.8,0.0,0.574305401292149,0.0,6.2,11.0,,0.0,3.8,11.0,6.2,11.0,6.4,11.0,6.4,11.0,3.6,11.0
gpt_5_4,ENTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.3709218207518346,0.3168023362699829,0.33242482204375473,0.24386207851090874,0.6290781792481653,89.2,200.0,0.59,89.68799865403159,118.0,34.24961363855887,18.2,0.091,0.579,89.99775078722448,115.8,33.93557422969187,17.6,0.08800000000000001,0.568,89.99278762914643,113.6,31.97586726998491,17.0,0.085,14616.32420364839,46.1632420364839,-7.398673359085149,31.0,0.0,31.0,4.303615997967055,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.6039970796625214,0.0,0.9000000000000001,6.036837696399288e-18,0.6306390866180503,0.0,0.8,0.0,0.6951724018613641,0.0,7.0,11.0,2.0,11.0,4.6,11.0,6.2,11.0,6.2,11.0,6.0,11.0,4.6,11.0
gpt_5_4,ENTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5520152089183978,0.3588014366649166,0.45271190252037546,0.35540832279165724,0.44798479108160216,93.4,200.0,0.9510000000000001,93.37947977120773,190.2,68.7839108260161,16.4,0.082,0.8263333333333333,93.13957299532146,165.26666666666668,66.75902635376319,14.6,0.073,0.554,92.73022059287119,110.8,63.05829725829725,10.2,0.051000000000000004,8389.294930268961,-16.10705069731038,-20.163154294813584,17.933333333333334,0.0,17.933333333333334,2.5286506961994717,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,0.3642047562202035,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.5514982041688543,0.0,0.9000000000000002,3.987551030112021e-18,0.49698677497736077,0.0,0.8,0.0,0.5557395965104284,0.0,5.0,11.0,5.0,11.0,7.466666666666667,11.0,4.733333333333333,11.0,4.6,11.0,4.6,11.0,7.866666666666666,11.0
gpt_5_4,ENTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.21686572375335098,0.16565153909281563,0.16535433094441482,0.09125863142308328,0.7831342762466491,87.1,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11216.251325396843,12.162513253968427,-18.190121593857477,42.6,0.0,42.6,4.925470717283195,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.7929355761339805,0.0,0.9000000000000001,5.9119376061289584e-18,0.816272965617317,0.0,0.8,0.0,0.8859267107211458,0.0,8.0,11.0,,0.0,7.0,11.0,9.0,11.0,7.0,11.0,7.0,11.0,4.6,11.0
gpt_5_4,INTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.58443295707413,0.30973790971996057,0.30973790971996057,0.21499780834352303,0.41556704292587004,91.9,200.0,0.59,94.06416632801272,118.0,55.769841269841265,14.8,0.074,0.579,94.12117827725812,115.8,54.920168067226896,14.6,0.07300000000000001,0.568,93.98294406970157,113.6,52.88095238095239,14.2,0.07100000000000001,12702.798778112736,27.027987781127365,-6.326545178377631,20.8,0.0,20.8,3.154121232434515,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.38052418056007886,0.0,0.5,3.1641356201816966e-18,0.38052418056007886,0.0,0.4,0.0,0.4625054791411925,0.0,7.0,11.0,2.0,11.0,4.4,11.0,7.8,11.0,7.8,11.0,7.8,11.0,4.6,11.0
gpt_5_4,INTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.23780048267237408,0.3183427967822495,0.3183427967822495,0.22727277115104713,0.7621995173276258,96.7,200.0,0.9510000000000001,96.64272887333728,190.2,100.0,15.066666666666666,0.07533333333333334,0.8263333333333333,96.81550307124616,165.26666666666668,100.0,14.0,0.07,0.554,97.44161695519531,110.8,100.0,10.066666666666666,0.050333333333333334,6955.873022997258,-30.441269770027418,-37.12454390122674,15.333333333333334,0.0,15.333333333333334,0.9897559494859883,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.120865246435436,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.36331440643550095,0.0,0.5,2.5535129566378604e-18,0.36331440643550095,0.0,0.4,0.0,0.4318180721223822,0.0,7.8,11.0,7.266666666666667,11.0,3.0,11.0,7.533333333333333,11.0,7.533333333333333,11.0,7.6,11.0,3.066666666666667,11.0
gpt_5_4,INTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3003597060269555,0.3085903230417827,0.3085903230417827,0.2216384452596715,0.6996402939730445,90.1,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11040.782167636673,10.407821676366737,-18.65363654531577,27.4,0.0,27.4,2.6994424585691035,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.3828193539164347,0.0,0.5,9.992007221626408e-19,0.3828193539164347,0.0,0.4,0.0,0.4459038868508213,0.0,8.0,11.0,,0.0,6.4,11.0,8.6,11.0,8.6,11.0,8.6,11.0,2.8,11.0
gpt_5_4,INTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.32789683169682216,0.26191652167827933,0.26191652167827933,0.16873645264591514,0.6721031683031777,91.8,200.0,0.59,94.25937317935461,118.0,41.94083694083694,10.8,0.054000000000000006,0.579,94.3084834101168,115.8,41.94083694083694,10.8,0.054000000000000006,0.568,94.19069931668942,113.6,40.94083694083694,10.6,0.053000000000000005,17323.15016286617,73.23150162866173,-6.985231633339714,18.4,0.0,18.4,2.6605312830083108,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.47616695664344133,0.0,0.5,3.1641356201816966e-18,0.47616695664344133,0.0,0.4,0.0,0.5781588683852121,0.0,7.2,11.0,2.0,11.0,8.2,11.0,8.4,11.0,8.4,11.0,8.4,11.0,3.8,11.0
gpt_5_4,INTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.4064325178501535,0.19586785745863736,0.19586785745863736,0.11332108151635263,0.5935674821498466,94.26666666666667,200.0,0.9510000000000001,94.09068922488683,190.2,100.0,7.266666666666667,0.036333333333333336,0.8263333333333333,94.4731751853757,165.26666666666668,100.0,6.6,0.033,0.554,96.3756750977145,110.8,100.0,4.666666666666667,0.023333333333333334,7650.7966236125785,-23.49203376387421,-29.608521436670582,7.6,0.0,7.6,0.8401999276001247,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.1410094541746754,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.6082642850827253,0.0,0.5,2.5535129566378604e-18,0.6082642850827253,0.0,0.4,0.0,0.7166972962091184,0.0,7.133333333333334,11.0,6.6,11.0,3.7333333333333334,11.0,8.0,11.0,8.0,11.0,8.0,11.0,4.2,11.0
gpt_5_4,INTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.20448846407890747,0.3576516373313396,0.3576516373313396,0.2660904048509138,0.7955115359210925,93.2,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11108.185616760698,11.081856167606981,-19.20969077671706,17.8,0.0,17.8,1.4863038463978102,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.28469672533732077,0.0,0.5,9.992007221626408e-19,0.28469672533732077,0.0,0.4,0.0,0.3347739878727155,0.0,8.0,11.0,,0.0,5.6,11.0,8.4,11.0,8.4,11.0,8.4,11.0,2.8,11.0
gpt_5_4,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
gpt_5_4,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999993,0.09999999999999996,0.0,0.03333333333333333,200.0,0.9510000000000001,0.0,190.2,,0.0,0.0,0.8263333333333333,0.0,165.26666666666668,,0.0,0.0,0.554,0.0,110.8,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,1.0,0.0,0.8,0.0,0.7500000000000001,0.0,0.7,0.0,0.8571428571428572,0.0,0.0,11.0,0.0,11.0,7.4,11.0,7.8,11.0,5.8,11.0,5.8,11.0,7.8,11.0
gpt_5_4,ISFJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.9818531502287499,0.018146849771250157,0.18234222600664998,0.08979999999999996,0.018146849771250157,55.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9892.639160182354,-1.0736083981764495,-1.8318178312308664,0.4,0.6,0.4,0.06999999999999999,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,0.9818531502287499,0.0,0.8,1.7652546091539986e-17,0.7720722174916876,0.0,0.7,0.0,0.8717142857142857,0.0,3.0,11.0,,0.0,1.8,11.0,6.0,11.0,7.0,11.0,7.0,11.0,6.0,11.0
