cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e1_error
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,131,6,19,1,0.0,0.0,0.05,True,1.2853706059179297e-05,0.04878497714926271,0.011182595537970158,False,True,0.003333094944016358,0.0006867593921831386,0.00019972527921242056,0.001114218867460185,2.263430595397949,1.5496069147047846e-10,0.04878497714926132,0.007622164877938863,True,True,powell,6.042131267292916,4.13369345664978,1.0189427477482383e-11,0.04878497714926643,0.007170253396286451,True,True,powell,3.5765607663051924e-05,1.6936518483427122e-12,0.00012164188187795073,0.0008008239825444875,5.7733306884765625,0.04878497714926207,0.030734935223186488,0.06547934492948103,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,132,6,19,1,0.0,0.0,0.05,True,7.936051522991757e-09,0.03953250538754803,0.006851611910654806,True,True,0.0026711139018196876,0.0018352041068671898,2.4881512164894197e-07,0.0008547651111926845,2.3002476692199707,7.482232979493599e-09,0.03953250538755029,0.00683985790742091,True,True,powell,0.13901247492822222,3.836686611175537,1.881396390278929e-08,0.03953250538755229,0.007031041060393414,True,True,powell,1.4144057815099131,8.045589052093908e-12,0.00024981973853766877,0.0006376489154976153,8.056937217712402,0.03953250538754861,0.026958340287128266,0.052393380866556434,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,133,6,19,1,0.0,0.0,0.05,True,0.018210003443257898,0.03250189459192549,0.013764289819123234,False,True,0.002972623545182966,0.0012337890519246862,0.0004119131518753745,0.000705141115066225,2.299685001373291,6.3979487550145335e-06,0.0325018945919261,0.007202168431411506,True,True,powell,7.165687646162041,4.407787322998047,7.845969778139145e-07,0.03250189459193704,0.00658044943896633,True,True,lbfgs,-0.0009748816707997321,2.3522596027223197e-06,2.4127889679570556e-05,0.0007375272174777661,4.4520862102508545,0.03250189459192629,0.01864323304874479,0.04755824311219835,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,134,6,19,1,0.0,0.0,0.05,True,2.1357283222501933e-11,0.044980961815156394,0.006717155635615174,True,True,0.0025708767484863416,0.0034683718462707124,5.123694732461485e-08,0.0013617294400934145,1.4000279903411865,2.0523121689937483e-11,0.044980961815151696,0.006711320239182284,True,True,powell,0.07040382559625868,2.808089017868042,3.9941534079334096e-13,0.044980961815156914,0.006199346072972623,True,True,lbfgs,-2.393493468844099e-05,8.143270657439992e-07,0.00012826400277673439,0.000547817798639519,4.087516784667969,0.04498096181515571,0.03408481627030206,0.056026472826012384,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,135,6,19,1,0.0,0.0,0.05,True,3.256097442464235e-21,0.057566064020792306,0.006088963210847517,True,True,0.002019338002689386,0.0020484420406407327,4.945471439192141e-06,0.000881515686892076,1.6957929134368896,3.1712468992864425e-22,0.057566064020792125,0.005937802537104105,True,True,powell,0.8201501442663357,4.133667230606079,3.4307095361617197e-15,0.057566064020786456,0.007310766767816592,True,True,powell,2.754183198310102,2.6906038947057067e-07,0.00022308773310639966,0.0007286503306730552,8.58088493347168,0.0575660640207913,0.043295027099566064,0.0712663677940153,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,136,6,19,1,0.0,0.0,0.05,True,3.2498877734590114e-13,0.046768270321693124,0.0064210234486978025,True,True,0.002348563369066559,0.0024443506987627257,8.002801423481575e-08,0.001033823619627535,2.466543197631836,3.093338905451788e-13,0.04676827032168527,0.006415162773102587,True,True,powell,0.10124389645898191,4.787670612335205,6.599647463675949e-10,0.04676827032168753,0.007573319280787712,True,True,powell,0.38947004139868113,4.8258413008900644e-12,0.0002150648502480977,0.0008197869199249937,7.1386425495147705,0.0467682703216885,0.03159277177330495,0.062436759604969236,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,137,6,19,1,0.0,0.0,0.05,True,7.362941597836979e-12,0.04863396926445758,0.007099406051139051,False,True,0.0028174487566678397,0.0018087611872357706,2.917922170129081e-06,0.00036105709374407963,2.5849103927612305,3.963553492441546e-12,0.04863396926445665,0.0070093168675874114,True,True,powell,0.6545005085390585,4.635871648788452,1.7623944583435015e-12,0.048633969264450634,0.006896382643252584,True,True,lbfgs,-0.0006757790044957801,1.4585040549345098e-06,4.723873023585992e-05,0.000796616641939219,4.129307985305786,0.04863396926445727,0.03581003013854846,0.061677756030711496,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,138,6,19,1,0.0,0.0,0.05,True,5.054144169799722e-06,0.0590186410825453,0.01293551425166306,False,True,0.0029222969364293212,0.0008589225013717361,0.0003481774849476212,0.0008271341554714769,2.519331216812134,1.3704952625462885e-16,0.05901864108255283,0.007138821863900189,True,True,powell,7.007796068672178,4.891868829727173,4.751597888085262e-18,0.05901864108253861,0.0068157290195532275,True,True,powell,0.15292474158900404,4.204696541513307e-14,4.6713955643192866e-05,0.0007821428907160829,6.655119180679321,0.05901864108254718,0.04551002810883303,0.07232385121405283,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,139,6,19,1,0.0,0.0,0.05,True,6.986350503127523e-14,0.058516703712034664,0.007814598378742706,False,True,0.0027149571168263295,0.0021634708553183923,4.031136363018184e-05,0.0007457845663797947,3.411477565765381,1.548938679079641e-17,0.05851670371203471,0.006865392296551383,True,True,powell,3.3676706977225876,4.906007766723633,8.085851880138022e-20,0.05851670371202276,0.0064219209932029125,True,True,powell,0.21908770158984225,5.136622866159261e-07,6.455331838825224e-14,0.0007227356475414627,6.654197454452515,0.05851670371203506,0.04437889935278671,0.07290527063674977,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,140,6,19,1,0.0,0.0,0.05,True,2.4077411557682393e-08,0.05462369216380571,0.009789516177660808,False,True,0.0026696814729238825,0.003391553809977848,0.0001469943297715374,0.0006937966779581736,2.824676990509033,1.1153275617143172e-15,0.054623692163801606,0.006816499529462498,True,True,powell,5.481644813845833,3.885396957397461,5.936483178157471e-16,0.054623692163791246,0.0067514893033765455,True,True,powell,0.0652860534651154,4.247583333989107e-14,3.3412718077111544e-05,0.0007803006900447922,5.44345498085022,0.054623692163806956,0.04276153948060128,0.06905419663303267,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,141,6,19,1,0.0,0.0,0.05,True,2.226813332381524e-11,0.05105241093579404,0.007630786273033356,False,True,0.002679999479621626,0.0009082488558232989,3.363409324352113e-05,0.0010628801722749365,2.8431503772735596,8.427304255145947e-14,0.05105241093579088,0.006840304928204639,True,True,powell,2.502299744987795,4.484936237335205,6.550805260322965e-13,0.05105241093578872,0.007101958226429132,True,True,powell,2.102925766215776,3.69239893153154e-14,3.3571461418276413e-13,0.0009037103928256459,9.685025453567505,0.05105241093579244,0.03657949012499649,0.06679166974771675,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,142,6,19,1,0.0,0.0,0.05,True,1.548259023316943e-08,0.03890143639006467,0.006877750201255042,True,True,0.0026925589192851314,0.002875281427191354,1.9671616179974633e-07,0.0015280805974066493,1.2574381828308105,1.4685827972458093e-08,0.03890143639007102,0.0068667439008918505,True,True,powell,0.1247966495802757,3.7399933338165283,3.2157962740754435e-12,0.03890143639007166,0.005582905304098425,True,True,powell,0.46176439895498333,3.4378603222116864e-14,9.723199670210423e-12,0.0005378408126299353,8.165068626403809,0.03890143639006875,0.027473521723922846,0.05014223149058638,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,143,6,19,1,0.0,0.0,0.05,True,0.000534471106954738,0.0379336977845165,0.010954449126697942,False,True,0.0023518898108276657,0.0009545885206369513,0.00023621619275415178,0.0006664889838424851,3.1135900020599365,3.1095046079675892e-09,0.037933697784514546,0.0064015444933801825,True,True,powell,6.567604618405312,5.2825844287872314,2.0350412558635697e-07,0.037933697784526696,0.007300406039446262,True,True,powell,0.21372002222778974,1.3767242805871216e-06,3.930496695184435e-14,0.000951506643435195,8.987534523010254,0.03793369778451587,0.024841164953604368,0.05048054979912958,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,144,6,19,1,0.0,0.0,0.05,True,4.620639223074825e-08,0.037645453054208564,0.00688805604497864,False,True,0.0026920006327983952,0.004410254325319052,6.517044048032272e-07,0.0013145665486035195,2.3962619304656982,4.11614176455229e-08,0.03764545305420995,0.006862351494240319,True,True,powell,0.16285433826624285,3.3131184577941895,9.601586850509587e-09,0.037645453054201035,0.0065611610178799434,True,True,powell,1.312665569741057,3.62771399682798e-14,1.144119257822225e-12,0.0007590975146457819,9.279331922531128,0.03764545305420742,0.026937412829793325,0.04907587098515867,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,145,6,19,1,0.0,0.0,0.05,True,2.1834664754023547e-08,0.036919968539191016,0.006596623181366467,False,True,0.0024121846511755826,0.0036149807654416504,3.5892252868465517e-06,0.000985776253925849,2.3300294876098633,1.528921787141682e-08,0.03691996853919042,0.006524938536485724,True,True,powell,1.2265309709850953,3.071610450744629,4.851178610790324e-07,0.03691996853918468,0.00733688037447146,True,True,powell,0.004196706403945427,4.9553943339670617e-14,7.840179532435074e-05,0.0008880018942663601,7.091405153274536,0.03691996853919027,0.022969015811717165,0.051164372037724705,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,146,6,19,1,0.0,0.0,0.05,True,2.577151054673583e-10,0.040734272021645715,0.006442961635320056,False,True,0.0023006519136149527,0.0013157868129615767,3.4483210807783037e-06,0.0009060055848320921,2.6635067462921143,1.2341642766536561e-10,0.04073427202164486,0.006330043329640749,True,True,powell,0.8753090930654253,4.510125160217285,3.167789504289963e-12,0.040734272021646555,0.005844168088488846,True,True,powell,0.03622698728577234,3.540602861878377e-14,2.0937872629756933e-05,0.0005747377889421456,8.46120548248291,0.040734272021647755,0.02966587016536957,0.05205358636017828,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,147,6,19,1,0.0,0.0,0.05,True,7.1395675112043575e-12,0.04561169543623082,0.006653946606360201,True,True,0.002219269767632489,0.0015450635732717302,1.6021344340213313e-05,0.0006334960763665529,1.772550344467163,2.4075931442109005e-13,0.04561169543622743,0.006227737226810164,True,True,powell,1.601916518541202,3.102210283279419,4.9334198892439695e-12,0.04561169543623497,0.006603233320755324,True,True,powell,0.029789331583970124,5.330405298068207e-07,0.0001287872095620513,0.0006369576386423245,6.597539186477661,0.045611695436229095,0.031341163360945966,0.059582763388832685,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,148,6,19,1,0.0,0.0,0.05,True,4.592884772551993e-18,0.05747743474162211,0.006634776959690024,False,True,0.002279434797772607,0.005672118489536712,1.2090543400161254e-05,0.0007623542133401815,3.98066782951355,6.036957148966466e-20,0.05747743474162807,0.006286037381767428,True,True,powell,2.4886373418953553,4.428339004516602,1.7899604192278405e-14,0.05747743474164011,0.007498802542899041,True,True,powell,0.018444821116190724,3.175852745825303e-14,3.3244415974469784e-14,0.0010165439272862818,5.039487600326538,0.05747743474162661,0.04427518800716942,0.07185245594568543,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,149,6,19,1,0.0,0.0,0.05,True,3.7555375910523985e-23,0.061398915441634054,0.006195470993551566,True,True,0.002174581104068572,0.0006610224151642708,6.999454395821913e-07,0.0008492703378038682,2.681907892227173,2.3897881042673934e-23,0.06139891544163207,0.006167428686313404,True,True,powell,0.1707329552741612,3.8794894218444824,4.35259750712235e-22,0.06139891544162726,0.006354373498020003,True,True,powell,6.570014647877542e-07,1.8418331917830247e-06,2.234900665318308e-11,0.0007061020692380484,4.73959755897522,0.061398915441634165,0.04811471927024051,0.07559150032732398,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,150,6,19,1,0.0,0.0,0.05,True,1.3317508431795492e-21,0.06462281102095681,0.006768730352474207,True,True,0.002181794469016475,0.0016908115130531752,2.261584391054536e-05,0.0006063452680162596,3.3232173919677734,8.564941840294448e-26,0.064622811020957,0.0061540834409366425,True,True,powell,2.8561896602768684,4.677389621734619,1.6951190226350543e-18,0.06462281102094722,0.007363650655328309,True,True,powell,0.013183288665459258,9.455326285418553e-07,0.0001675146941810393,0.0008088570379492952,5.665415287017822,0.06462281102095653,0.04804640317623939,0.07936544638830531,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,151,6,19,1,0.0,0.0,0.05,True,1.1767961791863856e-09,0.04043539849423506,0.006646870704166363,True,True,0.0024700905726040535,0.002913718956096569,2.5379034945515053e-06,0.0011119001849604106,1.5307693481445312,7.504184668539127e-10,0.04043539849423255,0.006569440132751476,True,True,powell,0.46559401466493,2.283562660217285,3.6814882841784115e-07,0.04043539849423061,0.007952319227954429,True,True,lbfgs,-5.652670506606228e-05,8.086054364857693e-07,0.00014832850530661253,0.000995327520217434,4.37505316734314,0.040435398494234207,0.022228332956626243,0.057405667945699415,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,152,6,19,1,0.0,0.0,0.05,True,2.0743305858478467e-14,0.05190133293359649,0.006788095313331582,True,True,0.0026264595448269577,0.0008389434670035393,1.0629902772034137e-12,0.0012659688561155015,1.2933692932128906,2.074742602596015e-14,0.05190133293359223,0.006788117998788674,True,True,powell,1.4410221865546191e-05,3.294604539871216,1.5761195296171465e-16,0.051901332933588076,0.006290619355386068,True,True,lbfgs,-3.603031473176088e-08,5.415101581371082e-07,8.66577180180921e-05,0.0006115257682733061,4.6308605670928955,0.051901332933596486,0.037968309464432096,0.06630704042200368,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,153,6,19,1,0.0,0.0,0.05,True,5.012368525500528e-11,0.04898533960333088,0.007455267120003089,True,True,0.0031651884929893336,0.004019690729804657,1.5415543972620497e-07,0.0011905394579230328,1.2828800678253174,4.983777942596299e-11,0.04898533960332368,0.007454300932858288,True,True,powell,0.04523625124966202,2.9045722484588623,7.101453225760832e-14,0.04898533960333416,0.006543609707200465,True,True,powell,0.08890177686566858,4.400933388293135e-14,3.752579929344801e-14,0.0007583561948942547,5.497058391571045,0.048985339603327245,0.037026688840804595,0.060822567549243964,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,154,6,19,1,0.0,0.0,0.05,True,9.653765012549722e-15,0.05320858130728291,0.0068711774304318655,True,True,0.002691107141685075,0.0024902147515513,2.0198579993045838e-09,0.0010023559574250216,1.3265604972839355,9.649940279613037e-15,0.05320858130727783,0.006871132746266749,True,True,powell,0.00025339506873933715,2.785372018814087,5.899701604800014e-16,0.053208581307275266,0.006575966359887532,True,True,lbfgs,-0.0005863107774075615,1.5131984096854453e-06,3.81561627233083e-05,0.0007210892126873177,4.132616996765137,0.05320858130727856,0.0389536623783684,0.06713658986547859,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,155,6,19,1,0.0,0.0,0.05,True,6.459022427239397e-13,0.04550941350257044,0.006329169301577806,True,True,0.0022697567410269767,0.004208615695392763,7.142710374240903e-07,0.001072896997020073,1.5744550228118896,5.277821612519059e-13,0.04550941350257383,0.006305035561543255,True,True,powell,0.12603705193578207,2.4500787258148193,8.608531919881852e-11,0.045509413502581864,0.007012707755729349,True,True,powell,5.706208412448177e-07,3.2145009268262303e-06,1.4542124578126403e-13,0.0008642278532236281,4.513856410980225,0.04550941350257017,0.030745847255445758,0.059061316299101205,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,156,6,19,1,0.0,0.0,0.05,True,0.09645836349778934,0.03289869892840481,0.01979141211895833,True,True,0.0027109068426003505,0.0006666463821513108,0.0010324206734819495,0.0011248093735614067,1.6895248889923096,1.9200342184048784e-06,0.032898698928403136,0.006909076479069329,True,True,powell,9.556955006894896,3.526670217514038,7.340171461489716e-06,0.03289869892841149,0.007337599140038661,True,True,powell,0.07624985077541169,3.1723463440855236e-14,5.2180312149092375e-14,0.0009702426918449205,6.486217260360718,0.03289869892840644,0.019559119181499735,0.04699395520218978,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,157,6,19,1,0.0,0.0,0.05,True,9.597267545736775e-12,0.05637194792974062,0.008274882611202152,True,True,0.0038995613016965477,0.002143653551452459,1.809781771669644e-07,0.001006678728614201,1.9864370822906494,9.152868841943423e-12,0.05637194792973425,0.008266612798823281,True,True,powell,0.04918578865499512,3.558781623840332,6.303394340342611e-20,0.05637194792972553,0.0061682857561525094,True,True,powell,0.07569152278620095,4.162311224149661e-07,1.4646029211853322e-13,0.000668022640820331,5.8887083530426025,0.05637194792973651,0.045061912453553336,0.06758086174061788,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,158,6,19,1,0.0,0.0,0.05,True,5.186165919538149e-13,0.0453045292052431,0.0062745789646746816,True,True,0.0022363198754565767,0.0019257250670219786,4.099774751723606e-07,0.0006192687553497666,1.0511431694030762,2.76500622273219e-13,0.04530452920524275,0.006201536212663868,True,True,powell,3.159977102004177,2.3731653690338135,1.2681833490513788e-10,0.04530452920524529,0.007044777069549235,True,True,lbfgs,-5.1852127853635466e-06,5.755710019360574e-07,0.00014839669517117032,0.000734520918588158,4.978781223297119,0.045304529205245574,0.03062893843706676,0.06173385162762642,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,159,6,19,1,0.0,0.0,0.05,True,8.132517198548989e-11,0.05155528835924418,0.00793386681447032,False,True,0.002567286235114467,0.0014285502546856955,5.3718399725339406e-05,0.0006815043913390778,2.2006328105926514,1.1745104063264706e-14,0.051555288359241454,0.006679204145253962,True,True,powell,3.6834325381746567,4.248379230499268,2.550388197239028e-14,0.05155528835923373,0.006766400159583388,True,True,powell,0.5832727816600709,3.825476992089471e-06,1.5374883244108882e-13,0.0008046654851122536,9.681774139404297,0.051555288359245006,0.0346727337704464,0.06899463906086381,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,160,6,19,1,0.0,0.0,0.05,True,2.7135871238122174e-15,0.057314834464758935,0.007251905171153053,True,True,0.0023595656834683783,0.0008917784873757568,3.358271828321489e-05,0.001178306043364503,1.983447790145874,4.2077853837626983e-19,0.057314834464755354,0.006417252539748975,True,True,powell,2.632341012508732,3.8931233882904053,2.360166504789486e-18,0.05731483446476048,0.006558811889615473,True,True,lbfgs,-0.0005868956243375578,3.3902629496995777e-13,3.891856037565946e-05,0.0007234901760157789,4.6498236656188965,0.057314834464756756,0.043838292784779284,0.06983117654375942,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,161,6,19,1,0.0,0.0,0.05,True,8.548707669795279e-19,0.051692414727546036,0.005839221056693419,True,True,0.0019433884869106998,0.0007258323949189542,5.903072556381077e-09,0.0012512208674838746,1.265805959701538,8.548707669795279e-19,0.051692414727546036,0.005839221056693419,True,True,lbfgs,-0.010225586824162747,3.2434847354888916,4.87803573090828e-18,0.051692414727552156,0.005971729632124002,True,True,lbfgs,-0.0001790926276044047,2.965445117032813e-06,0.00016564594861765677,0.0004440727067552353,3.0578725337982178,0.05169241472754907,0.041221670082222946,0.06431623578435058,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,162,6,19,1,0.0,0.0,0.05,True,5.927144336803786e-19,0.06550235984099191,0.007365284503372062,False,True,0.002895037884689753,0.004987680746717681,1.0371832463146474e-05,0.0008024896136888131,2.014417886734009,5.693573538295118e-20,0.06550235984098876,0.0071587310983655264,True,True,powell,2.4330335188064964,2.8792545795440674,1.1301884426704518e-17,0.0655023598410169,0.007652282928860494,True,True,powell,0.3118531234215425,1.1439443626938094e-13,0.00032671042775695705,0.0007335241952229881,5.400805234909058,0.06550235984098765,0.04948372798470879,0.08182334609208315,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,163,6,19,1,0.0,0.0,0.05,True,1.2989294770489223e-09,0.051459567821064534,0.008481140427391821,True,True,0.002335856071684741,0.0014136646556814454,9.284943560084616e-05,0.0007256184180150918,2.364724636077881,6.635672492560899e-16,0.05145956782106788,0.006371090821367904,True,True,powell,5.062955141086604,4.175862073898315,4.34719288844492e-15,0.05145956782106408,0.006559964131882372,True,True,lbfgs,-4.627491307473974e-06,5.942436332084065e-13,8.226472357422579e-05,0.0006793792826964503,5.0596699714660645,0.05145956782106387,0.04063940480052606,0.06392715712519788,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,164,6,19,1,0.0,0.0,0.05,True,1.1595961063946494e-09,0.04536652052936342,0.007454569754218748,True,True,0.0029728460522887635,0.003097709458346407,1.024624896213157e-05,0.000951592968645581,2.466137647628784,3.0606711639647193e-10,0.045366520529366135,0.00720598317226815,True,True,powell,1.0380401313227594,3.947599172592163,9.508464531105101e-12,0.04536652052936889,0.006658080781199922,True,True,powell,1.396129275575504,5.238560700913896e-12,6.463407876176178e-05,0.000714956492448423,4.70421290397644,0.04536652052936421,0.0329928740638268,0.05948438492457185,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,165,6,19,1,0.0,0.0,0.05,True,1.7184206571825366e-10,0.04869574575896889,0.007627058648965498,True,True,0.00325349813691866,0.002549315952610239,3.2793268559434454e-06,0.0008749656191125074,1.1365017890930176,9.189208271756869e-11,0.04869574575897128,0.0075150985823430605,True,True,powell,1.263317893573003,3.0201947689056396,3.8956607049310504e-11,0.04869574575898299,0.007369219136131756,True,True,powell,0.031312888863112676,5.604822525448401e-07,0.00010290005004992809,0.000875530748676534,4.773975610733032,0.04869574575897019,0.03567507945625226,0.06076472146970248,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,166,6,19,1,0.0,0.0,0.05,True,6.631017075881547e-12,0.04100354049900212,0.005972500426248464,True,True,0.0020332166473107484,0.002116013987594502,8.815345764716773e-10,0.0013217872613564966,1.4323854446411133,6.624285945135675e-12,0.04100354049899647,0.005972374310113901,True,True,powell,0.0002477592802279105,2.581561803817749,1.9970809535202704e-08,0.041003540498993254,0.007306073651879776,True,True,powell,0.48588048065516887,1.6524153164280722e-12,0.00012010708981530563,0.0008394413320182893,5.018487930297852,0.041003540499001956,0.03076646442864671,0.05143620737008792,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,167,6,19,1,0.0,0.0,0.05,True,5.3636702316252214e-27,0.06297242247900182,0.005852893553230228,True,True,0.0017992781250718633,0.007752898919880492,8.070240148334477e-06,0.002048312149675025,1.075310230255127,7.308679735812729e-29,0.06297242247900507,0.005648673446451739,True,True,powell,2.6567750919352875,1.833287000656128,4.1397625006850784e-23,0.06297242247901177,0.0063604949547757614,True,True,powell,0.00031851502603785775,9.310449335331027e-12,0.00017547357850621656,0.0005352756079016687,4.788970232009888,0.06297242247899948,0.0501035973695368,0.07560497781875222,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,168,6,19,1,0.0,0.0,0.05,True,0.10442085762240312,0.04341909598570065,0.026739371388122577,True,True,0.002851494310200517,0.0001810595626429633,0.001994903298790176,0.0019177717759243187,2.839531660079956,9.398509585836308e-10,0.043419095985690256,0.00709543073977061,True,True,powell,11.322295840522202,5.177875518798828,1.5141481837309476e-09,0.043419095985684705,0.00718520092819369,True,True,lbfgs,-0.0006610920056573377,4.0861113899824114e-07,4.4329122462875915e-05,0.0008772472470676033,4.6274683475494385,0.0434190959856906,0.02942238243212219,0.05728586061427503,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,169,6,19,1,0.0,0.0,0.05,True,1.2944832334665702e-12,0.049614620160685546,0.006993001256112442,True,True,0.002781832072661358,0.0020771813954668433,2.939853533760577e-07,0.000858280642097496,1.1600606441497803,1.1736325495685514e-12,0.049614620160682465,0.006979679268576513,True,True,powell,0.10560002795818946,2.811638832092285,4.221606601700889e-12,0.04961462016069141,0.007159854595672117,True,True,powell,0.000267818952579546,1.0559239325343353e-12,0.0001457380337123621,0.0007780721558916825,4.00475001335144,0.04961462016068711,0.03658614770528904,0.06221275159673308,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,170,6,19,1,0.0,0.0,0.05,True,3.841815144583472e-15,0.05161053433558929,0.006566238832148451,False,True,0.0021624191539395413,0.0019721615358964306,1.5534942784568276e-05,0.0006298999961097061,2.8600261211395264,4.3537208581305625e-17,0.05161053433558935,0.006141948712946008,True,True,powell,1.8054051131907727,4.269560813903809,6.667006205985244e-13,0.051610534335574956,0.0071819987751555354,True,True,powell,0.030788354422838893,4.099688451764158e-14,2.3647707474763945e-05,0.0008987485120587993,5.230024576187134,0.0516105343355891,0.038454928415873196,0.06477195585111944,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,171,6,19,1,0.0,0.0,0.05,True,5.564451472186086e-11,0.04676918524251044,0.007134894846828412,True,True,0.0025210403349271954,0.002265861911040589,2.0033840008670044e-05,0.0006838329648992686,2.7272000312805176,1.489668974017758e-12,0.046769185242514506,0.006610067146329712,True,True,powell,2.8571820495426437,4.189757347106934,3.406444861463268e-12,0.046769185242505056,0.006719859043861871,True,True,lbfgs,-5.274043815006735e-07,4.797590920420873e-13,9.836031274425248e-05,0.0007035614732799286,4.468988656997681,0.046769185242509954,0.031879343979722745,0.06126957076449143,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,172,6,19,1,0.0,0.0,0.05,True,3.290039657928698e-11,0.052816250732273584,0.007962687837356996,False,True,0.003062689663778056,0.0008712633279049826,2.9018999955147015e-05,0.0009733323848431502,1.8527758121490479,5.593699795969663e-13,0.05281625073226981,0.007325379395193645,True,True,powell,1.8034554971518446,3.8992044925689697,1.209373216413811e-11,0.05281625073228795,0.007791056128259624,False,True,lbfgs,-0.016660286324167828,2.7538320620216256e-08,1.9117669444879782e-06,0.0011005289105519929,6.315401077270508,0.05281625073227344,0.034610096622195934,0.07117837580196977,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,173,6,19,1,0.0,0.0,0.05,True,5.6777738236307385e-18,0.06236848805564869,0.007219529331137915,False,True,0.002956246198879472,0.0007713369880478573,7.729060852907715e-07,0.0009272723285996737,2.1811537742614746,4.830228785441712e-18,0.06236848805564609,0.007204140753520426,True,True,powell,0.36984636667375526,4.0299060344696045,4.4241487490317234e-16,0.062368488055670676,0.007674847564360117,True,True,powell,0.0005098259505302849,9.123524501086345e-13,0.00015903798540900488,0.000908391711669041,6.879153251647949,0.06236848805564766,0.04485403256283883,0.08011529256190701,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,174,6,19,1,0.0,0.0,0.05,True,2.9651512575881503e-14,0.049009780434825546,0.006448797759365123,True,True,0.0023307745768715938,0.0047695942005828475,2.0886314724593566e-06,0.0006026606298776578,1.3289649486541748,9.408690396402081e-15,0.04900978043482998,0.006326289260908302,True,True,powell,3.873371353701259,2.234938621520996,3.693446984926237e-12,0.04900978043483892,0.007053349071302493,True,True,powell,1.161506825790866,5.018731945344574e-06,6.943420528834488e-05,0.0008057214785346302,5.465550661087036,0.04900978043483031,0.03529287401897326,0.06365745696947633,True,True,
