seed,topped_hazard,top_day,top_day_realised,top_day_offset,blowoff_days,mania_days,cap_binding_share,attempts,rejected,peak_pv,schedule_mode,kappa,rv_calm,rv_mania,n_mania,rv_blow-off,n_blow-off,rv_post-top,n_post-top,post_top_drop,topped_panel_rule
280455,False,,,,39,107,0.2897196261682243,1,0,1.55191637757799,v21,0.023767834616325513,0.0004581385131524504,0.000516540767607916,68,0.0007759146347542985,39.0,,,,
280456,False,,,,93,141,0.624113475177305,1,0,1.591541431881928,v21,0.03404132281890844,0.0002481310934921682,0.00042021420346757696,48,0.00035543952099850636,93.0,,,,
280457,False,,,,71,126,0.5158730158730159,1,0,1.5724593053024554,v21,0.02968631326123962,0.0013938589932564107,0.00023639362112133782,55,0.0007948597488963969,71.0,,,,
280458,False,,,,57,123,0.4065040650406504,1,0,1.5931034504423522,v21,0.02477816587827437,0.0005877125923211015,0.0005439622404061966,66,0.00042602203361503905,57.0,,,,
280459,False,,,,78,146,0.4863013698630137,1,0,1.556937269266946,v21,0.023999845784210806,0.000575341716587794,0.00030965077224446333,68,0.00039712554983436653,78.0,,,,
280460,False,,,,103,147,0.673469387755102,1,0,1.6341242691761844,v21,0.037469175440991515,0.00030362179342346887,0.0003697866326549443,44,0.0005148671385148883,103.0,,,,
280461,True,180.0,181.0,1.0,61,108,0.5277777777777778,1,0,1.6076261709832453,v21,0.03524836832950238,0.00038747435117306557,0.0003324798770747746,47,0.0003371188660562898,61.0,0.000310995764688887,20.0,-0.14855961739317058,False
280462,False,,,,33,91,0.2857142857142857,1,0,1.463292295880946,v21,0.02787148588808438,0.0007968405062017082,0.00033715178994349196,58,0.00043711574108578,33.0,,,,
280463,True,145.0,109.0,-36.0,30,79,0.3037974683544304,1,0,1.358922504871361,v21,0.033107244726489266,0.0003026560081558259,0.0005547943743593718,49,0.0004029086870610171,30.0,0.0002808496384992965,55.0,-0.2679189587848816,False
280464,False,,,,73,149,0.436241610738255,1,0,1.5945761778379781,v21,0.021415944066279953,0.0005057940374222608,0.0002841827176268183,76,0.0007917544928240422,73.0,,,,
280465,False,,,,77,124,0.5806451612903226,2,1,1.4544641842841486,v21,0.03455967995504801,0.0002711304564349253,0.0004885870606705282,47,0.0007286177374140477,77.0,,,,
280466,False,,,,106,149,0.6845637583892618,1,0,1.5274684291549352,v21,0.038498129944097875,0.0004476345971603636,0.0003808002889884297,43,0.0005638754883193883,106.0,,,,
280467,False,,,,76,127,0.5590551181102362,1,0,1.7199236928095365,v21,0.032156935207124586,0.0003040036911656972,0.0016065755724094543,51,0.0023312723730998107,76.0,,,,
280468,False,,,,88,149,0.5436241610738255,1,0,1.5581454602986586,v21,0.02651340360017142,0.0002553836321915657,0.00029143792495121845,61,0.0003067927412113637,88.0,,,,
280469,False,,,,25,90,0.2,1,0,1.4244421205029465,v21,0.025014490889230266,0.0002476856609536242,0.0004058026461647348,65,0.0002881058915972584,25.0,,,,
280470,False,,,,48,96,0.4479166666666667,1,0,1.4570912723116562,v21,0.03405144623145322,0.0006248047957198871,0.0008840501035224227,48,0.0008860749247361707,48.0,,,,
280471,False,,,,82,137,0.5547445255474452,1,0,1.5986403339194364,v21,0.02953001888139603,0.00042688023576370606,0.0006160718221420758,55,0.0003658806596783502,82.0,,,,
280472,False,,,,84,127,0.6299212598425197,1,0,1.6100543066308544,v21,0.03862358185744308,0.0004893111854547534,0.0005364970203017388,43,0.0005129930988185335,84.0,,,,
280473,False,,,,45,103,0.3786407766990291,2,1,1.4084574556571676,v21,0.028163020838605536,0.00033407646009766325,0.001776548011087971,58,0.0006375101296026061,45.0,,,,
280474,False,,,,85,138,0.572463768115942,1,0,1.5647946194879323,v21,0.030602833858267835,0.00026228671461823766,0.00038737466087180466,53,0.0005641366875120054,85.0,,,,
280475,False,,,,65,130,0.4461538461538462,1,0,1.5509165493040156,v21,0.02485651407363812,0.00033195288893090653,0.0002990887334099244,65,0.0004261394860024772,65.0,,,,
280476,False,,,,47,93,0.46236559139784944,1,0,1.5308360107453471,v21,0.03579146480807892,0.0005171446557545483,0.00040291933239651234,46,0.0003690464362037455,47.0,,,,
280477,False,,,,65,145,0.38620689655172413,1,0,1.6031421782787818,v21,0.02022176856585862,0.0004009931058435081,0.00038909776962875594,80,0.0004328618447408876,65.0,,,,
280478,False,,,,66,138,0.42028985507246375,1,0,1.9241281541099613,v21,0.022561507047232497,0.0004853490153562653,0.0004726161275167541,72,0.0015072845782751277,66.0,,,,
280479,False,,,,74,116,0.5948275862068966,1,0,1.4888103591879742,v21,0.038787148276109365,0.0003897904486967382,0.00047175904570670083,42,0.0003663371787405047,74.0,,,,
280480,False,,,,43,99,0.37373737373737376,1,0,1.636283941505439,v21,0.02917884185483617,0.0002836138232455443,0.00048710921006804917,56,0.0006385145715349024,43.0,,,,
280481,False,,,,101,147,0.6598639455782312,1,0,1.5186957809919532,v21,0.035900274055325365,0.000364429704528339,0.00027637841945756767,46,0.00035474185597900144,101.0,,,,
280482,False,,,,73,122,0.5573770491803278,1,0,1.5688275001525702,v21,0.03315537896425944,0.00019402595551087904,0.00034253779349827096,49,0.00034936282681066836,73.0,,,,
280483,True,176.0,165.0,-11.0,30,111,0.1891891891891892,2,1,1.3783203925774834,v21,0.020008266366377217,0.0010712299110157979,0.0009183262521725117,81,0.0004084049922432816,30.0,0.00026736760111039325,24.0,-0.2455891771062474,False
280484,False,,,,97,147,0.6258503401360545,1,0,1.6405058123851957,v21,0.03283058127723593,0.0005086962689382408,0.000619571895754641,50,0.0006124239398008003,97.0,,,,
280485,False,,,,38,110,0.2727272727272727,2,1,1.4052096071218931,v21,0.022591105555147074,0.0003517156538383801,0.00037639440364778696,72,0.0003240650613875335,38.0,,,,
280486,True,178.0,171.0,-7.0,38,88,0.36363636363636365,1,0,1.3976610823418532,v21,0.03249674696388069,0.00024654867762088716,0.0004608451694036243,50,0.0005432379873667228,38.0,0.0003176682945222286,22.0,-0.2206446469864266,False
280487,False,,,,20,91,0.13186813186813187,2,1,1.479992264638514,v21,0.022810758665464337,0.0002528523586480769,0.0007435395167326826,71,0.00046813770998594474,20.0,,,,
280488,False,,,,13,93,0.043010752688172046,1,0,1.4317444662267986,v21,0.020144417942404676,0.0005097787460215669,0.0004243413703668237,80,0.000514773954525259,13.0,,,,
280489,False,,,,86,135,0.6074074074074074,1,0,1.7256061425913587,v21,0.03375320942178836,0.0009458247754509359,0.0006749582224194879,49,0.0008179226190834162,86.0,,,,
280490,False,,,,100,143,0.6643356643356644,1,0,1.6424631639928313,v21,0.03775825530104494,0.0004893051591028897,0.0005279428765377741,43,0.0004857397546838684,100.0,,,,
280491,False,,,,90,145,0.5793103448275863,1,0,1.6316628859768223,v21,0.029522263668463597,0.0003741406671637773,0.0003288814189339282,55,0.0007535682857543487,90.0,,,,
280492,False,,,,66,143,0.3986013986013986,3,1,1.6412013407303343,v21,0.020996570088083425,0.0005871971270983471,0.00033575771682976086,77,0.00037400408138462874,66.0,,,,
280493,False,,,,50,121,0.34710743801652894,1,0,1.5502152376642298,v21,0.02270252188118163,0.0002721093412438543,0.0003354331573074052,71,0.00045354196456747555,50.0,,,,
280494,False,,,,66,135,0.43703703703703706,1,0,1.6636819493747088,v21,0.023579054256869833,0.000286940232295059,0.0004621727335535637,69,0.0006888007272913731,66.0,,,,
280495,True,188.0,183.0,-5.0,60,102,0.5490196078431373,1,0,1.570221402541345,v21,0.039389762531114744,0.0005851076381696811,0.0005819274526088443,42,0.0007970633272775994,60.0,0.0002494044163264702,12.0,-0.20433683456786966,False
280496,False,,,,62,109,0.5229357798165137,1,0,1.4065788561574328,v21,0.03486019344175453,0.0005430021015262258,0.0003618326836601755,47,0.000275514831062233,62.0,,,,
280497,False,,,,78,127,0.5748031496062992,1,0,1.590334456464234,v21,0.03348222760762156,0.00036609231650964775,0.00043450590174652805,49,0.00035503158049559355,78.0,,,,
280498,False,,,,24,90,0.18888888888888888,2,1,1.6496892338100413,v21,0.024689778050400367,0.0004043655490964609,0.0019093982690414329,66,0.0010406018883635133,24.0,,,,
280499,False,,,,61,122,0.45081967213114754,1,0,1.6716893128207913,v21,0.026871637136685906,0.00033691639104124055,0.000843907854917909,61,0.0011852411076083435,61.0,,,,
