seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,topped,max_x,sd_x
241899,bull_trap,1,0,True,0.007063254279357381,100,False,0.3535784051783817,0.11999704292561443
241900,bull_trap,1,0,True,0.7314304142105839,91,True,0.30931421283742205,0.13336276805524858
241901,bull_trap,1,0,True,0.5015314303106823,141,True,0.3771210233634136,0.09822527072357205
241902,bull_trap,1,0,True,2.2461480020926288e-05,149,False,0.4364999288576661,0.14674104939427426
241903,bull_trap,1,0,True,0.0013565075401170716,124,False,0.3810864716813222,0.15187934112340848
241904,bull_trap,1,0,True,0.21620454879039172,126,True,0.4152071262286656,0.19934763769891084
241905,bull_trap,2,1,True,3.668665928183555e-05,108,False,0.3224278476061694,0.1004276579674671
241906,bull_trap,1,0,True,0.015703389773493597,143,False,0.43525234354175546,0.15564587771263907
241907,bull_trap,2,1,True,0.009418862990403157,90,False,0.38034342762720835,0.11320391924050793
241908,bull_trap,1,0,True,0.00370368977217977,117,False,0.41005050782629815,0.15225780455926255
241909,bull_trap,1,0,True,0.00034397999103932825,104,False,0.38367903270504233,0.1097687941427997
241910,bull_trap,1,0,True,0.0003699866218923986,118,False,0.3282208916257113,0.113473822133793
241911,bull_trap,1,0,True,0.0010761643567865134,97,False,0.3826922650980156,0.1461434653859244
241912,bull_trap,1,0,True,0.0008488496090176148,114,False,0.4281993266315033,0.12115674810030992
241913,bull_trap,1,0,True,5.575008704225252e-07,148,False,0.4313518569313721,0.13322705133571955
241914,bull_trap,1,0,True,0.007746847874773756,148,False,0.40773079711019256,0.16951605370632467
241915,bull_trap,1,0,True,0.008519328594920664,109,False,0.33895098562803394,0.1486300410641774
241916,bull_trap,1,0,True,0.0037297336986498817,136,False,0.43769393308939514,0.18551258624573114
241917,bull_trap,1,0,True,0.012726171781840743,138,False,0.5088584061961852,0.15860350135440593
241918,bull_trap,1,0,True,0.007869264366890618,92,False,0.30791525486927024,0.1091686999089209
241919,bull_trap,1,0,True,0.00037260042540699896,127,False,0.38387094472375966,0.14848622027252997
241920,bull_trap,2,1,True,0.0011521486664941077,111,False,0.37160593796156727,0.13418712903864724
241921,bull_trap,1,0,True,0.014416443834475089,95,False,0.3703000460310928,0.15048580067344075
241922,bull_trap,1,0,True,0.1322628360873497,109,True,0.3536121747072404,0.09294312742281505
241923,bull_trap,2,1,True,0.002560063645499883,130,False,0.5071810345362273,0.19947844339800663
241924,bull_trap,1,0,True,0.001181847751305029,140,False,0.3061196872763781,0.12216949569084683
241925,bull_trap,2,1,True,0.0006659486263784054,106,False,0.3695924391561559,0.1375094003497116
241926,bull_trap,1,0,True,0.0008939580332506884,121,False,0.3907963882499584,0.1442940190291624
241927,bull_trap,1,0,True,0.002118512556713644,109,False,0.5681933456290758,0.14698549845853168
241928,bull_trap,1,0,True,0.006828913983841239,110,False,0.3564230166987362,0.11909747410943766
241929,bull_trap,1,0,True,0.568856416682041,130,True,0.5215547458349281,0.13081508270609474
241930,bull_trap,1,0,True,0.2097154807117544,95,True,0.41443799339495935,0.15688496563089763
241931,bull_trap,1,0,True,0.012462729795465725,110,False,0.33607471011700935,0.11396918369999551
241932,bull_trap,1,0,True,0.04485471548853231,110,False,0.48276892065051963,0.15411578861134737
241933,bull_trap,1,0,True,0.002052598108263189,141,False,0.3956245806012214,0.19252409319706904
241934,bull_trap,1,0,True,0.0022490087186654213,120,False,0.4415493467923212,0.12919689791570568
241935,bull_trap,1,0,True,0.003880225667932523,138,False,0.4502556319487929,0.12964003943023206
241936,bull_trap,1,0,True,0.004564470650482958,94,False,0.3824355501853928,0.10653049347210326
241937,bull_trap,1,0,True,2.5902597860085688e-05,113,False,0.38419598682061773,0.12336224994901343
241938,bull_trap,1,0,True,0.000530651157152462,130,False,0.39244160291277524,0.1355086562229773
241939,bull_trap,2,1,True,0.00024318440423085712,142,False,0.4651803353342931,0.16825915105268538
241940,bull_trap,1,0,True,0.4373214979148721,96,True,0.33652509526130486,0.09611552112193178
241941,bull_trap,1,0,True,3.755225246274751e-05,106,False,0.439728256930862,0.14606929443913
241942,bull_trap,1,0,True,0.008922948299054555,113,False,0.49147782758469627,0.2006754621488563
241943,bull_trap,1,0,True,0.5260519005287098,103,True,0.47124314061830574,0.12537743010155836
241944,bull_trap,1,0,True,0.001657293490163618,133,False,0.4469178703456429,0.1522615678319797
241945,bull_trap,1,0,True,0.018892108029550048,143,False,0.4075307738488012,0.1586418670392465
241946,bull_trap,1,0,True,0.003073163626376871,117,False,0.32345644321716754,0.09964879629830889
241947,bull_trap,1,0,True,0.00046438899524476744,111,False,0.42877863012697026,0.14260282796310922
241948,bull_trap,1,0,True,0.004178287436242254,136,False,0.44543916898581115,0.19493293202766682
241949,bull_trap,1,0,True,0.009459028443915359,119,False,0.41447919743242295,0.12481530970635639
241950,bull_trap,2,1,True,0.006789440693879051,106,False,0.3184426567639823,0.0969818142405939
241951,bull_trap,1,0,True,0.00013736445791570303,91,False,0.3940447281726446,0.12073059675679437
241952,bull_trap,2,1,True,0.014802399915740963,103,False,0.32558223189486535,0.09671493280479242
241953,bull_trap,1,0,True,0.6370341285945857,142,True,0.33000922717955655,0.14943405015526848
241954,bull_trap,1,0,True,0.7136483143725288,125,True,0.3812537577102014,0.15018406317894017
241955,bull_trap,1,0,True,0.0001959497908383507,134,False,0.3899258285261519,0.13622976032700596
241956,bull_trap,1,0,True,3.5115611231869873e-06,148,False,0.44289613556752494,0.14861860262079263
241957,bull_trap,4,1,True,0.0031588890629243855,148,False,0.5494852976928151,0.19146179949407083
241958,bull_trap,1,0,True,0.0007312005723109187,141,False,0.3838619020973806,0.1313886336139621
241959,bull_trap,1,0,True,0.0062253513127902005,144,False,0.35371139237986304,0.14178696167101584
241960,bull_trap,1,0,True,0.00018794408504980184,116,False,0.44236566180934983,0.15716573755318944
241961,bull_trap,1,0,True,0.005194931510952664,101,False,0.40939149585024537,0.14719150528742025
241962,bull_trap,2,1,True,0.002707927244422349,106,False,0.3308830087938364,0.12027170491089888
241963,bull_trap,1,0,True,0.3346536720138468,119,True,0.33091098741022323,0.08683721715170702
241964,bull_trap,1,0,True,0.0019138522122583324,102,False,0.3851949551599348,0.1257947559330907
241965,bull_trap,1,0,True,0.004521728972915045,143,False,0.4644550478216868,0.1579293675601254
241966,bull_trap,1,0,True,0.18919534848454977,113,True,0.3827303648825146,0.11698511716594516
241967,bull_trap,1,0,True,0.005467222868390519,149,False,0.4346848422147648,0.16366548259170843
241968,bull_trap,1,0,True,0.0002750934374371199,130,False,0.4810705626793865,0.15082785173701937
241969,bull_trap,1,0,True,0.0007039402408942845,116,False,0.3727072647844426,0.13889562834899563
241970,bull_trap,1,0,True,8.304035275948577e-06,125,False,0.4438193547841441,0.13964017609042506
241971,bull_trap,1,0,True,0.0015646915883912105,135,False,0.4661911778807189,0.1447097214095977
241972,bull_trap,1,0,True,0.041628373177843236,111,False,0.5006501777060988,0.15680734777503075
241973,bull_trap,1,0,True,0.4993899466664234,113,True,0.39840409368097784,0.16677531126698777
241974,bull_trap,1,0,True,0.023108182168851066,109,False,0.3425617446154748,0.16290692857975464
241975,bull_trap,1,0,True,0.000399734176618937,147,False,0.4689986471512308,0.1597680614470102
241976,bull_trap,1,0,True,0.0014779878667973327,103,False,0.4843640640628561,0.18699629052064531
241977,bull_trap,1,0,True,0.0015823457412678578,95,False,0.3460567488349669,0.13031569714318425
241978,bull_trap,1,0,True,0.008021318677825559,149,False,0.461414690708928,0.1594889542772418
241979,bull_trap,1,0,True,0.013993537860029846,125,False,0.34461951108328753,0.10879796639583458
241980,bull_trap,1,0,True,0.3886673772842487,127,True,0.3513284606474687,0.12578250998751864
241981,bull_trap,1,0,True,0.019298179612776543,97,False,0.30534283385814065,0.10391749155638387
241982,bull_trap,1,0,True,0.03155275264282268,108,False,0.48969780421172426,0.15326090701843534
241983,bull_trap,1,0,True,0.00013393832728888434,121,False,0.33317534751107675,0.10842068988364395
241984,bull_trap,1,0,True,0.0005579340311433409,99,False,0.49635168417817993,0.19529571278832522
241985,bull_trap,1,0,True,0.003401180874165017,135,False,0.3851140472165901,0.09623468197231144
241986,bull_trap,1,0,True,0.0010038768571817669,137,False,0.43577373322722956,0.15117051081380972
241987,bull_trap,1,0,True,0.0814077968383652,106,True,0.4670696707968067,0.10416955345749535
241988,bull_trap,1,0,True,0.01112902942152028,112,False,0.43843406030718496,0.1668778362929324
241989,bull_trap,1,0,True,0.0010751007787575665,118,False,0.5006971767377173,0.1794433350691633
241990,bull_trap,1,0,True,0.00037315133186264105,121,False,0.5149721739058072,0.15487966942953937
241991,bull_trap,1,0,True,0.026343956673420335,92,False,0.4427264742513914,0.13500475978212237
241992,bull_trap,1,0,True,0.0006762953971244599,123,False,0.40782499656392,0.16759115334321817
241993,bull_trap,1,0,True,0.00010509251043713127,147,False,0.3821205483631099,0.13138770787260204
241994,bull_trap,1,0,True,0.00097889280985522,108,False,0.39773464248707796,0.15170480259784025
241995,bull_trap,1,0,True,0.0005535983772997357,127,False,0.4879213991724279,0.16307983572933976
241996,bull_trap,1,0,True,0.06460186343654443,91,False,0.33242792169002006,0.09982374377195401
241997,bull_trap,1,0,True,0.005023690089425385,107,False,0.38330836071040336,0.13085128865695034
241998,bull_trap,1,0,True,0.0055158633513715406,128,False,0.34796923330677837,0.08721078053368354
241999,bull_trap,1,0,True,0.013801329381894347,116,False,0.4214979073343066,0.15145245237509491
